SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
CIO,2020-12-31,USD,12292000,None,None,None,None,15531000,9247000,53000,None,None,-12559000,-10143000,None,None,None,None,-8364000,-8364000,None,None,None,None,-157000,None,-10410000,None,461000
CIO,2020-09-30,USD,16295000,None,None,None,None,15495000,1965000,-241000,None,None,2952000,-46029000,None,None,None,None,-8504000,-8504000,None,None,None,None,-10933000,None,-26782000,None,3039000
CIO,2020-06-30,USD,20597000,None,None,None,None,15359000,12003000,44000,None,None,-12864000,-89427000,None,None,None,None,-9626000,-9626000,None,None,None,None,-78233000,None,-81694000,None,623000
CIO,2020-03-31,USD,10739000,None,None,None,None,15291000,3137000,-38000,None,None,-5332000,71907000,None,None,None,None,-14684000,-14684000,None,None,None,None,-11819000,None,77314000,None,1006000
CIO,2019-12-31,USD,12236000,None,None,None,None,15475000,2147000,451000,None,None,8824000,33942000,None,None,None,None,-14674000,-14674000,None,None,None,None,93976000,None,55002000,None,2988000
CIO,2019-09-30,USD,18625000,None,None,None,None,15381000,51320000,165000,None,None,-52196000,35216000,None,None,None,None,-11171000,-11171000,None,None,None,None,104682000,None,1645000,None,-947000
CIO,2019-06-30,USD,15812000,None,None,None,None,14874000,17531000,-1452000,None,None,-1803000,-20160000,None,None,None,None,-11170000,-11170000,None,None,None,None,-146000,None,-6151000,None,1321000
CIO,2019-03-31,USD,2826000,None,None,None,None,14727000,53362000,-225000,None,None,-36747000,37803000,None,None,None,None,-11148000,-11148000,None,None,None,None,-122000,None,3882000,None,-920000
CIO,2018-12-31,USD,12108000,None,None,None,None,15593000,99853000,-425000,None,None,-100679000,87884000,None,None,None,None,-11148000,-11148000,None,None,None,None,100000,None,-687000,None,-6683000
CIO,2018-09-30,USD,18719000,None,None,None,None,13687000,113638000,-1084000,0,None,-114803000,97304000,None,None,None,None,-10346000,-10346000,None,None,None,None,41554000,None,1220000,None,-1161000
CIO,2018-06-30,USD,9555000,None,None,None,None,12186000,61856000,-415000,0,None,-62842000,47006000,None,None,None,None,-10346000,-10346000,None,None,None,None,-93000,None,-6281000,None,-685000
CIO,2018-03-31,USD,1805000,None,None,None,None,12325000,2753000,322000,0,None,81015000,-78941000,None,None,None,None,-10318000,-10318000,None,None,None,None,-29000,None,3879000,None,47198000
CIO,2017-12-31,USD,11074000,None,None,None,None,12713000,35059000,-1362000,0,None,-36770000,19101000,None,None,None,None,-8966000,-8966000,None,None,None,None,68771000,None,-6595000,None,-988000
CIO,2017-09-30,USD,13543000,None,None,None,None,9772000,172356000,850000,0,None,-173124000,110328000,None,None,None,None,-8967000,-8967000,None,None,None,None,-346000,None,-49253000,None,-1721000
CIO,2017-06-30,USD,8977000,None,None,None,None,9406000,2244000,1034000,0,None,13413000,-4873000,None,None,None,None,-8965000,-8965000,None,None,None,None,-4298000,None,17517000,None,13166000
CIO,2017-03-31,USD,2959000,None,None,None,None,10818000,47829000,-2169000,0,None,-48303000,82273000,None,None,None,None,-9358000,-9358000,None,None,None,None,67871000,None,36929000,None,-1299000
CIO,2016-12-31,USD,6359000,None,None,None,None,9790000,175430000,-3382000,0,None,-176530000,171852000,None,None,None,None,-5741000,-5741000,None,None,None,None,109526000,None,1681000,None,-3194000
CIO,2016-09-30,USD,11174000,None,None,None,None,7982000,50402000,1489000,0,None,-50686000,43878000,None,None,None,None,-5736000,-5736000,None,None,None,None,912000,None,4366000,None,-1881000
CIO,2016-06-30,USD,-2719000,None,None,None,None,6829000,27495000,-2160000,0,None,14958000,-12781000,None,None,None,None,-5701000,-5701000,None,None,None,None,86659000,None,-542000,None,14240000
CIO,2016-03-31,USD,4333000,None,None,None,None,6833000,4359000,-278000,0,None,-4518000,245000,None,None,None,None,-3663000,-3663000,None,None,None,None,-115000,None,60000,None,-8789000
CIO,2015-12-31,USD,1692000,None,None,None,None,7020000,2008000,-616000,0,None,-2354000,-1716000,None,None,None,None,-3570000,-3570000,None,None,None,None,-111000,None,-2378000,None,-1800000
