SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
FBM,2020-09-30,USD,31882000,21053000,None,-2962000,-286000,20687000,8752000,4614000,-6775000,11801000,-12073000,-32348000,None,None,None,None,None,None,None,None,None,None,None,None,-466000,None,11801000
FBM,2020-06-30,USD,87586000,None,None,None,None,801000,1821000,37076000,-14129000,9857000,-1315000,-196810000,None,None,None,None,None,None,None,None,None,None,None,None,9857000,None,9857000
FBM,2020-03-31,USD,27716000,15103000,None,-4729000,7073000,20360000,11442000,13433000,-5924000,14376000,-19640000,115985000,None,None,None,None,None,None,None,None,None,None,None,None,143701000,None,14376000
FBM,2019-12-31,USD,77891000,17293000,None,-34730000,-35389000,20634000,5033000,-43852000,13849000,9570000,-16365000,-47073000,None,None,None,None,None,None,None,None,None,None,None,None,14534000,269000,9382000
FBM,2019-09-30,USD,83752000,19673000,None,-14417000,-13204000,21458000,14317000,-7431000,-6914000,14099000,-44769000,-3798000,None,None,None,None,None,None,None,None,None,None,None,None,35174000,None,12698000
FBM,2019-06-30,USD,171537000,19603000,None,20248000,22248000,761000,9810000,22851000,-1626000,171537000,-44000,-19049000,None,None,None,None,None,None,None,None,None,None,None,None,171537000,None,14677000
FBM,2019-03-31,USD,152960000,15310000,None,1959000,12147000,21549000,5242000,7009000,2917000,152960000,-1346000,-11076000,None,None,None,None,None,None,None,None,None,None,None,None,152960000,None,3482000
FBM,2018-12-31,USD,127252000,9914000,None,7324000,-33175000,21051000,6735000,-34953000,5590000,4538000,93327000,-160394000,None,None,None,None,None,None,None,None,-757298000,None,None,None,177605000,-365000,18251000
FBM,2018-09-30,USD,-34800000,52369000,None,-28575000,-14066000,18231000,7694000,6719000,-22436000,-34800000,-56889000,53918000,None,None,None,None,None,None,None,None,None,None,None,None,-34800000,46000,-34781000
FBM,2018-06-30,USD,146267000,-22778000,None,26326000,50121000,23015000,12869000,28338000,19551000,146267000,-12346000,3604000,None,None,None,None,None,None,None,None,None,None,None,None,146267000,-23000,5400000
FBM,2018-03-31,USD,-16541000,24201000,None,-7939000,29613000,22510000,7594000,24943000,6129000,-1053000,-28464000,41710000,None,None,None,None,None,None,None,None,None,None,None,None,-3456000,-161000,-1053000
FBM,2017-12-31,USD,44706000,1822000,None,12716000,-10431000,22256000,3492000,-20445000,16379000,75892000,-6035000,-32903000,None,None,None,None,None,None,None,None,None,None,None,None,5789000,None,75892000
FBM,2017-09-30,USD,10672000,27331000,None,-11534000,2592000,22237000,8743000,1340000,-2827000,1399000,-29005000,4693000,None,None,None,None,None,None,None,None,None,None,None,None,-13634000,6000,1399000
FBM,2017-06-30,USD,21000000,None,None,None,None,21472000,9953000,-23390000,670000,1260000,-41229000,31089000,None,None,None,None,None,None,None,None,None,None,None,None,11153000,293000,1260000
