SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
PZN,2020-12-31,USD,19946000,1773000,394000,7556000,7379000,301000,10000,7388000,None,22346000,-1426000,-2218000,None,102000,177000,None,504000,-504000,None,None,None,None,-149000,None,16302000,None,4012000
PZN,2020-09-30,USD,24386000,5615000,5002000,5009000,-1423000,301000,0,-1640000,None,15574000,3168000,-11446000,None,516000,516000,None,509000,-509000,None,None,None,None,-442000,None,16108000,None,2664000
PZN,2020-06-30,USD,16880000,9254000,8447000,2260000,1136000,306000,0,1792000,None,12849000,-820000,-3453000,None,1396000,1396000,None,517000,-517000,None,None,None,None,-1105000,None,12607000,None,2198000
PZN,2020-03-31,USD,-9883000,10301000,5759000,-23267000,-2604000,306000,33000,-2779000,None,769000,23226000,-45169000,None,5648000,6213000,None,8172000,-8172000,None,None,None,None,-4311000,None,-31826000,None,0
PZN,2019-12-31,USD,20159000,7898000,5713000,10347000,3264000,267000,148000,2604000,None,-3677000,-309000,-3052000,None,218000,885000,None,533000,-533000,None,None,None,None,-865000,None,16798000,None,-1482000
PZN,2019-09-30,USD,29522000,3484000,3176000,5719000,-2595000,261000,525000,-2173000,None,16916000,-13594000,-14024000,None,1486000,1620000,None,536000,32101000,None,None,None,None,-1589000,None,1904000,None,3478000
PZN,2019-06-30,USD,27804000,5183000,3967000,8209000,706000,261000,35000,-138000,None,16295000,-1248000,-7502000,None,0,0,None,536000,-7508000,None,None,None,None,1000,None,19054000,None,3364000
PZN,2019-03-31,USD,1094000,3984000,3437000,-16841000,-1981000,250000,514000,-2046000,None,15942000,15454000,-39915000,None,4712000,5387000,None,8951000,-34616000,None,None,None,None,-5322000,None,-23367000,None,3102000
PZN,2018-12-31,USD,19979000,0,2450000,3034000,1091000,249000,48000,333000,None,13849000,1591000,-15382000,None,1093000,1343000,None,520000,-14252000,None,None,None,None,-1341000,None,6188000,None,2537000
PZN,2018-09-30,USD,28806000,85000,6603000,9178000,2000,245000,87000,54000,None,19447000,-34188000,-15244000,None,2019000,2019000,None,525000,-13258000,None,None,None,None,-2016000,None,-20626000,None,4262000
PZN,2018-06-30,USD,33805000,0,5933000,8033000,-4820000,246000,31000,-4717000,None,17357000,-214000,-8394000,None,2279000,2279000,None,532000,-11330000,None,None,None,None,2905000,None,25197000,None,3472000
PZN,2018-03-31,USD,5009000,415000,None,-13815000,5432000,300000,31000,5297000,None,17666000,-553000,-40519000,None,3203000,3244000,None,7560000,-37279000,None,None,None,None,-3240000,None,-36063000,None,3523000
PZN,2017-12-31,USD,20842000,0,None,3874000,2689000,224000,102000,2383000,None,15086000,793000,-5760000,None,782000,1117000,None,518000,-4772000,None,None,None,None,-1100000,None,15875000,None,-1046000
PZN,2017-09-30,USD,23783000,253000,None,4678000,649000,299000,177000,1475000,None,17217000,427000,-11049000,None,0,0,None,519000,-11571000,None,None,None,None,107000,None,13161000,None,2989000
PZN,2017-06-30,USD,23699000,130000,None,6823000,1248000,249000,23000,1045000,None,15121000,-73000,-8924000,None,631000,631000,None,521000,-9560000,None,None,None,None,-576000,None,14702000,None,2629000
PZN,2017-03-31,USD,-594000,414000,None,-12809000,3150000,252000,22000,2773000,None,12726000,-605000,-22276000,None,77000,116000,None,4862000,-24612000,None,None,None,None,-91000,None,-23475000,None,2336000
PZN,2016-12-31,USD,16190000,0,None,4631000,1052000,256000,25000,1161000,None,23015000,80000,-3810000,None,672000,1380000,None,489000,-3853000,None,None,None,None,-1356000,None,12460000,None,10986000
PZN,2016-09-30,USD,14851000,295000,None,5066000,3378000,263000,95000,3556000,None,11921000,212000,-8764000,None,501000,501000,None,491000,-8484000,None,None,None,None,-446000,None,6299000,None,2165000
PZN,2016-06-30,USD,15370000,124000,None,5116000,778000,272000,18000,794000,None,9357000,1097000,-12099000,None,753000,800000,None,452000,-11771000,None,None,None,None,-526000,None,4368000,None,1406000
PZN,2016-03-31,USD,12161000,246000,None,-749000,-745000,267000,77000,-897000,None,9358000,-1194000,-25687000,None,753000,772000,None,4851000,-25234000,None,None,None,None,-724000,None,-14720000,None,1622000
