SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
PRNB,2020-06-30,USD,-26954000,None,None,None,None,508000,147000,None,None,203158000,136044000,1969000,None,None,None,None,None,None,None,None,None,None,None,None,203158000,None,10810000
PRNB,2020-03-31,USD,-27472000,None,None,1234000,462000,155000,178000,None,None,-64998000,46838000,524000,None,None,None,None,None,None,None,None,None,None,524000,None,66452000,None,-32499000
PRNB,2019-12-31,USD,-49848000,None,None,None,None,495000,17000,None,None,-49848000,-13619000,228047000,None,None,None,None,None,None,None,None,None,None,230135000,None,-49848000,None,-24924000
PRNB,2019-09-30,USD,-18383000,None,None,196000,-499000,239000,241000,None,None,-22296000,5647000,1074000,None,None,None,None,None,None,None,None,None,None,1074000,None,-4941000,None,-22296000
PRNB,2019-06-30,USD,13922000,None,None,None,None,489000,537000,None,None,7115000,11474000,1007000,None,None,None,None,None,None,None,None,None,None,1014000,None,123764000,None,7115000
PRNB,2019-03-31,USD,-16406000,None,None,-5687000,-471000,-180000,1376000,None,None,-13687000,-3502000,7000,None,None,None,None,None,None,None,None,None,None,7000,None,-23396000,None,-13687000
PRNB,2018-12-31,USD,18754000,None,None,None,None,76000,612000,None,None,18754000,-107227000,-1561000,None,None,None,None,None,None,None,None,None,None,161941000,None,18754000,None,9377000
PRNB,2018-09-30,USD,6324000,None,None,None,None,69000,87000,None,None,6683000,-30786000,163576000,None,None,None,None,None,None,None,None,None,None,1253000,None,None,None,6683000
PRNB,2018-06-30,USD,-10696000,None,None,None,None,53500,184000,None,None,1797000,-8700000,-200000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1053500
PRNB,2018-03-31,USD,-11025000,None,None,None,None,46000,153000,None,None,310000,-153000,126000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,310000
