SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
IMPV,2018-09-30,USD,32247000,13000,None,33545000,1825000,2230000,2281000,-3513000,-4000,1058000,-83747000,-1594000,None,None,None,None,None,None,None,804000,None,None,804000,None,-53094000,None,1058000
IMPV,2018-06-30,USD,-23059000,None,None,None,None,132000,651000,-11089000,88000,-23059000,-21744000,3620000,None,None,None,None,None,None,None,4702000,None,None,4702000,None,-23059000,None,-23059000
IMPV,2018-03-31,USD,-7956000,2461000,None,3160000,-10740000,786000,2792000,-16317000,-439000,-9781000,-343000,-378000,None,None,None,None,None,None,None,5293000,None,None,5293000,None,-8677000,None,-9781000
IMPV,2017-12-31,USD,35001000,-1100000,None,18943000,16170000,51000,4089000,15731000,154000,3646000,7824000,2880000,None,None,None,None,None,None,None,4305000,None,None,13805000,None,28603000,209000,3646000
IMPV,2017-09-30,USD,46082000,0,None,9749000,621000,293000,3289000,471000,131000,-370000,-10324000,1469000,None,None,None,None,None,None,None,3065000,None,None,3065000,None,16508000,-165000,-370000
IMPV,2017-06-30,USD,-3490000,0,None,9265000,15689000,132000,4597000,14451000,-82000,-3490000,-652000,5710000,None,None,None,None,None,None,None,7699000,None,None,7699000,None,11109000,609000,-3490000
IMPV,2017-03-31,USD,67606000,1100000,None,-2408000,-16662000,226000,1949000,-17689000,-110000,23083000,10439000,-606000,None,None,None,None,None,None,None,4026000,None,None,4026000,None,28975000,646000,23083000
IMPV,2016-12-31,USD,18616000,None,None,14299000,17540000,446000,2836000,16869000,56000,-9818000,-12017000,881000,None,None,None,None,None,None,None,3127000,None,None,3127000,None,-2674000,-390000,-9818000
IMPV,2016-09-30,USD,16503000,None,None,6891000,1371000,385000,5690000,1680000,-66000,-11738000,-15443000,-157000,None,None,None,None,None,None,None,2424000,None,None,2424000,None,-5715000,37000,-11738000
IMPV,2016-06-30,USD,-24716000,None,None,2521000,-751000,352000,4837000,295000,-19000,-24716000,-44195000,3368000,None,None,None,None,None,None,None,5092000,None,None,5092000,None,-42959000,56000,-24716000
IMPV,2016-03-31,USD,10001000,None,None,-3968000,-16375000,488000,3426000,-17324000,45000,-24007000,-6792000,-8923000,None,None,None,None,None,None,None,590000,None,None,590000,None,-9561000,172000,-24007000
IMPV,2015-12-31,USD,8831000,None,None,21246000,23446000,-2887000,4042000,20788000,373000,-5781000,-5047000,6718000,None,None,None,None,None,None,None,10856000,None,None,10856000,None,10303000,-47000,-5781000
IMPV,2015-09-30,USD,20129000,None,None,4432000,2097000,1643000,1203000,1401000,-51000,-5747000,-11022000,-123000,None,None,None,None,None,None,None,2879000,None,None,2879000,None,-620000,-16000,-5747000
IMPV,2015-06-30,USD,-17324000,None,None,5863000,7686000,352000,1844000,6720000,438000,-17324000,-42029000,6105000,None,None,None,None,None,None,None,8171000,None,None,8171000,None,-37917000,164000,-17324000
IMPV,2015-03-31,USD,13284000,None,None,-572000,-13274000,1500000,991000,-14081000,296000,-20030000,-5677000,127378000,None,None,None,None,None,None,None,1618000,None,None,1618000,None,128390000,-115000,-20030000
IMPV,2014-12-31,USD,8761000,None,None,16275000,12461000,1415000,1927000,11909000,-100000,-12496000,-8413000,5495000,None,None,None,None,None,None,None,5130000,None,None,5130000,None,2295000,None,-12496000
IMPV,2014-09-30,USD,300000,None,None,6350000,2468000,2160000,849000,1933000,35000,-13618000,126000,139000,None,None,None,None,None,None,None,119000,None,None,119000,None,2811000,None,-13618000
IMPV,2014-06-30,USD,-15438000,None,None,2493000,3562000,888000,1127000,5028000,-369000,-15438000,-2882000,1934000,None,None,None,None,None,None,None,1934000,None,None,1934000,None,-7757000,None,-15438000
IMPV,2014-03-31,USD,3176000,None,None,-3215000,-15799000,800000,1718000,-15870000,181000,-17624000,-10422000,1289000,None,None,None,None,None,None,None,1289000,None,None,1289000,None,-5957000,None,-17411000
IMPV,2013-12-31,USD,7548000,None,None,12422000,8272000,707000,849000,7794000,-29000,-10171000,-3124000,1642000,None,None,None,None,None,None,None,1642000,None,None,1642000,None,6064000,-2000,-9429000
