SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
BTAI,2020-12-31,USD,-20272000,4000,None,-4675000,1167000,45000,270000,None,None,-21097000,-270000,233000,None,None,0,None,None,None,None,-34000,None,None,233000,None,-20309000,None,-21086000
BTAI,2020-09-30,USD,-19101000,5000,None,45000,-291000,48000,-5000,None,None,-24870000,5000,187029000,None,None,0,None,None,None,None,187008000,None,None,187029000,None,167933000,None,-24753000
BTAI,2020-06-30,USD,-14820000,15000,None,3894000,-701000,48000,35000,None,None,-21419000,-35000,271000,None,None,0,None,None,None,None,0,None,None,271000,None,-21435000,None,-21419000
BTAI,2020-03-31,USD,-12157000,3000,None,3769000,1838000,47000,16000,None,None,-14911000,-16000,59826000,None,None,9024000,None,None,None,None,68811000,None,None,59826000,None,47653000,None,-14911000
BTAI,2019-12-31,USD,-8098000,15000,None,157000,572000,-62000,2000,None,None,-7780000,-2000,274000,None,None,None,None,None,None,None,74000,None,None,73000,None,-7826000,None,-8275000
BTAI,2019-09-30,USD,-7485000,18000,None,270000,-391000,96000,43000,None,None,-9513000,-43000,17815000,None,None,None,None,None,None,None,17506000,None,None,17506000,None,10287000,None,-9018000
BTAI,2019-06-30,USD,-6027000,21000,None,1550000,-283000,85000,225000,None,None,-8471000,-225000,-79000,None,None,None,None,None,None,None,None,None,None,229000,None,-8646000,None,-8471000
BTAI,2019-03-31,USD,-5670000,8000,None,1607000,1292000,37000,600000,None,None,-7204000,-600000,1000,None,None,None,None,None,None,None,None,None,None,1000,None,-6269000,None,-7204000
BTAI,2018-12-31,USD,-4341000,None,None,2617000,24000,8000,158000,None,None,-7075000,-158000,-58000,None,None,None,None,None,None,None,None,None,None,1000,None,-4557000,None,-7075000
BTAI,2018-09-30,USD,-3186000,None,None,654000,-151000,7000,62000,None,None,-4887000,-62000,21000,None,None,None,None,None,None,None,None,None,None,56512000,None,-3227000,None,-4887000
BTAI,2018-06-30,USD,-4970000,None,None,None,None,2000,120000,None,None,-3026000,-120000,-26000,None,None,None,None,None,None,None,None,None,None,56512000,None,-3244000,None,-3026000
BTAI,2018-03-31,USD,-1012000,None,None,None,None,2000,120000,None,None,-4282000,-120000,55590000,None,None,None,None,None,None,None,None,None,None,56512000,None,54578000,None,-4282000
BTAI,2017-12-31,USD,-1098000,None,None,None,None,1000,340000,None,None,-2528000,-340000,1231000,None,None,None,None,None,None,None,None,None,None,2275000,None,None,None,-2528000
BTAI,2017-09-30,USD,-322000,None,None,None,None,1000,120000,None,None,-917000,-120000,791000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-917000
BTAI,2017-06-30,USD,-345000,None,None,None,None,-1000,120000,None,None,-565000,-120000,630000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-565000
BTAI,2017-03-31,USD,-431000,None,None,None,None,1000,120000,None,None,-529000,-120000,431000,None,None,None,None,None,None,None,None,None,None,431000,None,None,None,-529000
