SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
TRU,2020-12-31,USD,229200000,None,None,700000,-28700000,365000000,82400000,-19800000,None,104500000,-113700000,-187000000,None,None,None,None,14300000,14300000,None,1200000,None,None,1200000,None,-61000000,10500000,101700000
TRU,2020-09-30,USD,178800000,None,None,19100000,33000000,1000000,44100000,30900000,None,106700000,-37000000,-23100000,None,None,None,None,14300000,14300000,None,8800000,None,None,8800000,None,121800000,3100000,102800000
TRU,2020-06-30,USD,253900000,None,None,53300000,-21100000,900000,45600000,-28100000,None,70000000,-91000000,-37100000,None,None,None,None,14300000,14300000,None,2000000,None,None,2000000,None,75700000,700000,68500000
TRU,2020-03-31,USD,125500000,None,None,-8000000,41100000,1000000,42000000,40600000,None,74300000,-25500000,-49700000,None,None,None,None,14700000,14700000,None,10900000,None,None,10900000,None,31600000,-18700000,70200000
TRU,2019-12-31,USD,196300000,None,None,-38000000,-29400000,363400000,66400000,-20500000,None,86500000,-48800000,-113700000,None,None,None,None,14200000,14200000,None,2000000,None,None,2000000,None,38200000,4400000,82900000
TRU,2019-09-30,USD,279400000,None,None,74800000,-18800000,1500000,44100000,-19400000,None,88300000,-47300000,-185700000,None,None,None,None,14100000,14100000,None,9600000,None,None,9600000,None,41200000,-5200000,91700000
TRU,2019-06-30,USD,177200000,None,None,34700000,39900000,900000,46100000,21200000,None,104000000,-56900000,-127400000,None,None,None,None,14100000,14100000,None,2700000,None,None,2700000,None,-6200000,900000,101500000
TRU,2019-03-31,USD,123800000,None,None,-29500000,27500000,1600000,41900000,11400000,None,73400000,-50900000,-59900000,None,None,None,None,14400000,14400000,None,10100000,None,None,10100000,None,13500000,500000,70900000
TRU,2018-12-31,USD,146300000,None,None,-10600000,11800000,308500000,61800000,34400000,None,105400000,-90500000,-93700000,0,None,None,None,13900000,13900000,None,2900000,None,None,2900000,None,-39200000,-1300000,102100000
TRU,2018-09-30,USD,178900000,None,None,56200000,20900000,1600000,47900000,32800000,None,49400000,-45500000,-98000000,-75000000,None,None,None,13900000,13900000,None,9200000,None,None,9200000,None,34300000,-1100000,46300000
TRU,2018-06-30,USD,129500000,None,None,27200000,43200000,900000,43500000,28000000,None,57300000,-1851200000,1764400000,20000000,None,None,None,-13800000,-13800000,None,4700000,None,None,4700000,None,38000000,-4700000,55000000
TRU,2018-03-31,USD,101000000,None,None,-31500000,21500000,700000,26900000,18600000,None,75400000,-30500000,-32500000,-30000000,None,None,None,-13800000,-13800000,None,9400000,None,None,9400000,None,38500000,500000,73100000
TRU,2017-12-31,USD,119100000,None,None,17900000,25900000,238700000,44300000,4600000,None,247900000,-331600000,75200000,85000000,0,None,None,-7200000,-7200000,None,5000000,None,None,5000000,None,-137500000,-200000,245100000
TRU,2017-09-30,USD,174700000,None,None,48500000,24300000,700000,33000000,28700000,None,71900000,-44700000,-18900000,-45000000,0,None,None,-2800000,-2800000,None,5800000,None,None,5800000,None,111300000,200000,68800000
TRU,2017-06-30,USD,106900000,None,None,11200000,31600000,600000,32000000,700000,None,67300000,-28300000,-66800000,5000000,65200000,None,None,-300000,-300000,None,6200000,None,None,-65200000,None,10800000,-1000000,64900000
TRU,2017-03-31,USD,67300000,None,None,-30400000,22000000,700000,26000000,10700000,None,64500000,-76200000,-43400000,40000000,68300000,None,None,None,None,None,10100000,None,None,-58200000,None,-51000000,1300000,62300000
TRU,2016-12-31,USD,113800000,None,None,13800000,8400000,266000000,38500000,8300000,None,52600000,-54000000,-14500000,0,None,None,None,-6000000,-6000000,None,1300000,None,None,600000,None,44300000,-1000000,49500000
TRU,2016-09-30,USD,126600000,None,None,12700000,-11500000,900000,30600000,11300000,None,44500000,-118400000,-12700000,0,None,None,None,-2300000,-2300000,None,2400000,None,None,2400000,None,-3400000,1100000,41200000
TRU,2016-06-30,USD,107800000,None,None,29000000,16200000,800000,24000000,-7900000,None,19700000,-162400000,45100000,0,None,None,None,-600000,-600000,None,1400000,None,None,1400000,None,-9000000,500000,17300000
TRU,2016-03-31,USD,41700000,None,None,-20700000,35300000,700000,30900000,30800000,None,14600000,-161000000,135900000,0,None,None,None,-400000,-400000,None,900000,None,None,900000,None,17100000,500000,12600000
