SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
ALLK,2020-12-31,USD,-34415000,None,None,6042000,5513000,300000,554000,None,None,-44278000,-137525000,274814000,None,None,None,None,None,None,None,None,None,None,274814000,None,102874000,None,-44278000
ALLK,2020-09-30,USD,-35823000,None,None,-2052000,2101000,400000,6000,None,None,-42086000,-15298000,1526000,None,None,None,None,None,None,None,None,None,None,1526000,None,-49595000,None,-42086000
ALLK,2020-06-30,USD,-25072000,None,None,562000,-126000,400000,22000,None,None,-39292000,41320000,1708000,None,None,None,None,None,None,None,None,None,None,1708000,None,-40176000,None,-39292000
ALLK,2020-03-31,USD,-18614000,None,None,3092000,113000,393000,48000,None,None,-27824000,115400000,789000,None,None,None,None,None,None,None,None,None,None,789000,None,97575000,None,-27800000
ALLK,2019-12-31,USD,-19111000,None,None,1729000,393000,408000,74000,None,None,-24615000,-249862000,8000,None,None,None,None,None,None,None,None,None,None,8000,None,-268965000,None,-24615000
ALLK,2019-09-30,USD,-16199000,None,None,754000,1216000,400000,78000,None,None,-21732000,-91507000,380054000,None,None,None,None,None,None,None,None,None,None,380054000,None,272348000,None,-21732000
ALLK,2019-06-30,USD,-20057000,None,None,-466000,-188000,400000,497000,None,None,-20057000,19278000,138000,None,None,None,None,None,None,None,None,None,None,138000,None,-20057000,None,-19072000
ALLK,2019-03-31,USD,-20927000,None,None,1484000,-1320000,357000,121000,None,None,-20927000,10120000,963000,None,None,None,None,None,None,None,None,None,None,963000,None,-20927000,None,-19953000
ALLK,2018-12-31,USD,-15513000,None,None,-529000,-1090000,59000,2685000,None,None,-15513000,-5330000,4000,None,None,None,None,None,None,None,None,None,None,4000,None,-15513000,None,-14528000
ALLK,2018-09-30,USD,-11975000,None,None,1746000,193000,63000,2611000,None,None,-11975000,-99321000,140013000,None,None,None,None,None,None,None,None,None,None,138407000,None,-11975000,None,-11148000
ALLK,2018-06-30,USD,-8108000,None,None,None,None,58000,1633000,None,None,-9377000,-46379000,-818000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-9377000
ALLK,2018-03-31,USD,-9341000,None,None,None,None,61000,17000,None,None,-8485000,-17000,-447000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-8485000
ALLK,2017-12-31,USD,-7518000,None,None,None,None,66000,13000,None,None,-7884000,-13000,87100000,None,None,None,None,None,None,None,None,None,None,228000,None,None,None,-7884000
ALLK,2017-09-30,USD,-5029000,None,None,None,None,62000,158000,None,None,-5920000,-158000,7448000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-5920000
