SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
MG,2020-12-31,USD,26011000,7028000,None,2049000,-9940000,8946000,4720000,-6994000,-1929000,168000,-4411000,-19092000,-15550000,None,None,None,None,None,None,None,39000,None,None,None,2508000,None,181000
MG,2020-09-30,USD,6929000,6977000,None,3310000,11333000,8762000,3233000,9909000,545000,1553000,-3310000,-4740000,-3000000,None,None,None,None,None,None,None,640000,None,-1497000,None,-1121000,None,1523000
MG,2020-06-30,USD,28755000,6258000,None,-4469000,-21008000,8530000,3142000,-22344000,895000,-2665000,-3044000,-20829000,-18750000,None,None,None,None,None,None,None,1325000,None,-1497000,None,5884000,None,-2656000
MG,2020-03-31,USD,6107000,6295000,None,-1526000,-6494000,9467000,4301000,-7884000,405000,-98522000,-4204000,492000,5000000,None,None,None,None,None,None,None,280000,None,-522000,None,2395000,None,-98509000
MG,2019-12-31,USD,18634000,17689000,None,-1007000,-14335000,9993000,4772000,-11396000,-89000,836000,-3652000,-14616000,-11700000,None,None,None,None,None,None,None,299000,None,0,None,366000,None,829000
MG,2019-09-30,USD,19371000,6291000,None,-3258000,-6961000,9271000,5713000,-5694000,-203000,3087000,-10580000,-6382000,-800000,None,None,None,None,None,None,None,118000,None,0,None,2409000,None,3093000
MG,2019-06-30,USD,15419000,13669000,None,4110000,8985000,9601000,5925000,13696000,89000,15419000,-6047000,-19190000,-16200000,None,None,None,None,None,None,None,445000,None,0,None,15419000,None,7431000
MG,2019-03-31,USD,-4396000,7795000,None,1424000,1026000,9668000,5637000,-4904000,505000,-4396000,-5001000,-3949000,-1000000,None,None,None,None,None,None,None,121000,None,32000,None,-4396000,-171000,-5293000
MG,2018-12-31,USD,2502000,3658000,None,580000,-9373000,8677000,5198000,-9909000,1018000,2502000,-145619000,137874000,141099000,None,None,None,None,None,None,None,615000,None,-553000,None,2502000,-1264000,-1061000
MG,2018-09-30,USD,3017000,4609000,None,-3275000,10262000,8497000,4423000,11853000,575000,3017000,456000,-4648000,-1914000,None,None,None,None,None,None,None,409000,None,273000,None,3017000,-354000,-1011000
MG,2018-06-30,USD,10304000,6741000,None,3219000,9904000,8591000,5781000,8390000,703000,10304000,-5515000,-23518000,-21900000,None,None,None,None,None,None,None,963000,None,None,None,10304000,-846000,6000000
MG,2018-03-31,USD,6398000,3726000,None,-1357000,920000,8648000,5182000,15000,468000,6398000,-4772000,4261000,7900000,None,None,None,None,None,None,None,371000,None,None,None,6398000,284000,2908000
MG,2017-12-31,USD,6282000,1428000,None,2549000,-3769000,7739000,4901000,-6507000,-721000,6282000,-80281000,60719000,61900000,0,None,None,None,None,None,None,1054000,None,-2000,None,6282000,227000,884000
MG,2017-09-30,USD,-10375000,1413000,None,-414000,6092000,8095000,4624000,6720000,23000,-10375000,-8298000,-4388000,800000,3923000,None,None,None,None,None,None,1815000,None,-3922000,None,-10375000,511000,-6968000
MG,2017-06-30,USD,5003000,None,None,None,None,7884000,6373000,-3458000,230000,5003000,-6081000,-5579000,None,6000000,None,None,None,None,None,None,None,None,-5958000,None,5003000,1293000,2217000
MG,2017-03-31,USD,13413000,2024000,None,1745000,-7292000,7665000,3416000,-6161000,585000,1698000,-8137000,2853000,10100000,6000000,None,None,None,None,None,None,917000,None,-5766000,None,8438000,309000,1692000
