SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
HDS,2020-11-01,USD,184800000,30500000,None,327100000,-9300000,19200000,21600000,32100000,-42300000,1518700000,2824200000,-765600000,None,243900000,243900000,None,238400000,None,None,None,25100000,None,-238000000,None,4033100000,None,1608200000
HDS,2020-08-02,USD,202000000,None,None,None,None,30000000,12000000,105000000,-37000000,305000000,-12000000,-266000000,None,2000000,None,None,None,None,None,None,None,None,-2000000,None,320000000,None,131000000
HDS,2020-05-03,USD,137000000,34000000,None,25000000,7000000,29000000,21000000,-54000000,62000000,168000000,-21000000,-3000000,None,1000000,1000000,None,4000000,None,None,None,339000000,None,2000000,None,51000000,None,72000000
HDS,2020-02-02,USD,180000000,44000000,None,-89000000,-135000000,30000000,17000000,-107000000,-30000000,188000000,-16000000,-167000000,None,65000000,65000000,None,63000000,None,None,None,332000000,None,-63000000,None,-293000000,None,78000000
HDS,2019-11-03,USD,211000000,71000000,None,-9000000,-21000000,29000000,35000000,1000000,-22000000,310000000,-47000000,-168000000,None,242000000,242000000,None,243000000,None,None,None,400000000,None,-242000000,None,-533000000,None,132000000
HDS,2019-08-04,USD,158000000,97000000,None,36000000,92000000,27000000,28000000,82000000,13000000,318000000,-25000000,-131000000,None,66000000,66000000,None,62000000,None,None,None,251000000,None,-63000000,None,329000000,None,135000000
HDS,2019-05-05,USD,128000000,37000000,None,49000000,99000000,27000000,26000000,51000000,43000000,249000000,-24000000,-103000000,None,12000000,12000000,None,14000000,None,None,None,327000000,None,-8000000,None,-88000000,None,107000000
HDS,2019-02-03,USD,205000000,18000000,None,-113000000,-160000000,28000000,194000000,-125000000,-35000000,212000000,-36000000,-176000000,None,430000000,430000000,None,418000000,None,None,None,423000000,None,-424000000,None,-72000000,None,92000000
HDS,2018-10-28,USD,193000000,42000000,None,-13000000,9000000,27000000,32000000,21000000,-10000000,194000000,-32000000,-344000000,None,73000000,73000000,None,78000000,None,None,None,1020000000,None,-72000000,None,-672000000,None,82000000
HDS,2018-07-29,USD,136000000,19000000,None,57000000,136000000,27000000,28000000,117000000,23000000,307000000,-28000000,-30000000,None,29000000,29000000,None,23000000,None,None,None,4000000,None,-25000000,None,321000000,None,131000000
HDS,2018-04-29,USD,50000000,42000000,None,52000000,156000000,24000000,19000000,66000000,81000000,207000000,-381000000,-77000000,None,64000000,64000000,None,71000000,None,None,None,6000000,None,-62000000,None,-908000000,None,89000000
HDS,2018-01-28,USD,182000000,27000000,None,-9000000,-69000000,24000000,29000000,-76000000,11000000,74000000,-58000000,-27000000,None,29000000,29000000,None,25000000,None,None,None,4000000,None,-25000000,None,97000000,None,-9000000
HDS,2017-10-29,USD,131000000,56000000,None,-79000000,-36000000,23000000,22000000,-9000000,-25000000,521000000,2428000000,-2165000000,None,141000000,141000000,None,121000000,None,None,None,138000000,None,-133000000,None,394000000,None,452000000
HDS,2017-07-30,USD,106000000,48000000,None,84000000,200000000,25000000,19000000,145000000,58000000,573000000,-19000000,-90000000,None,405000000,405000000,None,None,None,None,None,524000000,None,-401000000,None,-3000000,None,442000000
HDS,2017-04-30,USD,83000000,44000000,None,129000000,199000000,25000000,24000000,113000000,83000000,207000000,-22000000,-66000000,None,9000000,9000000,None,None,None,None,None,75000000,None,16000000,None,-5000000,None,85000000
HDS,2017-01-29,USD,209000000,47000000,None,-159000000,-256000000,26000000,22000000,-198000000,-57000000,142000000,8000000,-288000000,None,10000000,10000000,None,None,None,None,None,179000000,None,0,None,-71000000,0,52000000
HDS,2016-10-30,USD,140000000,88000000,None,-61000000,-4000000,25000000,27000000,4000000,1000000,167000000,-35000000,-272000000,None,10000000,10000000,None,None,None,None,None,1057000000,None,-1000000,None,-167000000,0,60000000
HDS,2016-07-31,USD,88000000,42000000,None,55000000,167000000,26000000,15000000,151000000,27000000,266000000,23000000,0,None,5000000,5000000,None,None,None,None,None,0,None,3000000,None,110000000,-1000000,98000000
HDS,2016-05-01,USD,76000000,119000000,None,140000000,192000000,25000000,17000000,81000000,91000000,-36000000,-17000000,-127000000,None,9000000,9000000,None,None,None,None,None,1000000000,None,-3000000,None,-66000000,2000000,-14000000
HDS,2016-01-31,USD,249000000,43000000,None,-112000000,-278000000,28000000,25000000,-185000000,-86000000,921000000,-25000000,-32000000,None,20000000,20000000,None,None,None,None,None,0,None,-1000000,None,192000000,0,871000000
