SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
FND,2020-12-31,USD,136479000,41846000,None,113569000,50673000,24391000,102795000,-4866000,55539000,57140000,-102795000,2962000,None,None,None,None,None,None,None,None,0,None,4061000,None,36646000,None,57140000
FND,2020-09-30,USD,172980000,34111000,None,80485000,5367000,22860000,43659000,1175000,4192000,68774000,-43659000,7385000,None,None,None,None,None,None,None,None,0,None,7746000,None,136706000,None,68774000
FND,2020-06-30,USD,72037000,29188000,None,-1980000,8885000,22301000,27610000,3557000,5328000,32004000,-27610000,-199938000,None,None,None,None,None,None,None,None,75000000,None,4877000,None,33104000,None,32004000
FND,2020-03-31,USD,24668000,34198000,None,-44370000,-11664000,22088000,38384000,-18740000,7076000,37063000,-38384000,276610000,None,None,None,None,None,None,None,None,275000000,None,4914000,None,262894000,None,37063000
