SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
PAR,2020-12-31,USD,-5854000,4013000,None,-3325000,-2730000,4300000,607000,2288000,-5469000,-12965000,-2170000,132020000,None,None,-532000,None,None,None,None,None,0,None,132178000,None,123996000,None,-12965000
PAR,2020-09-30,USD,-747000,77000,None,-460000,2437000,3452000,504000,1804000,1840000,-3711000,-2241000,-391000,None,497000,497000,None,None,None,None,None,-130000,None,-103000,None,-3379000,None,-3711000
PAR,2020-06-30,USD,1481000,309000,None,-1605000,-4003000,3558000,0,-3849000,2904000,-8976000,-2589000,-326000,None,179000,179000,None,None,None,None,None,0,None,-167000,None,-8424000,None,-8976000
PAR,2020-03-31,USD,-15123000,953000,None,-1798000,9169000,3142000,188000,1289000,5201000,-10910000,-2040000,49389000,None,153000,153000,None,None,None,None,None,115916000,None,-123000,None,32226000,None,-10910000
PAR,2019-12-31,USD,-6509000,1140000,None,8830000,10716000,2262000,110000,12322000,-398000,-5831000,-12248000,606000,0,None,544000,None,None,None,None,None,0,None,606000,None,-18151000,None,-5831000
PAR,2019-09-30,USD,-3079000,0,None,-1850000,1964000,1872000,659000,3034000,410000,-5902000,-8318000,40000,0,None,None,None,None,None,None,None,0,None,40000,None,-11357000,None,-5902000
PAR,2019-06-30,USD,-3331000,38000,None,-4175000,-4113000,2109000,806000,-2915000,-2366000,-1109000,-1394000,59113000,-16139000,None,None,None,None,None,None,None,75039000,None,213000,None,-394000,None,-1109000
PAR,2019-03-31,USD,-3210000,115000,None,4136000,5777000,1012000,887000,3199000,490000,-2729000,-1923000,5800000,8320000,None,None,None,None,None,None,None,None,None,30000,None,667000,None,-2729000
PAR,2018-12-31,USD,-1873000,102000,None,-2438000,-4645000,1239000,947000,-619000,-2749000,-6163000,-1773000,730000,854000,None,None,None,None,None,None,None,None,None,111000,None,-2332000,584000,-6163000
PAR,2018-09-30,USD,-2565000,128000,None,-9843000,-8238000,1378000,1264000,-6089000,-2412000,-16704000,-1106000,1093000,1124000,None,None,None,None,None,None,None,None,None,18000,None,-2861000,-283000,-16704000
PAR,2018-06-30,USD,3132000,3000,None,3442000,1420000,1217000,1169000,-2279000,4632000,-1323000,-2165000,2574000,1891000,None,None,None,None,None,None,None,None,None,731000,None,2916000,-625000,-1323000
PAR,2018-03-31,USD,-2543000,75000,None,4771000,8464000,1062000,568000,5934000,1344000,68000,-1670000,2952000,3000000,None,None,None,None,None,None,None,None,None,None,None,-838000,423000,68000
PAR,2017-12-31,USD,7627000,50000,None,6277000,-2340000,1228000,1124000,1542000,-4970000,-5617000,-1634000,-724000,-500000,None,None,None,None,None,None,None,None,None,-175000,None,5427000,158000,-5293000
PAR,2017-09-30,USD,-1642000,42000,None,-7631000,-8049000,953000,450000,-5284000,-2114000,-1517000,-1578000,1164000,450000,None,None,None,None,None,None,None,None,None,760000,None,-2109000,-53000,-1517000
PAR,2017-06-30,USD,-4441000,54000,None,-6272000,3968000,954000,1153000,-515000,4615000,1977000,-2295000,4663000,0,None,None,None,None,None,None,None,None,None,915000,None,-2188000,-115000,1977000
PAR,2017-03-31,USD,-1230000,6000,None,-1431000,3591000,898000,2344000,3671000,-479000,1447000,-3350000,954000,1000000,None,None,None,None,None,None,None,None,None,None,None,-3585000,41000,1447000
PAR,2016-12-31,USD,13813000,45000,None,5004000,-7719000,1410000,1663000,-2473000,-4190000,825000,-2399000,-4824000,-4795000,None,None,None,None,None,None,None,None,None,1000,None,6172000,-418000,1175000
PAR,2016-09-30,USD,-3558000,28000,None,2782000,9726000,1611000,786000,3770000,5314000,469000,-1515000,2730000,4795000,None,None,None,None,None,None,None,None,None,-3000,None,-2491000,-148000,518000
PAR,2016-06-30,USD,1884000,13000,None,-106000,420000,829000,662000,-4160000,3591000,74000,-2200000,-52000,0,None,None,None,None,None,None,None,None,None,30000,None,-396000,-28000,74000
PAR,2016-03-31,USD,-1143000,8000,None,4209000,6118000,777000,322000,4979000,1272000,15000,-981000,-8000,0,None,None,None,None,None,None,None,None,None,-1000,None,-2254000,-122000,15000
