SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
CARB,2019-09-30,USD,29268000,None,None,None,None,25691000,3487000,None,None,None,-2651000,-10426000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-13956000
CARB,2019-06-30,USD,20276000,None,None,None,None,25330000,3265000,3757000,None,None,-134274000,-55846000,None,None,None,None,None,None,None,None,None,None,1715000,None,-169473000,371000,-11274000
CARB,2019-03-31,USD,18744000,None,None,None,None,12440000,2758000,-356000,None,None,-492347000,531269000,None,None,None,None,None,None,None,None,None,None,130000,None,57203000,-463000,2003000
CARB,2018-12-31,USD,19776000,None,None,None,None,6502000,3205000,1005000,None,None,-1606000,-20740000,None,None,None,None,None,None,None,None,None,None,-20032000,None,-2894000,-324000,719000
CARB,2018-09-30,USD,16968000,None,None,None,None,7542000,2132000,-564000,0,None,-5593000,118529000,None,None,None,None,0,0,None,None,None,None,199499000,None,129999000,95000,586000
CARB,2018-06-30,USD,13555000,None,None,None,None,13751000,4507000,-1821000,0,None,-2617000,-10119000,None,None,None,None,0,0,None,None,None,None,1431000,None,-27000,-846000,-5687000
CARB,2018-03-31,USD,3291000,None,None,None,None,8044000,3288000,-4616000,0,None,-150214000,89160000,None,None,None,None,0,0,None,None,None,None,726000,None,-57222000,541000,11944000
CARB,2017-12-31,USD,13864000,None,None,None,None,7183000,5407000,1276000,0,None,-6685000,1335000,None,None,None,None,0,0,None,None,None,None,3385000,None,8806000,292000,-1614000
CARB,2017-09-30,USD,6898000,None,None,None,None,7124000,1905000,599000,0,None,-13525000,326000,None,None,None,None,0,0,None,None,None,None,326000,None,-5674000,627000,-3603000
CARB,2017-06-30,USD,2872000,None,None,None,None,6974000,3471000,-1301000,0,None,-5399000,84977000,None,None,None,None,0,0,None,None,None,None,-14557000,None,83286000,836000,-6380000
CARB,2017-03-31,USD,7696000,None,None,None,None,4884000,6568000,1212000,0,None,-66046000,40984000,None,None,None,None,0,0,None,None,None,None,1921000,None,-17339000,27000,7595000
CARB,2016-12-31,USD,9797000,None,None,None,None,3642000,2867000,-169000,0,None,-661000,1333000,None,None,None,None,0,0,None,None,None,None,1329000,None,10045000,-424000,-670000
CARB,2016-09-30,USD,5037000,None,None,None,None,3849000,906000,215000,0,None,-704000,1512000,None,None,None,None,0,0,None,None,None,None,1512000,None,5904000,59000,107000
CARB,2016-06-30,USD,5084000,None,None,None,None,4039000,885000,-4506000,0,None,-1448000,-1313000,None,None,None,None,0,0,None,None,None,None,-1313000,None,2194000,-129000,1160000
CARB,2016-03-31,USD,-6757000,None,None,None,None,4339000,1924000,-8952000,0,None,-13462000,-2932000,None,None,None,None,0,0,None,None,None,None,-2932000,None,-22927000,224000,-4696000
CARB,2015-12-31,USD,4634000,None,None,None,None,3338000,1457000,-199000,0,None,8000,-2224000,None,None,None,None,0,0,None,None,None,None,-2247000,None,2313000,-105000,-4599000
CARB,2015-09-30,USD,1993000,None,None,None,None,3458000,3367000,-111000,0,None,-1511000,198000,None,None,None,None,0,0,None,None,None,None,198000,None,694000,14000,-5966000
CARB,2015-06-30,USD,3976000,None,None,None,None,3484000,1617000,-281000,0,None,506000,-2644000,None,None,None,None,0,0,None,None,None,None,-2644000,None,1890000,52000,-4820000
CARB,2015-03-31,USD,2571000,None,None,None,None,3345000,3289000,-795000,0,None,9320000,1276000,None,None,None,None,0,0,None,None,None,None,1276000,None,12955000,-212000,-6230000
CARB,2014-12-31,USD,8091000,None,None,None,None,3078000,3893000,587000,0,None,-20541000,2354000,None,None,None,None,0,0,None,None,None,None,2354000,None,-10385000,-289000,-5133000
CARB,2014-09-30,USD,3987000,None,None,None,None,3073000,5562000,-145000,0,None,-5545000,477000,None,None,None,None,0,0,None,None,None,None,477000,None,-887000,194000,-699000
