SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
INFN,2020-12-31,USD,52216000,16527000,None,33673000,25527000,34140000,11861000,23102000,-8223000,-9924000,-11861000,57313000,None,None,None,None,None,None,None,1720000,-194500000,None,78966000,None,97668000,None,-9924000
INFN,2020-09-30,USD,-36427000,25173000,None,-63944000,-15782000,30359000,8146000,-1263000,-13037000,-35867000,-8146000,36390000,None,None,None,None,None,None,None,7953000,0,None,23623000,None,-8183000,None,-35896000
INFN,2020-06-30,USD,-36572000,24014000,None,-36458000,-7961000,13300000,10538000,16249000,-32427000,-61635000,-10538000,-14562000,None,None,None,None,None,None,None,4000,0,None,4000,None,-61635000,None,-61635000
INFN,2020-03-31,USD,-91517000,20272000,None,-112476000,-69231000,31131000,8464000,-70238000,-17737000,-99268000,-8464000,255021000,None,None,None,None,None,None,None,7395000,249500000,None,7395000,None,155040000,None,-99268000
INFN,2019-12-31,USD,-10190000,91963000,None,131984000,122568000,80555000,1871000,62916000,19501000,-66594000,-2649000,23237000,None,None,None,None,None,None,None,0,19375000,None,12053000,None,10398000,None,-66594000
INFN,2019-09-30,USD,-37193000,8682000,None,37541000,42906000,19562000,12547000,27695000,-7301000,-84745000,-10270000,32799000,None,None,None,None,None,None,None,4313000,28750000,None,-7740000,None,-14664000,None,-84767000
INFN,2019-06-30,USD,-113656000,32957000,None,28632000,30847000,14800000,9194000,-5462000,5703000,-113656000,6358000,-450000,None,None,None,None,None,None,None,0,0,None,0,None,-113656000,None,-113656000
INFN,2019-03-31,USD,-121601000,5668000,None,-31992000,-19581000,19914000,6590000,-49754000,24937000,-121601000,-6048000,16324000,None,None,None,None,None,None,None,7740000,8584000,None,7740000,None,-121601000,None,-121601000
INFN,2018-12-31,USD,-133467000,12911000,None,-8841000,14826000,85209000,10665000,-6617000,7691000,-133467000,-109564000,-1262000,None,None,None,None,None,None,None,0,0,None,0,None,-133467000,None,-133467000
INFN,2018-09-30,USD,-32610000,2004000,None,-23010000,-4167000,7980000,5524000,5713000,-7777000,-32610000,25451000,349049000,None,None,None,None,None,None,None,6627000,391431000,None,6627000,None,-32610000,None,-32610000
INFN,2018-06-30,USD,-21938000,4781000,None,-8557000,-4680000,8555000,13484000,-8913000,6374000,-21938000,57574000,-150445000,None,None,None,None,None,None,None,422000,None,None,422000,None,-21938000,None,-21938000
INFN,2018-03-31,USD,-26280000,3784000,None,18398000,37207000,9918000,8019000,30928000,2329000,-26280000,39163000,10547000,None,None,None,None,None,None,None,10644000,None,None,10644000,None,-26280000,None,-26280000
INFN,2017-12-31,USD,-1009000,8802000,None,-18400000,-30271000,49147000,7794000,-10771000,-12328000,-73985000,-4947000,-71000,None,None,None,None,None,None,None,0,None,None,0,None,-5697000,330000,-73985000
INFN,2017-09-30,USD,11995000,1477000,None,1169000,16691000,9995000,11047000,12551000,-3099000,-37231000,15473000,6736000,None,None,None,None,None,None,None,6876000,None,None,6876000,None,2222000,911000,-37231000
INFN,2017-06-30,USD,-42839000,2443000,None,21151000,13471000,9399000,24457000,-1263000,12374000,-42839000,-10219000,5755000,None,None,None,None,None,None,None,1307000,None,None,1307000,None,-5838000,1674000,-42839000
INFN,2017-03-31,USD,-10143000,1556000,None,-6662000,-20273000,9150000,14743000,-26366000,326000,-40451000,-50860000,9662000,None,None,None,None,-471000,-471000,None,9808000,None,None,9808000,None,-36983000,1185000,-40451000
INFN,2016-12-31,USD,7409000,2399000,None,4672000,6042000,44506000,10457000,-851000,3017000,-36253000,38176000,932000,None,None,None,None,None,None,None,1162000,None,None,1162000,None,31645000,-2436000,-36253000
INFN,2016-09-30,USD,-5465000,2355000,None,-21926000,-9377000,9489000,9600000,-40448000,29774000,-11297000,-21616000,9640000,None,None,None,None,-16771000,-16771000,None,7900000,None,None,7900000,None,-7384000,-612000,-11172000
INFN,2016-06-30,USD,11312000,3056000,None,12595000,24772000,9132000,12434000,9569000,15149000,11312000,-44167000,-24781000,None,None,None,None,None,None,None,799000,None,None,799000,None,-41594000,-867000,11483000
INFN,2016-03-31,USD,5292000,1591000,None,-13168000,14264000,9450000,10844000,-2165000,16155000,11808000,15492000,5343000,None,None,None,None,None,None,None,7787000,None,None,7787000,None,30873000,59000,12015000
