SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
SIMO,2020-12-31,USD,20393000,None,None,None,None,3640000,5636000,None,None,None,-5636000,-12065000,None,None,None,None,-12065000,-12065000,None,None,None,None,0,None,None,None,1354000
SIMO,2020-09-30,USD,30191000,None,None,None,None,3322000,2618000,None,None,None,-2618000,-37293000,None,None,None,None,-12280000,-12280000,None,None,None,None,-25013000,None,None,None,24267000
SIMO,2020-06-30,USD,25701000,None,None,None,None,3363000,4134000,None,None,None,-6134000,-12278000,None,None,None,None,-12278000,-12278000,None,None,None,None,0,None,None,None,28211000
SIMO,2020-03-31,USD,39610000,None,None,None,None,4109000,6396000,None,None,None,-6396000,-12278000,None,None,None,None,-12278000,-12278000,None,None,None,None,0,None,None,None,25915000
SIMO,2019-12-31,USD,31314000,None,None,None,None,4054000,2966000,None,None,None,-3025000,-12147000,None,None,None,None,-12147000,-12147000,None,None,None,None,0,None,None,None,25430000
SIMO,2019-09-30,USD,4080000,None,None,None,None,3244000,3925000,None,None,None,-3887000,-35024000,None,None,None,None,-10009000,-10009000,None,None,None,None,-25015000,None,None,None,4213000
SIMO,2019-06-30,USD,40179000,None,None,None,None,3329000,2929000,None,None,None,42800000,-10937000,None,None,None,None,-10937000,-10937000,None,None,None,None,0,None,None,None,26484000
SIMO,2019-03-31,USD,3338000,None,None,None,None,3860000,1194000,None,None,None,-1194000,-12152000,None,None,None,None,-10936000,-10936000,None,None,None,None,-1216000,None,None,None,8271000
SIMO,2018-12-31,USD,35042000,None,None,None,None,4696000,5153000,None,12668000,None,-5168000,-48320000,None,None,None,None,-10881000,-10881000,None,None,None,None,-33539000,None,None,None,15098000
SIMO,2018-09-30,USD,29500000,None,None,None,None,3800000,62900000,None,12668000,None,-62900000,-18900000,None,None,None,None,-10800000,-10800000,None,None,None,None,None,None,None,None,29184000
SIMO,2018-06-30,USD,41200000,None,None,None,None,2800000,3200000,None,None,None,-6200000,-19500000,None,None,None,None,-10800000,-10800000,None,None,None,None,None,None,None,None,30728000
SIMO,2018-03-31,USD,41200000,None,None,None,None,2800000,3200000,None,None,None,-6200000,-19500000,None,None,None,None,-10800000,-10800000,None,None,None,None,None,None,None,None,23061000
SIMO,2017-12-31,USD,103881000,None,None,None,None,13133000,11683000,None,-22299000,None,-14548000,-31740000,None,None,None,None,-32120000,-32120000,None,None,None,None,380000,None,None,None,9817000
SIMO,2017-09-30,USD,37500000,None,None,None,None,3200000,3000000,None,-22299000,None,-5900000,-32100000,None,None,None,None,-7100000,-7100000,None,None,None,None,380000,None,None,None,17594000
SIMO,2017-06-30,USD,10300000,None,None,None,None,3000000,2100000,None,-22299000,None,-2100000,-7100000,None,None,None,None,-7100000,-7100000,None,None,None,None,380000,None,None,None,24033000
SIMO,2017-03-31,USD,36900000,None,None,None,None,2500000,3100000,None,None,None,-3100000,-6700000,None,None,None,None,-7100000,-7100000,None,None,None,None,None,None,None,None,23511000
SIMO,2016-12-31,USD,125568000,None,None,None,None,11585000,12220000,None,-24777000,None,-8220000,2194000,None,None,None,None,-22899000,-22899000,None,None,None,None,93000,None,None,None,26157000
SIMO,2016-09-30,USD,54900000,None,None,None,None,2400000,2800000,None,-24777000,None,-28000000,29700000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32722000
SIMO,2016-06-30,USD,27000000,None,None,None,None,3000000,5000000,None,None,None,-5000000,-5000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29047000
SIMO,2016-03-31,USD,12800000,None,None,None,None,None,2000000,None,None,None,None,None,None,None,None,None,-5300000,-5300000,None,None,None,None,None,None,None,None,23014000
SIMO,2015-12-31,USD,65946000,None,None,None,None,8987000,23664000,None,-410000,None,-58458000,-20271000,None,None,None,None,-20765000,-20765000,None,None,None,None,494000,None,None,None,13381000
