SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
HZNP,2020-12-31,USD,409817000,None,None,None,None,70160000,36453000,46219000,1878000,None,-65430000,4097000,None,None,None,None,None,None,None,None,None,None,10850000,None,348484000,None,190557000
HZNP,2020-09-30,USD,108863000,None,None,None,None,71718000,13429000,-162267000,-10986000,None,-22366000,919625000,None,None,None,None,None,None,None,None,None,None,928107000,None,1006122000,None,292840000
HZNP,2020-06-30,USD,99601000,None,None,None,None,78903000,966000,-118256000,2101000,None,-158071000,20471000,None,None,None,None,None,None,None,None,None,None,26816000,None,-37999000,None,-80010000
HZNP,2020-03-31,USD,-62593000,None,None,None,None,71310000,119004000,-16869000,-14444000,None,-218204000,-39614000,None,None,None,None,None,None,None,None,None,None,7050000,None,-320411000,None,-13591000
HZNP,2019-12-31,USD,191380000,None,None,None,None,65354000,6532000,-11996000,4736000,None,-12532000,12386000,None,None,None,None,None,None,None,None,None,None,14495000,None,191234000,None,592769000
HZNP,2019-09-30,USD,87516000,None,None,None,None,64766000,4467000,-1625000,-7500000,None,-4467000,-63815000,None,None,None,None,None,None,None,None,None,None,4210000,None,19234000,None,18234000
HZNP,2019-06-30,USD,91268000,None,None,None,None,64897000,5009000,9018000,343000,None,991000,-259638000,None,None,None,None,None,None,None,None,None,None,6495000,None,-167379000,None,-5120000
HZNP,2019-03-31,USD,56168000,None,None,None,None,64742000,1849000,60769000,-847000,None,-1849000,20621000,None,None,None,None,None,None,None,None,None,None,337792000,None,74940000,None,-32863000
HZNP,2018-12-31,USD,108708000,None,None,None,None,1633000,3890000,None,2378000,None,31110000,9545000,None,None,None,None,None,None,None,None,None,None,16972000,None,None,None,89947000
HZNP,2018-09-30,USD,84861000,None,None,None,None,89839000,119000,12318000,-3647000,None,9305000,2360000,None,None,None,None,0,0,None,None,None,None,6058000,None,96526000,None,26030000
HZNP,2018-06-30,USD,61785000,None,None,None,None,88986000,97000,678000,-2741000,None,-97000,-23818000,None,None,None,None,0,0,None,None,None,None,7461000,None,37870000,None,-32837000
HZNP,2018-03-31,USD,-60811000,None,None,None,None,89121000,665000,1064000,14290000,None,-12665000,-4683000,None,None,None,None,0,0,None,None,None,None,945000,None,-78159000,None,-157327000
HZNP,2017-12-31,USD,143213000,None,None,None,None,88864000,303000,23333000,24889000,None,1590000,-19345000,None,None,None,None,0,0,None,None,None,None,3631000,None,126408000,950000,-46448000
HZNP,2017-09-30,USD,68349000,None,None,None,None,88096000,1403000,162000,15746000,None,-1633000,1805000,None,None,None,None,0,0,None,None,None,None,2242575,None,70691000,2170000,-63972000
HZNP,2017-06-30,USD,47925000,None,None,None,None,89472000,1207000,5735000,30686000,None,-100259000,751000,None,None,None,None,0,0,None,None,None,None,3628425,None,-49089000,2494000,-209536000
HZNP,2017-03-31,USD,20721000,None,None,None,None,89865000,1421000,-91058000,37050000,None,-1317000,75197000,None,None,None,None,0,0,None,None,None,None,544000,None,94303000,-298000,-90570000
HZNP,2016-12-31,USD,139185000,None,None,None,None,84303000,1115000,74952000,43791000,None,-837449000,658764000,None,None,None,None,0,0,None,None,None,None,3804000,None,-40248000,-748000,-130542000
HZNP,2016-09-30,USD,128787000,None,None,None,None,66211000,1840000,-58516000,10065000,None,-3942000,151000,None,None,None,None,0,0,None,None,None,None,1726000,None,124778000,-218000,-5870000
HZNP,2016-06-30,USD,47303000,None,None,None,None,66059000,5251000,-14094000,6460000,None,-11233000,2425000,None,None,None,None,0,0,None,None,None,None,3974000,None,38672000,177000,14984000
HZNP,2016-03-31,USD,54181000,None,None,None,None,64426000,7525000,-69838000,7317000,None,-523257000,-4266000,None,None,None,None,0,0,None,None,None,None,919000,None,-473763000,-421000,-45406000
HZNP,2015-12-31,USD,134938000,None,None,None,None,56317000,2642000,10604000,-603000,None,39139000,1894000,None,None,None,None,0,0,None,None,None,None,3584000,None,175330000,-641000,23994000
