SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
FMI,2018-06-30,USD,-31902000,None,None,None,None,5350000,7315000,-11008000,9449000,-31902000,-7315000,21886000,None,None,None,None,None,None,None,None,None,None,1886000,None,-31902000,-119000,-33379000
FMI,2018-03-31,USD,-86344000,891000,None,-10433000,232000,5365000,5682000,-6033000,3230000,-36421000,-5682000,33430000,None,None,None,None,None,None,None,None,30000000,None,3430000,None,-58563000,33000,-37415000
FMI,2017-12-31,USD,-50322000,320000,None,13453000,21810000,0,5687000,14590000,2762000,-12116000,-5688000,32144000,None,None,None,None,None,None,None,None,30000000,None,2158000,None,-5410000,-6000,-38111000
FMI,2017-09-30,USD,-50229000,75000,None,2114000,-2189000,-1000,3266000,-2232000,1469000,-32366000,30825000,31617000,None,None,None,None,None,None,None,None,None,None,1617000,None,40282000,-32000,-32644000
FMI,2017-06-30,USD,-44314000,75000,None,10059000,6158000,4000,2842000,7000000,-1477000,-44314000,12158000,617000,None,None,None,None,None,None,None,None,None,None,617000,None,-12543000,41000,-44258000
FMI,2017-03-31,USD,-90651000,75000,None,-1622000,285000,14000,3863000,515000,-178000,-46543000,25531000,1571000,None,None,None,None,None,None,None,None,None,None,1571000,None,-14542000,None,-46453000
FMI,2016-12-31,USD,-8075000,-254000,None,1172000,-3164000,33000,6872000,-3505000,-1521000,5891000,3687000,-189000,None,None,None,None,None,None,None,None,None,None,130000,None,-14230000,None,-35609000
FMI,2016-09-30,USD,-47987000,None,None,6607000,2398000,67000,2011000,1270000,1799000,-31282000,35989000,219000,None,None,None,None,None,None,None,None,None,None,219000,None,15565000,None,-31282000
FMI,2016-06-30,USD,-28994000,None,None,2261000,4042000,4237000,4430000,1879000,3417000,-28994000,-5113000,160000,None,None,None,None,None,None,None,None,None,None,160000,None,-23776000,None,-28994000
FMI,2016-03-31,USD,-22542000,None,None,5326000,103000,78000,7566000,2804000,-1249000,-17307000,-21875000,143000,None,None,None,None,None,None,None,None,None,None,143000,None,-31705000,None,-17307000
FMI,2015-12-31,USD,4509000,None,None,-5590000,-3725000,3077000,6519000,-2306000,-1468000,18280000,-121275000,282000,None,None,None,None,None,None,None,None,None,None,-245105000,None,-132399000,None,-19020000
FMI,2015-09-30,USD,-15528000,None,None,9016000,-161000,2954000,9518000,-4065000,3318000,-20596000,-9518000,241000,None,None,None,None,None,None,None,None,None,None,241000,None,-13434000,None,-20596000
FMI,2015-06-30,USD,-33050000,None,None,-2674000,8199000,2363000,7089000,3634000,1754000,-33050000,-6583000,245725000,None,None,None,None,None,None,None,None,None,None,245725000,None,201896000,None,-33050000
FMI,2015-03-31,USD,-25728000,None,None,2770000,936000,2206000,2304000,779000,-316000,-16965000,-3341000,3878000,None,None,None,None,None,None,None,None,None,None,3878000,None,-10380000,None,-16965000
FMI,2014-12-31,USD,-2010000,None,None,1038000,5932000,2074000,17448000,3883000,615000,8003000,-16587000,99000,-189000,None,None,None,None,None,None,None,None,None,288000,None,-14581000,None,-13297000
FMI,2014-09-30,USD,-38505000,None,None,5692000,1917000,2118000,-10729000,-57000,1601000,-12980000,10729000,-136000,-256000,None,None,None,None,None,None,None,None,None,120000,None,-10393000,None,-12980000
FMI,2014-06-30,USD,-10216000,None,None,-1870000,-2181000,2088000,2795000,-1893000,-380000,-13779000,-2795000,-243000,-394000,None,None,None,None,None,None,None,None,None,147000,None,-13254000,None,-13779000
FMI,2014-03-31,USD,-13441000,None,None,-728000,3165000,1915000,174000,1699000,1210000,-12166000,-174000,-370000,-448000,None,None,None,None,None,None,None,None,None,82000,None,-13985000,None,-12166000
FMI,2013-12-31,USD,-10020000,None,None,1211000,-6437000,None,3139000,1825000,821000,-13091000,-2978000,-636000,-440000,None,None,None,None,None,None,None,None,None,-196000,None,-13634000,None,-13091000
