SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
TCDA,2020-12-31,USD,-42369000,3639000,None,1384000,-3574000,3461000,408000,None,None,-47878000,150417000,97000,None,None,None,None,None,None,None,None,None,None,120000,None,108145000,None,-54842000
TCDA,2020-09-30,USD,-60180000,3709000,None,4554000,-1772000,3310000,597000,None,None,-70498000,47794000,198000,None,None,None,None,None,None,None,None,None,None,227000,None,-12188000,None,-77665000
TCDA,2020-06-30,USD,-77604000,1525000,None,-24538000,4336000,200000,240000,None,None,-53214000,-100396000,209345000,None,None,None,None,None,None,None,None,None,None,1103000,None,-53014000,None,-58170000
TCDA,2020-03-31,USD,-51034000,1511000,None,13802000,777000,640000,360000,None,None,-70394000,42462000,553000,None,None,None,None,None,None,None,None,None,None,567000,None,-8019000,None,-74114000
TCDA,2019-12-31,USD,-29714000,1144000,None,18025000,-70000,287000,306000,None,None,-54617000,-3151000,21071000,None,None,None,None,None,None,None,None,None,None,1092000,None,-11794000,None,-58171000
TCDA,2019-09-30,USD,-42947000,1154000,None,-7146000,169000,-376000,96000,None,None,-40209000,48202000,316000,None,None,None,None,None,None,None,None,None,None,336000,None,5571000,None,-44119000
TCDA,2019-06-30,USD,-37837000,1368000,None,1366000,1636000,200000,828000,None,None,-37837000,-182568000,218524000,None,None,None,None,None,None,None,None,None,None,219287000,None,-37837000,None,-36626000
TCDA,2019-03-31,USD,-37775000,782000,None,11089000,-243000,-96000,193000,None,None,-37775000,10019000,-1421000,None,None,None,None,None,None,None,None,None,None,251000,None,-37775000,None,-37897000
TCDA,2018-12-31,USD,-28810000,539000,None,-5931000,1154000,-188000,143000,None,None,-28810000,-100434000,15269000,None,None,None,None,None,None,None,None,None,None,381000,None,-28810000,None,-27844000
TCDA,2018-09-30,USD,-29408000,534000,None,-538000,413000,470000,170000,None,None,-29408000,-55851000,233181000,None,None,None,None,None,None,None,None,None,None,237765000,None,-29408000,None,-29098000
