SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
WTI,2020-12-31,USD,-6229000,2535000,None,-16815000,15810000,4027000,-20628000,17422000,None,-8947000,-5907000,-670000,None,None,None,None,None,None,None,None,None,None,None,None,-12806000,None,-8947000
WTI,2020-09-30,USD,21260000,624000,None,6735000,-5421000,25127000,1234000,-975000,None,-13302000,-1234000,0,None,None,None,None,None,None,None,None,None,None,None,None,20026000,None,-13339000
WTI,2020-06-30,USD,9154000,-4585000,None,-24484000,-5524000,29483000,4828000,-13030000,None,-5940000,-4828000,-15394000,None,None,None,None,None,None,None,None,None,None,None,None,23543000,None,-5904000
WTI,2020-03-31,USD,84324000,6749000,None,-6790000,-32965000,39126000,35647000,-21954000,None,65980000,-35647000,-33536000,None,None,None,None,None,None,None,None,None,None,None,None,15141000,None,65980000
WTI,2019-12-31,USD,45631000,3754000,None,-21646000,876000,18358000,52594000,5741000,None,9559000,-52594000,-2345000,None,None,None,None,None,None,None,None,None,None,None,None,-9308000,None,9559000
WTI,2019-09-30,USD,80280000,5099000,None,6359000,15891000,38841000,188071000,9814000,None,75899000,-188071000,83823000,None,None,None,None,None,None,None,None,None,None,None,None,-23968000,None,75899000
WTI,2019-06-30,USD,49079000,2387000,None,11122000,4369000,38073000,31568000,504000,None,49079000,-41568000,-310000,None,None,None,None,None,None,None,None,None,None,None,None,49079000,None,36389000
WTI,2019-03-31,USD,-31176000,454000,None,-6871000,-2227000,33766000,31581000,-6496000,None,-31176000,-31581000,-441000,None,None,None,None,None,None,None,None,None,None,None,None,-31176000,None,-47761000
WTI,2018-12-31,USD,102674000,67492000,None,-26308000,-13528000,129627000,0,-1678000,None,102674000,-20655000,-312026000,None,None,None,None,None,None,None,None,None,None,None,None,102674000,None,138844000
WTI,2018-09-30,USD,57147000,10640000,None,68645000,-8447000,670000,165000,-2591000,None,57147000,32020000,-2057000,None,None,None,None,None,None,None,None,None,None,None,None,57147000,None,46260000
WTI,2018-06-30,USD,48467000,5102000,None,-1568000,15063000,660000,-4500000,7131000,None,48467000,-36479000,-5003000,None,None,None,None,None,None,None,None,None,None,None,None,48467000,None,36083000
WTI,2018-03-31,USD,38739000,7022000,None,-688000,5890000,466000,21117000,-501000,None,38739000,-41271000,-2057000,None,None,None,None,None,None,None,None,None,None,None,None,38739000,None,27640000
WTI,2017-12-31,USD,170838000,80841000,None,-15364000,5232000,137239000,50988000,6276000,None,23365000,-32793000,-3401000,None,None,None,None,None,None,None,None,None,None,None,None,-7106000,None,23365000
WTI,2017-09-30,USD,93159000,20505000,None,19663000,-7640000,435000,35340000,-1871000,None,-1297000,-28834000,-2057000,None,None,None,None,None,None,None,None,None,None,None,None,33844000,None,-1297000
WTI,2017-06-30,USD,33315000,22622000,None,-236000,25188000,424000,20462000,29585000,None,33315000,-22457000,-15720000,None,None,None,None,None,None,None,None,None,None,None,None,-53775000,None,33315000
WTI,2017-03-31,USD,170112000,14499000,None,6902000,-55388000,412000,24191000,-63360000,None,24299000,-23023000,-2301000,None,None,None,None,None,None,None,None,None,None,None,None,55859000,None,24299000
WTI,2016-12-31,USD,214328000,112964000,None,-9253000,11524000,191903000,24544000,12706000,None,16483000,-22338000,-4125000,None,None,None,None,None,None,None,None,None,None,None,None,-3115000,None,16483000
WTI,2016-09-30,USD,94563000,31011000,None,983000,4177000,255000,15488000,-1586000,None,45928000,-51718000,-90920000,None,None,None,None,None,None,None,None,None,None,None,None,-98473000,None,45928000
WTI,2016-06-30,USD,-120776000,24572000,None,-13238000,21837000,196000,-4233000,10155000,None,-120922000,19410000,-140000000,None,None,None,None,None,None,None,None,None,None,None,None,-198799000,None,-120922000
WTI,2016-03-31,USD,-41784000,584000,None,28005000,-14461000,1684000,12903000,-13144000,None,-118179000,-27750000,288083000,None,None,None,None,None,None,None,None,None,None,None,None,285209000,None,-190509000
