SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
SELB,2020-12-31,USD,-7250000,943000,None,-5078000,-7640000,1100000,190000,-5402000,None,8431000,-166000,-190000,None,None,None,None,None,None,None,None,-102000,None,93000,None,-7576000,30000,-15446000
SELB,2020-09-30,USD,65637000,1386000,None,96748000,19733000,403000,291000,12626000,None,-13725000,-286000,20948000,None,None,None,None,None,None,None,None,None,None,1048000,None,86253000,-46000,-9729000
SELB,2020-06-30,USD,-11808000,493000,None,1899000,-512000,200000,199000,None,None,-16295000,-154000,-957000,None,None,None,None,None,None,None,None,None,None,98000,None,-8556000,42000,-24081000
SELB,2020-03-31,USD,-11698000,719000,None,836000,-4939000,597000,135000,-5000000,None,-18583000,-135000,-5370000,None,None,None,None,None,None,None,None,None,None,117000,None,-17287000,-84000,-19620000
SELB,2019-12-31,USD,-12876000,-55000,None,-628000,4891000,497000,37000,None,None,-13682000,-9000,68534000,None,None,None,None,None,None,None,0,None,None,0,None,55659000,10000,-14888000
SELB,2019-09-30,USD,-11122000,1391000,None,-987000,-881000,429000,5000,None,None,-11612000,11512000,5028000,None,None,None,None,None,None,None,0,None,None,13000,None,5413000,-5000,-11994000
SELB,2019-06-30,USD,-16248000,1057000,None,1761000,-8624000,200000,5000,None,None,-16248000,4845000,372000,None,None,None,None,None,None,None,0,None,None,0,None,-16248000,7000,-16394000
SELB,2019-03-31,USD,-11866000,675000,None,-409000,6158000,599000,5000,None,None,-11866000,-16119000,31107000,None,None,None,None,None,None,None,30942000,None,None,31107000,None,-11866000,22000,-12074000
SELB,2018-12-31,USD,-15402000,301000,None,-1058000,-185000,211000,368000,None,None,-15402000,-374000,80000,None,None,None,None,None,None,None,None,None,None,80000,None,-15402000,-40000,-14651000
SELB,2018-09-30,USD,-15941000,294000,None,374000,2709000,179000,60000,None,None,-15941000,6016000,255000,None,None,None,None,None,None,None,None,None,None,255000,None,-15941000,-42000,-16001000
SELB,2018-06-30,USD,-18769000,278000,None,-113000,535000,400000,264000,None,None,-18769000,18685000,311000,None,None,None,None,None,None,None,None,None,None,311000,None,-18769000,-90000,-18796000
SELB,2018-03-31,USD,-15813000,261000,None,180000,-428000,137000,192000,None,None,-15813000,945000,51000,None,None,None,None,None,None,None,None,None,None,51000,None,-15813000,19000,-15888000
SELB,2017-12-31,USD,-12672000,245000,None,2570000,-145000,233000,733000,None,None,-14475000,6107000,5038000,-42000,None,None,None,None,None,None,None,None,None,5080000,None,-1529000,-2000,-19544000
SELB,2017-09-30,USD,-15439000,199000,None,-121000,1043000,240000,584000,None,None,-13705000,-2371000,7331000,None,None,None,None,None,None,None,None,None,None,-2570000,None,-10479000,0,-14676000
SELB,2017-06-30,USD,-8607000,220000,None,188000,-1742000,200000,459000,None,None,-15770000,10698000,53946000,None,None,None,None,None,None,None,None,None,None,55054000,None,55993000,-44000,-15967000
SELB,2017-03-31,USD,-15319000,241000,None,-2532000,167000,289000,58000,None,None,-14669000,-16532000,-292000,None,None,None,None,None,None,None,None,None,None,436000,None,-32019000,124000,-15134000
SELB,2016-12-31,USD,16732000,243000,None,12544000,-673000,337000,586000,None,None,735000,-5204000,2792000,None,None,None,None,None,None,None,None,None,None,2843000,None,-832000,24000,-14083000
SELB,2016-09-30,USD,-10391000,243000,None,-44000,-2205000,294000,478000,None,None,-7448000,-20210000,2359000,None,None,None,None,None,None,None,None,None,None,3771000,None,-23160000,157000,-7728000
