SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
PRQR,2020-12-31,EUR,-11756000,None,None,None,None,652000,118000,None,None,None,-118000,197000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-13217000
PRQR,2020-09-30,EUR,-9810000,None,None,None,None,651000,264000,None,None,None,-264000,13254000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-13181000
PRQR,2020-06-30,EUR,-10487000,None,None,None,None,530000,344000,None,None,None,-344000,492000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-4112000
PRQR,2020-03-31,EUR,-15007000,None,None,None,None,522000,198000,None,None,None,-198000,557000,None,None,None,None,None,None,None,None,None,None,469000,None,None,None,-16055000
PRQR,2019-12-31,EUR,-11956000,None,None,None,None,509000,239000,0,0,None,-239000,50204000,None,None,None,None,0,0,None,None,None,None,48743000,None,0,0,-18535000
PRQR,2019-09-30,EUR,-8772000,None,None,None,None,506000,32000,0,0,None,-32000,-288000,None,None,None,None,0,0,None,None,None,None,166000,None,0,0,-12139000
PRQR,2019-06-30,EUR,-10878000,None,None,None,None,516000,86000,0,0,None,-86000,-194000,None,None,None,None,0,0,None,None,None,None,164000,None,0,0,-11651000
PRQR,2019-03-31,EUR,-12364000,None,None,None,None,521000,223000,0,0,None,-223000,477000,None,None,None,None,0,0,None,None,None,None,0,None,0,0,-14244000
PRQR,2018-12-31,EUR,-15756848.99,None,None,None,None,394700.24,46740.82,0,0,None,-46740.82,1680938.30,None,None,None,None,0,0,None,None,None,None,128374832.53,None,0,0,-22366346.81
PRQR,2018-09-30,USD,-4928224.13,None,None,None,None,280157.44,114609.86,0,0,None,-114609.86,98456818.71,None,None,None,None,0,0,None,None,None,None,0,None,0,0,-6898587.64
PRQR,2018-06-30,USD,-6312849.16,None,None,None,None,282821.23,211824.95,0,0,None,-211824.95,160614.53,None,None,None,None,0,0,None,None,None,None,0,None,0,0,-8545158.29
PRQR,2018-03-31,USD,-11944888.67,None,None,None,None,295239.27,4920.65,None,0,None,-4920.65,370279.25,None,None,None,None,0,0,None,None,None,None,0,None,None,None,-13112313.94
PRQR,2017-12-31,USD,-34951000,None,None,None,None,1014000,145000,None,None,None,-121000,32026000,None,None,None,None,None,None,None,None,None,None,27091000,None,None,None,-43637000
PRQR,2017-09-30,USD,-7608000,None,None,None,None,267000,131000,None,None,None,-18000,10766000,None,None,None,None,None,None,None,None,None,None,5539000,None,None,None,-10511000
PRQR,2017-06-30,USD,-9845000,None,None,None,None,272000,106000,None,None,None,-48000,3794000,None,None,None,None,None,None,None,None,None,None,1072000,None,None,None,-11363000
PRQR,2017-03-31,USD,-8783000,None,None,None,None,268000,48000,None,None,None,-45000,2302000,None,None,None,None,None,None,None,None,None,None,2152000,None,None,None,-10480000
PRQR,2016-12-31,USD,-34221000,None,None,None,None,1245000,2679000,None,None,None,-2539000,377000,None,None,None,None,None,None,None,None,None,None,2000,None,None,None,-39103000
PRQR,2016-09-30,USD,-10793000,None,None,None,None,284000,2803000,None,None,None,-422000,202000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-10127000
PRQR,2016-06-30,USD,-8000000,None,None,None,None,None,2287000,None,None,None,-2000000,199000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-10000000
PRQR,2016-03-31,USD,None,None,None,None,None,None,572000,None,None,None,None,211000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
PRQR,2015-12-31,USD,-24232000,None,None,None,None,480000,1408000,None,None,None,-1324000,1759000,None,None,None,None,None,None,None,None,None,None,14000,None,None,None,-20832000
