SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
MEDP,2020-12-31,USD,105498000,4732000,None,72678000,20834000,5483000,7786000,26930000,None,50866000,-7734000,-40208000,None,47447000,47447000,None,None,None,None,None,None,None,-40208000,None,57556000,None,50866000
MEDP,2020-09-30,USD,59763000,3217000,None,22375000,16084000,4941000,8669000,7124000,None,41460000,-8643000,6777000,None,0,0,None,None,None,None,None,None,None,6777000,None,57897000,None,41460000
MEDP,2020-06-30,USD,44267000,3511000,None,1249000,-11057000,4654000,9324000,-9223000,None,24104000,-9315000,-8406000,None,9051000,9051000,None,None,None,None,None,None,None,-8406000,None,29394000,None,24104000
MEDP,2020-03-31,USD,49148000,2600000,None,-11261000,-16607000,4450000,5561000,-19301000,None,28954000,-5522000,-40445000,None,41776000,41776000,None,None,None,None,None,None,None,-40445000,None,3181000,None,28954000
MEDP,2019-12-31,USD,56940000,4283000,None,30992000,13616000,5320000,5760000,15274000,None,29813000,-5730000,834000,None,None,None,None,None,None,None,None,None,None,834000,None,52044000,None,29813000
MEDP,2019-09-30,USD,64292000,2293000,None,11196000,-3863000,5137000,6162000,-9488000,None,23977000,-6132000,1795000,None,None,None,None,None,None,None,None,None,None,1795000,None,59955000,None,23977000
MEDP,2019-06-30,USD,35259000,None,None,34418000,21497000,4977000,3470000,19725000,None,35259000,-3440000,-53519000,None,None,None,None,None,None,None,None,None,None,2919000,None,35259000,None,27455000
MEDP,2019-03-31,USD,25895000,2216000,None,-5468000,-2613000,7973000,2520000,-4255000,None,25895000,-3842000,-23028000,None,None,None,None,None,None,None,None,None,None,972000,None,25895000,None,19198000
MEDP,2018-12-31,USD,30666000,None,None,17397000,12901000,9891000,3449000,14202000,None,30666000,-4212000,-33847000,0,None,None,None,None,None,None,None,None,None,679000,None,30666000,None,22761000
MEDP,2018-09-30,USD,26918000,None,None,17162000,-5706000,9887000,2782000,-7444000,None,26918000,-2790000,-49748000,-20000000,None,None,None,None,None,None,None,None,None,635000,None,26918000,None,19305000
MEDP,2018-06-30,USD,23345000,None,None,18621000,3119000,9616000,5842000,2529000,None,23345000,-6043000,-33975000,-30000000,None,None,None,None,None,None,None,None,None,609000,None,23345000,None,16568000
MEDP,2018-03-31,USD,20119000,None,None,12784000,17974000,9864000,3951000,17760000,None,20119000,-3928000,-24010000,-20000000,None,None,None,None,None,None,None,None,None,566000,None,20119000,None,14551000
MEDP,2017-12-31,USD,52053000,None,None,14164000,10500000,11764000,3395000,8238000,None,11291000,-3383000,-23234000,40000000,None,None,None,None,None,None,None,None,None,-59698000,None,25436000,None,11291000
MEDP,2017-09-30,USD,63401000,None,None,8621000,-1183000,11899000,2310000,-1935000,None,9831000,-2349000,-42144000,None,None,None,None,None,None,None,None,None,None,-68623000,None,18908000,None,9831000
MEDP,2017-06-30,USD,11654000,None,None,5538000,-5425000,11563000,1645000,-5697000,None,9553000,-2147000,-26400000,None,None,None,None,None,None,None,None,None,None,-26400000,None,-14746000,None,9553000
MEDP,2017-03-31,USD,-6891000,None,None,-17085000,2539000,11743000,4374000,2292000,None,8447000,-4358000,-3305000,None,None,None,None,None,None,None,None,None,None,193000,None,-14554000,None,8447000
MEDP,2016-12-31,USD,36677000,None,None,3056000,-8457000,15181000,5694000,-2879000,None,-21000,-5662000,-3136000,None,None,None,None,None,None,None,None,None,None,85000,None,19282000,-859000,-21000
