SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
DTW,2020-12-31,USD,916000000,None,None,217000000,-99000000,384000000,16000000,-232000000,-99000000,275000000,-977000000,-385000000,-950000000,None,None,None,186000000,186000000,None,None,968000000,None,1000000,None,-446000000,None,275000000
DTW,2020-09-30,USD,1100000000,None,None,-99000000,30000000,356000000,2888000000,187000000,30000000,477000000,-908000000,149000000,74000000,None,None,None,184000000,184000000,None,None,1039000000,None,-4000000,None,341000000,None,476000000
DTW,2020-06-30,USD,620000000,None,None,-70000000,79000000,350000000,55000000,5000000,79000000,277000000,-843000000,168000000,-217000000,None,None,None,195000000,195000000,None,None,593000000,None,2000000,None,277000000,None,277000000
DTW,2020-03-31,USD,1061000000,None,None,-37000000,-55000000,353000000,285000000,151000000,-55000000,342000000,-1342000000,864000000,303000000,None,None,None,195000000,195000000,None,None,1092000000,None,None,None,583000000,None,340000000
DTW,2019-12-31,USD,748000000,None,None,153000000,-54000000,340000000,19000000,-139000000,-54000000,268000000,-3174000000,2443000000,104000000,None,None,None,174000000,174000000,None,None,2338000000,None,1023000000,None,415000000,None,267000000
DTW,2019-09-30,USD,534000000,None,None,-101000000,41000000,322000000,22000000,-181000000,41000000,317000000,-1044000000,524000000,721000000,None,None,None,173000000,173000000,None,None,-5000000,None,-7000000,None,450000000,None,319000000
DTW,2019-06-30,USD,300000000,None,None,34000000,161000000,305000000,35000000,226000000,161000000,300000000,-766000000,152000000,-153000000,None,None,None,173000000,173000000,None,None,794000000,None,-2000000,None,300000000,None,182000000
DTW,2019-03-31,USD,542000000,None,None,-403000000,-207000000,296000000,235000000,143000000,-207000000,542000000,-748000000,-19000000,-453000000,None,None,None,172000000,172000000,None,None,644000000,None,-12000000,None,542000000,None,401000000
DTW,2018-12-31,USD,332000000,None,None,255000000,43000000,298000000,32000000,-129000000,43000000,332000000,-1011000000,350000000,532000000,None,None,None,161000000,161000000,None,None,-1000000,None,-14000000,None,332000000,None,191000000
DTW,2018-09-30,USD,429000000,None,None,35000000,93000000,273000000,59000000,65000000,93000000,429000000,-956000000,360000000,-397000000,None,None,None,150000000,150000000,None,None,913000000,None,8000000,None,429000000,None,334000000
DTW,2018-06-30,USD,329000000,None,None,67000000,78000000,272000000,37000000,-13000000,78000000,329000000,-794000000,99000000,-161000000,None,None,None,151000000,151000000,None,None,520000000,None,-1000000,None,329000000,None,234000000
DTW,2018-03-31,USD,504000000,None,None,-359000000,-182000000,281000000,179000000,33000000,-182000000,504000000,-586000000,-155000000,14000000,None,None,None,158000000,158000000,None,None,0,None,12000000,None,504000000,None,361000000
DTW,2017-12-31,USD,567000000,None,None,161000000,-30000000,274000000,2250000000,None,-37000000,280000000,-760000000,196000000,-38000000,0,None,None,148000000,148000000,None,None,388000000,None,-1000000,None,3000000,None,287000000
DTW,2017-09-30,USD,367000000,None,None,-125000000,79000000,258000000,4000000,-6000000,73000000,263000000,-555000000,189000000,239000000,0,None,None,148000000,148000000,None,None,515000000,None,50000000,None,1000000,None,270000000
DTW,2017-06-30,USD,396000000,None,None,26000000,5000000,249000000,22000000,-35000000,103000000,175000000,-608000000,192000000,361000000,0,None,None,148000000,148000000,None,None,-1000000,None,-11000000,None,-20000000,None,177000000
DTW,2017-03-31,USD,787000000,None,None,-136000000,-127000000,249000000,196000000,84000000,-135000000,394000000,-641000000,-156000000,-440000000,51000000,None,None,148000000,148000000,None,None,496000000,None,-51000000,None,-10000000,None,400000000
DTW,2016-12-31,USD,317000000,None,None,109000000,-27000000,274000000,None,None,-27000000,124000000,-1885000000,1594000000,89000000,0,None,None,138000000,138000000,None,None,2043000000,None,None,None,26000000,None,131000000
DTW,2016-09-30,USD,495000000,None,None,18000000,81000000,230000000,None,None,76000000,325000000,-565000000,104000000,235000000,0,None,None,131000000,131000000,None,None,58000000,None,None,None,34000000,None,338000000
DTW,2016-06-30,USD,531000000,None,None,65000000,5000000,243000000,20000000,-16000000,57000000,145000000,-501000000,-33000000,-190000000,0,None,None,131000000,131000000,None,None,588000000,None,None,None,-3000000,None,152000000
DTW,2016-03-31,USD,741000000,None,None,-125000000,-138000000,229000000,134000000,97000000,-143000000,240000000,-437000000,-306000000,-134000000,33000000,None,None,131000000,131000000,None,None,0,None,-33000000,None,-2000000,None,247000000
