SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
CODI,2020-12-31,USD,35753000,26972000,None,-6170000,888000,31406000,10699000,-13360000,12274000,8780000,-464332000,321330000,None,None,None,None,-23364000,-23364000,None,0,565000000,None,0,None,-102649000,None,8366000
CODI,2020-09-30,USD,24542000,7892000,None,50817000,80275000,25394000,7897000,50943000,26985000,20903000,-23512000,-30200000,None,None,None,None,-23364000,-23364000,None,-24000,-200000000,None,-24000,None,-29170000,None,19186000
CODI,2020-06-30,USD,54344000,7605000,None,28283000,-4538000,23989000,5565000,-2085000,537000,-7366000,-206344000,66210000,None,None,None,None,-21564000,-21564000,None,None,202000000,None,83828000,None,1234000,None,-8437000
CODI,2020-03-31,USD,33986000,7319000,None,-10425000,-17469000,22331000,6603000,-6695000,-11773000,4880000,-6646000,164385000,None,None,None,None,-21564000,-21564000,None,None,200000000,None,-10000,None,191725000,None,3665000
CODI,2019-12-31,USD,52978000,25728000,None,-35803000,-49225000,22827000,12934000,-29992000,-14417000,5353000,-17022000,-222404000,None,None,None,None,150948000,150948000,None,None,0,None,111734000,None,-181848000,None,3808000
CODI,2019-09-30,USD,22930000,6280000,None,35258000,46318000,22758000,7604000,35679000,5085000,-26543000,42148000,-264368000,None,None,None,None,-21564000,-21564000,None,None,0,None,-667000,None,-199290000,None,-27785000
CODI,2019-06-30,USD,11668000,None,None,12989000,1157000,22650000,8934000,-15534000,13154000,11668000,549056000,-120302000,None,None,None,None,-21564000,-21564000,None,None,59000000,None,-31000,None,11668000,-317000,216534000
CODI,2019-03-31,USD,-11501000,None,None,-10145000,8795000,22675000,5426000,801000,6624000,-11501000,168944000,-172448000,None,None,None,None,-21564000,-21564000,None,None,49000000,None,-39000,None,-11501000,-1049000,109308000
CODI,2018-12-31,USD,-6561000,None,None,-20908000,-47608000,37180000,9157000,-36228000,-10294000,-6561000,-9375000,-31177000,None,None,None,None,-21564000,-21564000,None,None,54500000,None,102885000,None,-6561000,2042000,-7179000
CODI,2018-09-30,USD,5766000,None,None,30630000,43434000,30747000,12380000,24842000,17421000,5766000,-139990000,115930000,None,None,None,None,-21564000,-21564000,None,None,159000000,None,401000,None,5766000,-700000,4726000
CODI,2018-06-30,USD,-632000,None,None,9253000,17887000,30472000,16564000,7806000,6657000,-632000,-39087000,1940000,None,None,None,None,-21564000,-21564000,None,None,1028250000,None,14000,None,-632000,-391000,-908000
CODI,2018-03-31,USD,-1621000,None,None,4946000,16458000,22943000,12214000,4455000,7164000,-1621000,-415628000,413418000,None,None,None,None,-21564000,-21564000,None,None,465500000,None,-6392000,None,-1621000,2007000,-2341000
CODI,2017-12-31,USD,22535000,None,None,3357000,19402000,21397000,13812000,16566000,4025000,49131000,-14322000,-10450000,None,None,None,None,-21564000,-21564000,None,None,46000000,None,96001000,None,-1602000,635000,41002000
CODI,2017-09-30,USD,23368000,None,None,7819000,16116000,26033000,11394000,3216000,12150000,8356000,-18570000,-670000,None,None,None,None,-21564000,-21564000,None,None,43000000,None,504000,None,2200000,-1928000,7706000
CODI,2017-06-30,USD,37282000,None,None,18479000,10289000,23482000,10868000,3509000,3996000,-2740000,-164401000,51428000,None,None,None,None,-21564000,-21564000,None,None,120000000,None,694000,None,-75994000,-303000,-4112000
CODI,2017-03-31,USD,-1414000,None,None,-20909000,3333000,31395000,8693000,-5710000,8076000,-21135000,120015000,-42896000,None,None,None,None,-21564000,-21564000,None,None,51500000,None,40000,None,75509000,-196000,-21605000
CODI,2016-12-31,USD,50778000,None,None,23852000,1577000,33433000,8441000,6799000,-2453000,1976000,54263000,-91681000,None,None,None,None,-19548000,-19548000,None,None,37500000,None,113814000,None,13383000,23000,1764000
CODI,2016-09-30,USD,15060000,None,None,6084000,16519000,22284000,4739000,19547000,-945000,50223000,-317695000,307238000,None,None,None,None,-19548000,-19548000,None,None,446598000,None,5718000,None,5229000,626000,49705000
CODI,2016-06-30,USD,39509000,None,None,13526000,-5716000,15179000,6383000,-4443000,-665000,19358000,-105436000,15310000,None,None,None,None,-19548000,-19548000,None,None,None,None,-33418000,None,-51407000,-790000,19239000
CODI,2016-03-31,USD,6025000,None,None,-18314000,-4527000,14908000,4406000,-6307000,1170000,-15027000,5847000,-22141000,None,None,None,None,-19548000,-19548000,None,None,None,None,-1498000,None,-13302000,-3033000,-16023000
