SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
PSTG,2021-01-31,USD,69033000,30146000,None,59515000,83152000,27845000,21332000,82810000,3966000,-52293000,-2256000,5863000,None,23621000,23621000,None,None,None,None,None,0,None,10041000,None,72640000,None,-52293000
PSTG,2020-11-01,USD,32799000,4544000,None,60053000,26352000,25600000,24867000,8676000,6459000,-74222000,-373365000,244729000,None,21411000,21411000,None,None,None,None,None,246942000,None,-974000,None,-95837000,None,-74222000
PSTG,2020-08-02,USD,50706000,2694000,None,11895000,34531000,16500000,24994000,17545000,-3105000,-64967000,-33577000,-9108000,None,20024000,20024000,None,None,None,None,None,None,None,-7641000,None,-51167000,None,-64967000
PSTG,2020-05-03,USD,35103000,2735000,None,-5522000,-101773000,22036000,23782000,-109441000,1370000,-90594000,-8911000,-41247000,None,70119000,70119000,None,None,None,None,None,None,None,-44823000,None,-15055000,None,-90594000
PSTG,2020-02-02,USD,69858000,26803000,None,70479000,115048000,29893000,13641000,96521000,329000,-4651000,-12062000,493000,None,None,15017000,None,None,None,None,None,None,None,2085000,None,58289000,None,-4651000
PSTG,2019-10-31,USD,64257000,1041000,None,31518000,11505000,30096000,20977000,9474000,4130000,-29982000,-45166000,16179000,None,None,0,None,None,None,None,None,None,None,17793000,None,35270000,None,-29982000
PSTG,2019-07-31,USD,48817000,1076000,None,38012000,25208000,22500000,28933000,40746000,-8875000,-66018000,-68930000,998000,None,None,0,None,None,None,None,None,None,None,2499000,None,-46118000,None,-66018000
PSTG,2019-04-30,USD,6642000,1999000,None,2206000,-57978000,27590000,24296000,-67299000,2023000,-100336000,-198553000,31576000,None,None,0,None,None,None,None,None,None,None,48803000,None,-160335000,None,-100336000
PSTG,2019-01-31,USD,80794000,575000,None,77225000,77180000,15617000,29439000,73026000,-4814000,-25755000,-43241000,3797000,None,None,0,None,None,None,None,None,None,None,4429000,None,41350000,None,-25755000
PSTG,2018-10-31,USD,56549000,1098000,None,77796000,80671000,24325000,28074000,63330000,8203000,-28180000,-42241000,21920000,None,None,0,None,None,None,None,None,None,None,28021000,None,36228000,None,-28180000
PSTG,2018-07-31,USD,8484000,1184000,None,25301000,50884000,17200000,20437000,46436000,4471000,-60123000,-393341000,19453000,None,None,0,None,None,None,None,None,None,None,19453000,None,-43323000,None,-60123000
PSTG,2018-04-30,USD,18596000,1839000,None,-4292000,-53825000,17855000,22296000,-47143000,4429000,-64304000,-32521000,506744000,None,None,20000000,None,None,None,None,None,None,None,9312000,None,492819000,None,-64304000
PSTG,2018-01-31,USD,115587000,680000,None,65949000,62843000,16200000,20709000,40875000,-1719000,-11878000,-5898000,8916000,None,None,None,None,None,None,None,None,None,None,8916000,None,62018000,None,-11878000
PSTG,2017-10-31,USD,28248000,749000,None,41538000,37408000,15548000,14251000,33655000,3827000,-41649000,-35042000,16939000,None,None,None,None,None,None,None,None,None,None,16939000,None,10145000,None,-41649000
PSTG,2017-07-31,USD,-191000,871000,None,20258000,27170000,15176000,17331000,36546000,-5618000,-61701000,-1208000,4536000,None,None,None,None,None,None,None,None,None,None,4536000,None,3137000,None,-61701000
PSTG,2017-04-30,USD,-14301000,790000,None,4416000,-16522000,14776000,12769000,-36571000,16105000,-62374000,-17040000,16423000,None,None,None,None,None,None,None,None,None,None,16423000,None,-14918000,None,-62374000
PSTG,2017-01-31,USD,64700000,356000,None,33747000,15622000,14300000,12171000,5863000,3587000,-42915000,-10491000,4187000,None,None,None,None,None,None,None,None,None,None,-10725000,None,31214000,None,-42915000
PSTG,2016-10-31,USD,-93144000,683000,None,32724000,41724000,13532000,18484000,44775000,-2203000,-78813000,-20917000,14883000,None,None,None,None,None,None,None,None,None,None,14883000,None,-53357000,None,-78813000
PSTG,2016-07-31,USD,-47950000,504000,None,10276000,19838000,11942000,21742000,22004000,-231000,-59550000,-72006000,3045000,None,None,None,None,None,None,None,None,None,None,3045000,None,-80278000,None,-59550000
PSTG,2016-04-30,USD,20064000,1323000,None,20819000,-23226000,10426000,24376000,-28593000,2623000,-63459000,-343809000,18403000,None,None,None,None,None,None,None,None,None,None,18403000,None,-318646000,None,-63459000
