SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
TYPE,2019-06-30,USD,13006000,None,None,None,None,3233000,400000,-1112000,None,None,-400000,-11213000,None,None,None,None,-4807000,-4807000,None,None,None,None,-1076000,None,1393000,None,10307000
TYPE,2019-03-31,USD,4095000,None,None,None,None,3212000,411000,9789000,None,None,-411000,-17438000,None,None,None,None,-4791000,-4791000,None,None,None,None,-6268000,None,-13754000,None,2660000
TYPE,2018-12-31,USD,11389000,None,None,None,None,2337000,930000,-17383000,None,None,-930000,-20688000,None,None,None,None,-4859000,-4859000,None,None,None,None,-10565000,None,-10229000,None,9456000
TYPE,2018-09-30,USD,8092000,None,None,None,None,2242000,551000,-2147000,0,None,-551000,-15820000,None,None,None,None,-4890000,-4890000,None,None,None,None,-5597000,None,-8279000,None,3321000
TYPE,2018-06-30,USD,-4177000,None,None,None,None,3253000,662000,-3438000,0,None,-662000,-10446000,None,None,None,None,-4892000,-4892000,None,None,None,None,-247000,None,-15285000,None,695000
TYPE,2018-03-31,USD,7496000,None,None,None,None,3304000,1463000,7783000,0,None,-1623000,-6274000,None,None,None,None,-4712000,-4712000,None,None,None,None,2648000,None,-401000,None,-1199000
TYPE,2017-12-31,USD,12143000,None,None,None,None,3181000,1719000,-4119000,0,None,-1719000,-7294000,None,None,None,None,-4721000,-4721000,None,None,None,None,427000,None,3282000,152000,11870000
TYPE,2017-09-30,USD,8884000,None,None,None,None,3153000,1683000,-4399000,0,None,-1737000,-11618000,None,None,None,None,-4735000,-4735000,None,None,None,None,-3883000,None,-4159000,312000,1261000
TYPE,2017-06-30,USD,6765000,None,None,None,None,3177000,1620000,-4024000,0,None,-1620000,-8880000,None,None,None,None,-4727000,-4727000,None,None,None,None,-1153000,None,-3247000,488000,-496000
TYPE,2017-03-31,USD,5090000,None,None,None,None,3106000,1969000,4445000,0,None,-1969000,-7916000,None,None,None,None,-4568000,-4568000,None,None,None,None,-348000,None,-4488000,307000,-1075000
TYPE,2016-12-31,USD,8792000,None,None,None,None,3220000,901000,-4101000,0,None,1241000,-14589000,None,None,None,None,-4575000,-4575000,None,None,None,None,-5180000,None,-6149000,-1593000,450000
TYPE,2016-09-30,USD,3077000,None,None,None,None,3398000,597000,-1477000,0,None,-122044000,99833000,None,None,None,None,-4488000,-4488000,None,None,None,None,345000,None,-11934000,-28000,2425000
TYPE,2016-06-30,USD,17681000,None,None,None,None,2952000,476000,2239000,0,None,-476000,-3071000,None,None,None,None,-4471000,-4471000,None,None,None,None,1255000,None,14076000,-58000,6653000
TYPE,2016-03-31,USD,11189000,None,None,None,None,2929000,527000,-1134000,0,None,-628000,-3053000,None,None,None,None,-4002000,-4002000,None,None,None,None,790000,None,7921000,413000,5358000
TYPE,2015-12-31,USD,13112000,None,None,None,None,2970000,832000,3063000,0,None,-833000,-10853000,None,None,None,None,-3988000,-3988000,None,None,None,None,1546000,None,1205000,-221000,4897000
TYPE,2015-09-30,USD,15889000,None,None,None,None,2926000,958000,-8648000,0,None,-958000,-3233000,None,None,None,None,-3972000,-3972000,None,None,None,None,773000,None,11695000,-3000,8039000
TYPE,2015-06-30,USD,13441000,None,None,None,None,2967000,2674000,336000,0,None,-2660000,-15062000,None,None,None,None,-4005000,-4005000,None,None,None,None,-11269000,None,-4145000,136000,5904000
TYPE,2015-03-31,USD,10922000,None,None,None,None,2387000,4173000,-1073000,0,None,-18476000,-3404000,None,None,None,None,-3151000,-3151000,None,None,None,None,-1478000,None,-11560000,-602000,7357000
TYPE,2014-12-31,USD,15181000,None,None,None,None,2613000,3486000,-1044000,0,None,-4346000,-2683000,None,None,None,None,-3143000,-3143000,None,None,None,None,-425000,None,7737000,-415000,9370000
TYPE,2014-09-30,USD,16198000,None,None,None,None,3287000,2002000,673000,0,None,-11708000,-2092000,None,None,None,None,-3142000,-3142000,None,None,None,None,-10000,None,1784000,-614000,7039000
TYPE,2014-06-30,USD,13414000,None,None,None,None,3139000,1279000,-1470000,0,None,-1912000,-18839000,None,None,None,None,-3171000,-3171000,None,None,None,None,-16250000,None,-7350000,-13000,7691000
