SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
FOLD,2020-12-31,USD,-49822000,7971000,None,12814000,20338000,2547000,1067000,374000,6821000,-71401000,-22776000,21548000,None,None,None,None,None,None,None,None,None,None,22254000,None,-51050000,None,-71401000
FOLD,2020-09-30,USD,-42008000,6003000,None,492000,-3376000,2496000,284000,457000,-831000,-64011000,-154061000,238711000,None,None,None,None,None,None,None,None,None,None,9294000,None,42642000,None,-64011000
FOLD,2020-06-30,USD,-33518000,7016000,None,11335000,3069000,2039000,1070000,2030000,-1602000,-52492000,70012000,4086000,None,None,None,None,None,None,None,None,None,None,4657000,None,-50453000,None,-52492000
FOLD,2020-03-31,USD,-107942000,3693000,None,-35251000,4593000,1764000,806000,8358000,251000,-88948000,93246000,-1487000,None,None,None,None,None,None,None,None,None,None,6077000,None,-16183000,None,-88948000
FOLD,2019-12-31,USD,-57832000,3821000,None,38028000,1534000,1514000,10925000,-1530000,3098000,-89729000,26963000,3191000,None,None,None,None,None,None,None,0,None,None,3668000,None,-27678000,None,-89729000
FOLD,2019-09-30,USD,-55553000,3843000,None,-3739000,5721000,1116000,3977000,5815000,108000,-61809000,3193000,523000,None,None,None,None,None,None,None,0,None,None,1048000,None,-51837000,None,-61809000
FOLD,2019-06-30,USD,-58485000,4456000,None,21311000,14663000,1154000,2166000,5828000,2253000,-84551000,-15068000,196404000,None,None,None,None,None,None,None,189000000,None,None,189000000,None,189000000,None,-84551000
FOLD,2019-03-31,USD,-78546000,4846000,None,-8858000,-2403000,991000,2944000,1001000,-345000,-120299000,80065000,17384000,None,None,None,None,None,None,None,None,None,None,4765000,None,18903000,None,-120299000
FOLD,2018-12-31,USD,-60677000,3713000,None,13431000,10351000,4293000,1737000,8112000,2156000,-78081000,-63801000,359000,None,None,None,None,None,None,None,None,-26000,None,652000,None,-124119000,None,-78083000
FOLD,2018-09-30,USD,-132762000,13000,None,15485000,-2000,3668000,2690000,-861000,-1400000,-159163000,114477000,146804000,None,None,None,None,None,None,None,None,None,None,912000,None,128519000,None,-159163000
FOLD,2018-06-30,USD,-56995000,3762000,None,-1454000,11893000,973000,1062000,4996000,196000,-61835000,10727000,7033000,None,None,None,None,None,None,None,None,None,None,7219000,None,-60860000,None,-61833000
FOLD,2018-03-31,USD,-49521000,12000,None,-10347000,-6192000,3570000,819000,1047000,3253000,-49916000,-182603000,296579000,None,None,None,None,None,None,None,None,None,None,298562000,None,64455000,None,-49916000
FOLD,2017-12-31,USD,-73767000,3762000,None,-474000,14725000,-6072000,1128000,3437000,-2489000,-69208000,51534000,6864000,None,None,None,None,None,None,None,None,None,None,7461000,None,-15073000,296000,-69208000
FOLD,2017-09-30,USD,-49955000,12000,None,17334000,6544000,8029000,1119000,2062000,3035000,-111665000,-173911000,250189000,None,None,None,None,None,None,None,None,None,None,250323000,None,26739000,416000,-111666000
FOLD,2017-06-30,USD,-47324000,3638000,None,-3026000,-1859000,812000,1547000,1714000,108000,-48136000,43548000,-9524000,None,None,None,None,None,None,None,None,None,None,1289000,None,-7361000,534000,-48136000
FOLD,2017-03-31,USD,-99333000,12000,None,-1271000,7060000,823000,732000,512000,243000,-54992000,-92412000,-95000,None,None,None,None,None,None,None,None,None,None,265000,None,-142271000,80000,-54992000
FOLD,2016-12-31,USD,-83966000,2706000,None,10051000,-978000,-546000,431000,556000,146000,-58647000,35345000,150319000,None,None,None,None,None,None,None,None,None,None,1580000,None,153911000,232000,-58647000
FOLD,2016-09-30,USD,-94642000,8000,None,-3455000,6210000,1596000,912000,-863000,3298000,-46654000,-29615000,39635000,None,None,None,None,None,None,None,None,None,None,40059000,None,-30541000,317000,-46654000
FOLD,2016-06-30,USD,-49683000,None,None,155000,1150000,1367000,1730000,None,-207000,-51050000,-9797000,83263000,None,None,None,None,None,None,None,None,None,None,58310000,None,40146000,-585000,-51050000
FOLD,2016-03-31,USD,-79222000,None,None,380000,471000,1173000,2878000,None,None,-42754000,-442000,-502000,None,None,None,None,None,None,None,None,None,None,155000,None,-45975000,-95000,-43691000
