SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
GNRC,2020-12-31,USD,218223000,49794000,None,85162000,23565000,18686000,28188000,-29498000,63379000,124980000,-69364000,-8832000,-7359000,None,None,None,None,None,None,None,-20000,None,1098000,None,141184000,1157000,125001000
GNRC,2020-09-30,USD,155196000,1516000,None,56368000,41978000,17168000,7608000,66453000,-20712000,115235000,-29735000,-8580000,-9511000,None,None,None,None,None,None,None,216000,None,4421000,None,117210000,329000,114970000
GNRC,2020-06-30,USD,101768000,1503000,None,-2408000,-4292000,16803000,13438000,13334000,-12829000,63592000,-12720000,3068000,1576000,None,None,None,None,None,None,None,None,None,5980000,None,89278000,-2838000,66145000
GNRC,2020-03-31,USD,11346000,3203000,None,7668000,59849000,16116000,12894000,5687000,48145000,43411000,-12276000,-16084000,-4832000,None,None,None,None,None,None,None,None,None,1590000,None,-15427000,1587000,44460000
GNRC,2019-12-31,USD,175085000,48826000,None,18403000,-51107000,17926000,15355000,-53774000,821000,69936000,-5887000,-64096000,-9543000,None,None,None,None,None,None,None,None,None,1438000,None,106845000,1743000,69614000
GNRC,2019-09-30,USD,111188000,453000,None,-8255000,-16172000,15494000,11071000,36749000,-48347000,74897000,-18319000,14020000,11900000,None,None,None,None,None,None,None,None,None,4538000,None,105671000,-1218000,75574000
GNRC,2019-06-30,USD,90926000,3234000,None,-42442000,37070000,14740000,18474000,55764000,-20487000,90926000,-69187000,9780000,11216000,None,None,None,-285000,-285000,None,None,None,None,1226000,None,90926000,465000,61958000
GNRC,2019-03-31,USD,71173000,740000,None,-57086000,-4033000,12607000,15902000,-46970000,41644000,71173000,-76685000,-1622000,249000,None,None,None,None,None,None,None,None,None,2193000,None,71173000,520000,44861000
GNRC,2018-12-31,USD,108848000,51852000,None,37343000,30105000,12284000,22024000,-12406000,52637000,108848000,-14429000,-42891000,10231000,0,None,None,None,None,None,None,None,None,423000,None,108848000,-428000,75575000
GNRC,2018-09-30,USD,106519000,244000,None,4084000,48579000,11841000,13251000,30773000,14365000,106519000,-12338000,14737000,11893000,0,None,None,None,None,None,None,None,None,3067000,None,106519000,547000,75776000
GNRC,2018-06-30,USD,85467000,-8000,None,72091000,96119000,11600000,5830000,43620000,36794000,85467000,-76130000,-7680000,-6443000,0,None,None,None,None,None,None,None,None,724000,None,85467000,-1327000,53261000
GNRC,2018-03-31,USD,56347000,196000,None,2439000,27396000,11683000,6496000,-18744000,48798000,56347000,-5997000,-16200000,10404000,25656000,None,None,-314000,-314000,None,None,None,None,-24256000,None,56347000,919000,33645000
GNRC,2017-12-31,USD,138397000,43596000,None,51256000,3610000,13297000,16603000,-40337000,33016000,82491000,-16598000,-111361000,-6374000,0,None,None,None,None,None,None,None,None,5234000,None,9692000,-746000,81175000
GNRC,2017-09-30,USD,67045000,258000,None,48618000,49672000,13108000,6628000,75470000,-30719000,40050000,-6499000,724000,4027000,0,None,None,None,None,None,None,None,None,463000,None,61709000,439000,39709000
GNRC,2017-06-30,USD,60220000,-33000,None,-634000,-7623000,12986000,6482000,14611000,-21357000,25745000,-6922000,-44742000,-6346000,30012000,None,None,None,None,None,None,None,None,-30012000,None,9577000,1021000,25660000
GNRC,2017-03-31,USD,-4546000,436000,None,-24583000,15173000,12597000,3548000,-19973000,35338000,12849000,-1903000,-4764000,-4190000,None,None,None,None,None,None,None,None,None,1107000,None,-9778000,1435000,12842000
GNRC,2016-12-31,USD,123896000,43622000,None,41119000,-9640000,13075000,9620000,-2560000,-9337000,41645000,-24938000,-85038000,-4916000,None,None,None,-76000,-76000,None,None,None,None,-48380000,None,13109000,-811000,41509000
GNRC,2016-09-30,USD,48278000,25000,None,-18174000,-5336000,14900000,6843000,2253000,-7223000,26012000,-6041000,-63944000,1922000,None,None,None,-76000,-76000,None,None,None,None,-65358000,None,-21478000,229000,26183000
GNRC,2016-06-30,USD,59084000,0,None,18297000,1741000,13650000,6911000,17626000,-9706000,20943000,-6477000,-45617000,-406000,None,None,None,-76000,-76000,None,None,None,None,-34576000,None,6271000,-719000,20888000
GNRC,2016-03-31,USD,22151000,6729000,None,3581000,6397000,13849000,7093000,-8237000,10752000,10212000,-68366000,-1106000,4357000,None,None,None,-76000,-76000,None,None,None,None,None,None,-46487000,834000,10208000
