SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
AQST,2020-12-31,USD,-13512000,674000,None,-2612000,71000,2107000,236000,1093000,-781000,-20368000,-236000,28491000,None,None,None,None,None,None,None,None,None,None,7974000,None,14743000,None,-20368000
AQST,2020-09-30,USD,-8313000,2809000,None,1664000,744000,1317000,38000,4728000,69000,-16551000,-38000,-7000,None,None,None,None,None,None,None,None,None,None,None,None,-8358000,None,-16551000
AQST,2020-06-30,USD,-9997000,2820000,None,-662000,6565000,712000,112000,-3384000,86000,-2334000,-112000,10000,None,None,None,None,None,None,None,None,None,None,62000,None,-1634000,None,-2334000
AQST,2020-03-31,USD,-13637000,2188000,None,-3575000,175000,1311000,131000,3738000,228000,-16530000,-131000,-37000,None,None,None,None,None,None,None,None,None,None,None,None,-13805000,None,-16530000
AQST,2019-12-31,USD,-10575000,2187000,None,-1494000,-928000,1314000,86000,None,-1265000,-12636000,-86000,39073000,None,None,None,None,None,None,None,None,None,None,39317000,None,28412000,None,-12636000
AQST,2019-09-30,USD,-14789000,2576000,None,-3803000,90000,1266000,91000,-203000,-523000,-18412000,-91000,13629000,None,None,None,None,None,None,None,None,None,None,112000,None,-1251000,None,-18412000
AQST,2019-06-30,USD,-29817000,1568000,None,1477000,-1789000,724000,110000,-2721000,-490000,-29817000,-110000,-493000,None,None,None,None,None,None,None,None,None,None,112000,None,-29817000,None,-20472000
AQST,2019-03-31,USD,-25717000,1009000,None,-3306000,1411000,1138000,376000,-963000,-304000,-25717000,-376000,-2609000,None,None,None,None,None,None,None,None,None,None,None,None,-25717000,None,-14726000
AQST,2018-12-31,USD,-29173000,1578000,None,8846000,-82000,748000,490000,None,958000,-29173000,-490000,-81000,None,None,None,None,None,None,None,None,None,None,68830000,None,-29173000,None,-13944000
AQST,2018-09-30,USD,-22471000,1501000,None,-839000,1655000,733000,448000,None,135000,-22471000,-448000,65267000,None,None,None,None,None,None,None,None,None,None,None,None,-22471000,None,-15038000
