SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
CORV,2019-12-31,USD,-5901000,None,None,None,None,997000,11000,None,906000,None,-11000,1307000,None,None,None,None,None,None,None,None,None,None,26994000,None,None,None,-4941000
CORV,2019-09-30,USD,-7413000,None,None,None,None,984000,39000,None,-593000,None,-39000,12544000,None,None,None,None,None,None,None,None,None,None,25418000,None,None,None,-10778000
CORV,2019-06-30,USD,-6150000,None,None,None,None,976000,31000,None,339000,None,155000,2844000,None,None,None,None,None,None,None,None,None,None,11618000,None,None,None,-10469000
CORV,2019-03-31,USD,-7611000,None,None,None,None,984000,80000,None,-419000,None,110000,7942000,None,None,None,None,None,None,None,None,None,None,8347000,None,None,None,-8996000
CORV,2018-12-31,USD,-25779000,None,None,None,None,4143000,4989000,None,None,None,14106000,5375000,None,None,None,None,None,None,None,None,None,None,5650000,None,None,None,-16579000
CORV,2018-09-30,USD,-7460000,None,None,None,None,989000,281000,None,1380000,None,13894000,2402000,None,None,None,None,None,None,None,None,None,None,2542000,None,None,None,-7105000
CORV,2018-06-30,USD,-5409000,None,None,None,None,1217000,266000,None,761000,None,13735000,214000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5428000
CORV,2018-03-31,USD,-8528000,None,None,None,None,955000,202000,None,312000,None,-202000,216000,None,None,None,None,None,None,None,None,None,None,258000,None,None,None,-8460000
CORV,2017-12-31,USD,-24136000,None,None,None,None,3517000,5000,None,-1533000,None,-5234000,24401000,None,None,None,None,None,None,None,None,None,None,8871000,None,None,None,-29811000
CORV,2017-09-30,USD,-4270000,None,None,None,None,890000,5000,None,70000,None,-5206000,23768000,None,None,None,None,None,None,None,None,None,None,237000,None,None,None,-6623000
CORV,2017-06-30,USD,-7260000,None,None,None,None,842000,5000,None,-351000,None,-6000,15588000,None,None,None,None,None,None,None,None,None,None,7254000,None,None,None,-8512000
CORV,2017-03-31,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CORV,2016-12-31,USD,-15887000,None,None,None,None,2984000,9000,None,-375000,None,-13637000,38562000,None,None,None,None,None,None,None,None,None,None,35341000,None,None,None,-19619000
CORV,2016-09-30,USD,None,None,None,None,None,None,9000,None,None,None,None,38975000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CORV,2016-06-30,USD,None,None,None,None,None,None,9000,None,None,None,None,7946000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CORV,2016-03-31,USD,None,None,None,None,None,None,9000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CORV,2015-12-31,USD,-16269000,None,None,None,None,2177000,132000,None,-1094000,None,-171000,21822000,None,None,None,None,None,None,None,None,None,None,28627000,None,None,None,-24462000
CORV,2015-09-30,USD,None,None,None,None,None,None,133000,None,112000,None,None,23333000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CORV,2015-06-30,USD,None,None,None,None,None,None,133000,None,None,None,None,3151000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CORV,2015-03-31,USD,None,None,None,None,None,None,89000,None,655000,None,None,74000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CORV,2014-12-31,USD,-18527000,None,None,None,None,2150000,522000,None,-286000,None,-600000,20971000,None,None,None,None,None,None,None,None,None,None,13969000,None,None,None,-18227000
