SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
MYFW,2020-12-31,USD,-63779000,415844000,349673000,None,67991000,279000,497000,137000,None,4874000,-24150000,-6440000,None,7000,10000,None,None,None,None,None,10000000,None,-10000,None,-94369000,None,4874000
MYFW,2020-09-30,USD,-20398000,377652000,362853000,None,13590000,274000,185000,141000,None,9630000,-77337000,156417000,None,0,88000,None,None,None,None,None,0,None,-88000,None,58682000,None,9630000
MYFW,2020-06-30,USD,9246000,346235000,347148000,None,-2786000,276000,319000,13000,None,8696000,-313614000,377530000,None,0,170000,None,None,None,None,None,18000000,None,-170000,None,8696000,None,8696000
MYFW,2020-03-31,USD,-18400000,199336000,179207000,None,17020000,276000,204000,-646000,None,1334000,-40919000,99195000,None,370000,370000,None,None,None,None,None,25000000,None,-370000,None,39876000,None,1334000
MYFW,2019-12-31,USD,24766000,188083000,222268000,None,-24205000,308000,35000,278000,None,2572000,-69449000,-22855000,None,735000,735000,None,None,None,None,None,0,None,-735000,None,-67538000,None,2572000
MYFW,2019-09-30,USD,-28686000,217929000,181515000,None,33217000,352000,100000,255000,None,2406000,4434000,77659000,None,-102000,8000,None,None,None,None,None,0,None,-8000,None,53407000,None,2406000
MYFW,2019-06-30,USD,-11952000,84712000,68193000,None,13407000,467000,194000,157000,None,1404000,-7710000,42665000,None,None,None,None,None,None,None,None,56985000,None,-110000,None,1404000,None,1404000
MYFW,2019-03-31,USD,-5641000,75800000,69694000,None,3186000,544000,86000,61000,None,1627000,-43654000,45704000,None,None,None,None,None,None,None,None,10361000,None,None,None,-3591000,None,1627000
MYFW,2018-12-31,USD,9243000,111420000,114175000,None,-5425000,515000,189000,-244000,None,1724000,-35825000,29521000,None,None,None,None,0,-1378000,0,0,80068000,None,9613000,None,2939000,None,1724000
MYFW,2018-09-30,USD,17207000,122489000,137237000,None,-17688000,557000,357000,-768000,7336000,1689000,-9593000,4340000,None,None,None,None,255000,-255000,255000,32541000,31000000,None,34450000,None,11954000,None,1689000
MYFW,2018-06-30,USD,-10141000,None,None,None,None,577000,125000,None,None,1048000,-20913000,52442000,None,None,None,None,-562000,-562000,562000,0,None,None,1909000,None,None,None,1048000
MYFW,2018-03-31,USD,1491000,None,None,None,None,573000,43000,None,1993000,1186000,3260000,22823000,None,None,None,None,-561000,-561000,561000,1909000,None,None,1909000,None,None,None,1186000
MYFW,2017-12-31,USD,6250000,None,None,None,None,616000,52000,None,None,45000,-17670000,608000,None,None,None,None,-2291000,-2291000,560000,1395000,None,None,5261000,None,None,None,45000
MYFW,2017-09-30,USD,-12459000,None,None,None,None,604000,77000,None,None,1048000,-11013000,13296000,None,None,None,None,-584000,-584000,584000,3495000,None,None,None,None,None,None,1048000
MYFW,2017-06-30,USD,-1829000,None,None,None,None,609000,93000,None,None,404000,-34760000,30375000,None,None,None,None,-573000,-573000,None,None,None,None,None,None,None,None,404000
