SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
PRLB,2020-12-31,USD,24594000,None,None,-2188000,-2703000,8703000,6521000,-3721000,346000,9579000,-17816000,1653000,None,0,0,None,None,None,None,None,None,None,1883000,None,8431000,None,9579000
PRLB,2020-09-30,USD,28958000,None,None,266000,-1025000,8036000,7184000,-480000,-485000,14697000,-12365000,2819000,None,0,0,None,None,None,None,None,None,None,2819000,None,19561000,None,14697000
PRLB,2020-06-30,USD,31007000,None,None,4041000,-700000,7897000,19884000,-792000,264000,12607000,-21942000,-3100000,None,3501000,3501000,None,None,None,None,None,None,None,-781000,None,6098000,133000,12607000
PRLB,2020-03-31,USD,22410000,None,None,1493000,6861000,7958000,13421000,5084000,537000,13979000,-43350000,-12098000,None,11185000,11185000,None,None,None,None,None,None,None,-11050000,None,-33320000,-282000,13984000
PRLB,2019-12-31,USD,32273000,None,None,-4654000,-7451000,8206000,16079000,-7235000,491000,15186000,-31061000,1838000,None,0,0,None,None,None,None,None,None,None,1905000,None,3097000,607000,15186000
PRLB,2019-09-30,USD,28891000,None,None,3015000,1953000,7677000,12015000,1926000,-159000,16792000,4707000,-11870000,None,12111000,12111000,None,None,None,None,None,None,None,-11868000,None,21593000,-695000,16792000
PRLB,2019-06-30,USD,36886000,None,None,10197000,1187000,7542000,21401000,1075000,347000,16198000,-18220000,-3856000,None,4101000,4101000,None,None,None,None,None,None,None,-2032000,None,15185000,375000,16166000
PRLB,2019-03-31,USD,18002000,None,None,-6761000,1858000,7439000,12735000,2386000,-739000,15511000,271000,-17729000,None,17309000,17309000,None,None,None,None,None,None,None,-17135000,None,304000,-240000,15511000
PRLB,2018-12-31,USD,37967000,None,None,-3262000,-2342000,7234000,25206000,-2895000,513000,19286000,-4788000,-10686000,None,None,12229000,None,None,None,None,None,None,None,-10686000,None,22453000,-40000,19286000
PRLB,2018-09-30,USD,25645000,None,None,2031000,7409000,6771000,18704000,6345000,65000,20937000,-27420000,1942000,None,None,None,None,None,None,None,None,None,None,1942000,None,-12000,-179000,20937000
PRLB,2018-06-30,USD,33172000,None,None,3695000,-1595000,6490000,17681000,-1365000,418000,18314000,-15632000,1054000,None,None,None,None,None,None,None,None,None,None,1054000,None,17510000,-1084000,18314000
PRLB,2018-03-31,USD,26145000,None,None,3560000,4913000,6259000,25513000,4013000,-807000,18051000,-15441000,-2748000,None,None,None,None,None,None,None,None,None,None,2252000,None,8388000,432000,18051000
PRLB,2017-12-31,USD,22748000,None,None,-273000,-405000,4935000,8471000,-746000,797000,14272000,-113350000,7853000,None,None,None,None,None,None,None,None,None,None,2853000,None,-82576000,173000,14272000
PRLB,2017-09-30,USD,-17654000,None,None,4503000,4500000,4839000,10863000,3765000,363000,13220000,-1967000,1958000,None,None,None,None,None,None,None,None,None,None,1958000,None,20087000,523000,13220000
PRLB,2017-06-30,USD,14286000,None,None,2703000,2484000,4450000,5489000,2137000,260000,12086000,4919000,1849000,None,None,None,None,None,None,None,None,None,None,1849000,None,27308000,-95000,12086000
PRLB,2017-03-31,USD,36889000,None,None,5017000,5030000,4250000,7812000,4777000,-435000,12200000,-13577000,-2468000,None,None,None,None,None,None,None,None,None,None,-2468000,None,3093000,346000,12200000
PRLB,2016-12-31,USD,35570000,None,None,-1261000,-2660000,4654000,2635000,-2526000,-339000,9372000,-19468000,2114000,None,None,None,None,None,None,None,None,None,None,1547000,None,577000,-859000,9372000
PRLB,2016-09-30,USD,38896000,None,None,3986000,2804000,4684000,8565000,2827000,16000,11982000,-9326000,488000,None,None,None,None,None,None,None,None,None,None,439000,None,10887000,110000,11982000
PRLB,2016-06-30,USD,12491000,None,None,1927000,-1464000,4358000,14141000,-1178000,125000,10691000,-15357000,2721000,None,None,None,None,None,None,None,None,None,None,2115000,None,6705000,-277000,10691000
PRLB,2016-03-31,USD,34820000,None,None,3289000,1596000,3789000,8275000,-23000,62000,10662000,-16604000,2524000,None,None,None,None,None,None,None,None,None,None,1614000,None,2973000,109000,10662000
