SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
BSVN,2020-12-31,USD,6719000,1201000,None,None,-32000,None,15000,None,None,4739000,47401000,39063000,None,1857000,1857000,None,925000,None,None,None,None,None,-1857000,None,93183000,None,4739000
BSVN,2020-09-30,USD,2838000,1387000,None,None,-242000,274000,90000,745000,None,4440000,-38312000,-31588000,None,103000,103000,None,923000,-923000,None,None,None,None,-103000,None,-67062000,None,4440000
BSVN,2020-06-30,USD,7215000,1669000,None,None,461000,271000,95000,-1356000,None,5036000,-50109000,22048000,None,301000,301000,None,926000,-926000,None,None,None,None,-301000,None,5036000,None,5036000
BSVN,2020-03-31,USD,8463000,2245000,None,None,-1069000,270000,238000,203000,None,5051000,-78594000,101629000,None,6815000,6815000,None,5029000,-5029000,None,None,None,None,-6815000,None,31498000,None,5051000
BSVN,2019-12-31,USD,4511000,2430000,None,None,1013000,198000,1403000,279000,None,4502000,-32320000,34343000,None,None,0,None,-1006000,-1006000,None,None,None,None,None,None,6534000,None,4502000
BSVN,2019-09-30,USD,5358000,2351000,None,None,-77000,263000,408000,66000,None,-6519000,-41960000,23433000,None,None,2646000,None,None,None,None,None,None,None,-2646000,None,-13169000,None,-6519000
BSVN,2019-06-30,USD,5126000,2381000,None,None,-239000,213000,630000,-67000,None,5126000,-43901000,9379000,None,None,None,None,None,None,None,None,None,None,None,None,5126000,None,5126000
BSVN,2019-03-31,USD,5116000,2180000,None,None,-342000,175000,659000,786000,None,5116000,10111000,10773000,None,None,None,None,None,None,None,None,None,None,None,None,5116000,None,5116000
BSVN,2018-12-31,USD,5561000,4350000,None,None,473000,495000,378000,None,None,5561000,-17627000,11590000,None,None,None,None,None,None,None,None,None,None,50154000,None,5561000,None,5561000
