SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
JFIN,2020-09-30,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,86142000
JFIN,2020-06-30,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,40642000
JFIN,2020-03-31,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,40476000
JFIN,2019-12-31,CNY,0,None,None,None,None,0,0,0,0,None,0,0,None,None,None,None,0,0,None,None,None,None,0,None,0,0,45730000
JFIN,2019-09-30,CNY,0,None,None,None,None,0,0,0,0,None,0,0,None,None,None,None,0,0,None,None,None,None,0,None,0,0,81615000
JFIN,2019-06-30,CNY,0,None,None,None,None,0,0,0,0,None,0,0,None,None,None,None,0,0,None,None,None,None,0,None,0,0,168873000
JFIN,2019-03-31,CNY,0,None,None,None,None,0,0,0,0,None,0,0,None,None,None,None,0,0,None,None,None,None,0,None,0,0,254215000
JFIN,2018-12-31,CNY,-161484.53,None,None,None,None,1684.99,1181.1,0,0,None,-972.93,31448.34,None,None,None,None,-58152213.42,-58152213.42,None,None,None,None,0,None,0,0,72516.56
JFIN,2018-09-30,USD,19381560.37,None,None,None,None,1095954.23,0,0,0,None,0,0,None,None,None,None,0,0,None,None,None,None,0,None,0,0,65428671.26
JFIN,2018-06-30,USD,-54213857.23,None,None,None,None,565686.86,396520.7,0,0,None,-326634.67,10557888.42,None,None,None,None,0,0,None,None,None,None,0,None,0,0,31529694.06
JFIN,2018-03-31,USD,-57558793.09,None,None,None,None,600589.13,420985.59,0,0,None,-346787.68,11209298.62,None,None,None,None,0,0,None,None,None,None,0,None,0,0,45081920.23
JFIN,2017-12-31,USD,15284091.78,None,None,None,None,240213.93,1467717.89,0,0,None,-1467717.89,296156.27,None,None,None,None,0,0,None,None,None,None,0,None,0,0,22020840.06
