SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
ONTX,2020-12-31,USD,-5468000,None,None,674000,-44000,4000,None,-9000,None,-6429000,None,279000,None,None,None,None,None,None,None,0,None,None,279000,None,-5189000,None,-6429000
ONTX,2020-09-30,USD,-5763000,None,None,64000,42000,4000,None,5000,None,-6241000,None,2718000,None,None,None,None,None,None,None,0,None,None,2716000,None,-3045000,None,-6241000
ONTX,2020-06-30,USD,-5381000,None,None,909000,-79000,2000,15000,-4000,None,-7395000,-15000,1581000,None,None,None,None,None,None,None,0,None,None,1583000,None,-7339000,None,-7395000
ONTX,2020-03-31,USD,-6463000,45000,None,-144000,92000,3000,None,-53000,None,-5092000,-15000,14779000,None,None,None,None,None,None,None,9062000,None,None,14779000,None,8316000,None,-5092000
ONTX,2019-12-31,USD,-5360000,31000,None,415000,-232000,3000,1000,75000,None,-5747000,1000,23255000,None,None,None,None,None,None,None,18399000,None,None,23255000,None,17896000,None,-5747000
ONTX,2019-09-30,USD,-3961000,None,None,-1008000,-1566000,3000,56000,-1691000,None,-4595000,-56000,2969000,None,None,None,None,None,None,None,2969000,None,None,2969000,None,-1048000,None,-4595000
ONTX,2019-06-30,USD,-3593000,None,None,360000,None,0,56000,-1679000,None,-3561000,-56000,391000,None,None,None,None,None,None,None,None,None,None,0,None,-3593000,None,-3561000
ONTX,2019-03-31,USD,-1843000,None,None,238000,None,8000,56000,None,None,-1843000,-56000,33000,None,None,None,None,None,None,None,None,None,None,33000,None,-1843000,None,-1843000
ONTX,2018-12-31,USD,-5409000,None,None,-623000,None,11000,56000,-11000,None,-5651000,-56000,0,None,None,None,None,None,None,None,None,None,None,35657000,None,-5409000,None,-5651000
ONTX,2018-09-30,USD,-7154000,None,None,-1685000,None,14000,None,48000,None,-5348000,None,0,None,None,None,None,None,None,None,None,None,None,None,None,-7154000,None,-5348000
ONTX,2018-06-30,USD,-4624000,None,None,-392000,None,14000,None,405000,None,-4321000,None,26916000,None,None,None,None,None,None,None,None,None,None,26916000,None,-4834000,None,-4484000
ONTX,2018-03-31,USD,-5509000,None,None,848000,None,16000,None,-418000,None,-5090000,None,8741000,None,None,None,None,None,None,None,None,None,None,8741000,None,3232000,None,-5090000
ONTX,2017-12-31,USD,-4673000,None,None,636000,None,19000,None,-2000,None,-6207000,None,1043000,None,None,None,None,None,None,None,None,None,None,1043000,None,-3626000,4000,-6207000
ONTX,2017-09-30,USD,-7398000,None,None,-358000,None,22000,None,176000,None,-6961000,None,0,None,None,None,None,None,None,None,None,None,None,None,None,-7389000,9000,-6961000
ONTX,2017-06-30,USD,-6058000,None,None,160000,None,24000,None,-107000,None,-2584000,None,5277000,None,None,None,None,None,None,None,None,None,None,5277000,None,-400000,16000,-2584000
ONTX,2017-03-31,USD,-11751000,None,None,-29000,None,23000,None,-95000,None,-8341000,None,40000,None,None,None,None,None,None,None,None,None,None,40000,None,-6011000,5000,-8341000
ONTX,2016-12-31,USD,-9379000,None,None,385000,None,24000,None,873000,None,-5447000,None,-1000,None,None,None,None,None,None,None,None,None,None,-1000,None,-4378000,-14000,-5447000
ONTX,2016-09-30,USD,-5712000,None,None,-201000,None,24000,None,1243000,None,-1599000,None,15814000,None,None,None,None,None,None,None,None,None,None,15814000,None,12960000,2000,-1599000
ONTX,2016-06-30,USD,-5389000,None,None,1340000,None,24000,None,-779000,None,-5381000,None,1000,None,None,None,None,None,None,None,None,None,None,1000,None,-4017000,-3000,-5381000
ONTX,2016-03-31,USD,-9158000,None,None,-77000,None,24000,None,136000,None,-7240000,None,1609000,None,None,None,None,None,None,None,None,None,None,1609000,None,-2964000,6000,-7240000
