SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
UCTT,2020-12-31,USD,44400000,6900000,7900000,7800000,3600000,5000000,9900000,0,5100000,22700000,-9900000,-12500000,7000000,None,None,None,None,None,None,300000,None,None,300000,None,22000000,None,22500000
UCTT,2020-09-30,USD,19700000,7600000,3900000,-31700000,-13200000,4900000,9500000,6700000,-18600000,25100000,-5800000,-51700000,9200000,None,None,None,None,None,None,None,None,None,None,None,-37800000,None,24400000
UCTT,2020-06-30,USD,17500000,4400000,2600000,14300000,34500000,4900000,10300000,25300000,6800000,22100000,-7400000,-3900000,9000000,None,None,None,None,None,None,None,None,None,300000,None,20800000,None,21300000
UCTT,2020-03-31,USD,15700000,9200000,2000000,2100000,14300000,4900000,6700000,700000,14700000,10500000,-6700000,37000000,51500000,None,None,None,None,None,None,None,None,None,None,None,46000000,None,9400000
UCTT,2019-12-31,USD,31927000,1656000,14463000,33066000,21316000,19914000,13635000,2124000,20189000,-9688000,-9360000,-22145000,6995000,None,None,None,-600000,-600000,None,None,None,None,174000,None,422000,None,-10300000
UCTT,2019-09-30,USD,21056000,18259000,0,13622000,4209000,-10622000,5915000,12377000,-10127000,888000,-3675000,-25709000,6693000,None,None,None,None,None,None,None,None,None,1000,None,-8328000,None,513000
UCTT,2019-06-30,USD,49919000,3700000,0,-8200000,-45438000,5100000,1906000,-14183000,-26783000,-254000,-31967000,-2420000,21525000,None,None,None,None,None,None,None,None,None,125000,None,2610000,None,-202000
UCTT,2019-03-31,USD,18098000,9663000,37000,4912000,2013000,5302000,4844000,4182000,-5579000,1354000,-4198000,-3126000,6587000,None,None,None,None,None,None,None,None,None,None,None,10774000,None,605000
UCTT,2018-12-31,USD,26378000,5190000,4000,-2007000,-14542000,5443000,10626000,6493000,-12335000,-312000,-39945000,-2909000,4870000,None,None,None,None,None,None,None,None,None,143000,None,-16183000,None,-1100000
UCTT,2018-09-30,USD,27377000,6403000,-4000,-24819000,-50001000,2658000,5860000,-22488000,-30050000,-6440000,-296322000,288410000,360298000,None,None,None,None,None,None,None,None,None,17000,None,19194000,-271000,-5997000
UCTT,2018-06-30,USD,21316000,4946000,38000,-56190000,-14235000,1200000,3755000,15597000,-32426000,18960000,-3755000,-243000,11664000,None,None,None,None,None,None,None,None,None,124000,None,-21219000,-96000,18960000
UCTT,2018-03-31,USD,8510000,5196000,5000,-4662000,19211000,1136000,5911000,-6839000,24660000,24741000,-5911000,94817000,10222000,None,None,None,None,None,None,None,None,None,94330000,None,94059000,74000,24741000
UCTT,2017-12-31,USD,19396000,-439000,46000,42655000,58085000,1782000,3615000,-17457000,71390000,20849000,-3615000,-5334000,6904000,None,None,None,None,None,None,None,None,None,127000,None,2367000,37000,20849000
UCTT,2017-09-30,USD,32239000,4213000,0,29390000,35712000,1270000,6764000,5670000,25310000,19716000,-6764000,-4201000,2967000,None,None,None,None,None,None,None,None,None,12000,None,6457000,-23000,19716000
UCTT,2017-06-30,USD,21559000,3087000,0,9580000,23052000,1200000,2986000,6639000,16106000,20179000,-2986000,-3639000,4205000,None,None,None,None,None,None,None,None,None,294000,None,4547000,135000,20179000
UCTT,2017-03-31,USD,15805000,2969000,25000,29831000,39203000,1269000,2784000,20078000,19068000,14341000,-2784000,-3896000,1000000,None,None,None,None,None,None,None,None,None,1383000,None,2470000,6000,14341000
UCTT,2016-12-31,USD,13003000,2060000,55000,15082000,21899000,1479000,1818000,9267000,15331000,9953000,-1852000,-1089000,2134000,None,None,None,None,None,None,None,None,None,102000,None,5195000,-59000,9953000
UCTT,2016-09-23,USD,9840000,1337000,-7000,-12270000,-9070000,1477000,1758000,-7302000,-1315000,2614000,-1786000,-728000,2471000,None,None,None,None,None,None,None,None,None,396000,None,3217000,-6000,2614000
UCTT,2016-06-30,USD,913000,2736000,None,13641000,14729000,700000,1672000,6390000,8327000,723000,-1610000,-3703000,415000,None,None,None,None,None,None,None,None,None,104000,None,-1486000,-14000,723000
UCTT,2016-03-31,USD,-3267000,835000,598000,13276000,14594000,2078000,2030000,7479000,9173000,-3239000,-2030000,-2333000,1637000,None,None,None,None,None,None,None,None,None,None,None,-4564000,-5000,-3239000
