SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
ADUS,2020-12-31,USD,36112000,2793000,None,-2915000,6267000,3179000,938000,6886000,None,8449000,-196729000,135364000,None,None,None,None,None,None,None,None,None,None,609000,None,-25253000,None,8449000
ADUS,2020-09-30,USD,22412000,3028000,None,-904000,-8420000,3045000,1051000,-7404000,None,9119000,-12542000,1912000,None,None,None,None,None,None,None,None,None,None,2158000,None,11782000,None,9119000
ADUS,2020-06-30,USD,30445000,2411000,None,8690000,-9984000,2940000,2095000,-14565000,None,6907000,-2131000,-228000,None,None,None,None,None,None,None,None,None,None,28000,None,6907000,None,6907000
ADUS,2020-03-31,USD,20442000,2902000,None,-2712000,-9750000,2887000,2747000,-8777000,None,8658000,-2834000,1141000,None,None,None,None,None,None,None,None,None,None,1151000,None,18749000,None,8658000
ADUS,2019-12-31,USD,3935000,2907000,None,6186000,21135000,3209000,1544000,17521000,None,10737000,-132396000,566000,None,None,None,None,None,None,None,None,None,None,1076000,None,-127895000,None,10737000
ADUS,2019-09-30,USD,12162000,2618000,None,2658000,103000,2756000,1081000,2597000,None,4912000,-24497000,197152000,None,None,None,None,None,None,None,None,None,None,174309000,None,184817000,None,4912000
ADUS,2019-06-30,USD,5292000,181000,None,-2541000,8061000,2535000,990000,5895000,None,5292000,-30798000,20301000,None,None,None,None,None,None,None,None,None,None,713000,None,5292000,None,5292000
ADUS,2019-03-31,USD,4296000,2362000,None,-1210000,9748000,2074000,1006000,12242000,None,4296000,-1006000,-33000,None,None,None,None,None,None,None,None,None,None,None,None,4296000,None,4296000
ADUS,2018-12-31,USD,4266000,1137000,None,-1429000,-3072000,1966000,1965000,-3115000,None,4266000,-2058000,-83537000,None,None,None,None,None,None,None,None,None,None,544000,None,4266000,None,4392000
ADUS,2018-09-30,USD,3358000,1375000,None,6168000,9192000,2535000,1722000,7912000,None,3358000,-2260000,76005000,None,None,None,None,None,None,None,None,None,None,76800000,None,3358000,None,3358000
ADUS,2018-06-30,USD,4052000,1061000,None,-1221000,873000,2334000,1246000,2999000,None,4052000,-59772000,59695000,None,None,None,None,None,None,None,None,None,None,244000,None,4052000,None,4052000
ADUS,2018-03-31,USD,4631000,766000,None,-390000,-6788000,1807000,416000,-5627000,None,4631000,-3699000,-925000,None,None,None,None,None,None,None,None,None,None,24000,None,4631000,None,4631000
ADUS,2017-12-31,USD,-26523000,723000,None,-2291000,-3489000,1852000,527000,-5572000,None,3389000,-1160000,-967000,None,None,None,None,None,None,None,None,None,None,None,None,8066000,None,3241000
ADUS,2017-09-30,USD,105658000,600000,None,7247000,-38160000,1781000,1318000,-40521000,None,3407000,-23737000,-401000,None,None,None,None,None,None,None,None,None,None,None,None,29815000,None,3408000
ADUS,2017-06-30,USD,0,282000,None,-5648000,23788000,1514000,609000,23863000,None,2700000,-609000,18316000,None,None,None,None,None,None,None,None,None,None,204000,None,-3283000,None,2700000
ADUS,2017-03-31,USD,19184000,656000,None,2569000,-798000,1516000,1162000,1207000,None,4259000,1238000,290000,None,None,None,None,None,None,None,None,None,None,954000,None,11143000,None,4259000
ADUS,2016-12-31,USD,-64219000,574000,None,-2099000,39564000,1704000,544000,38146000,None,7665000,-121000,422000,None,None,None,None,None,None,None,None,None,None,None,None,-31433000,None,7568000
ADUS,2016-09-30,USD,93954000,733000,None,2932000,-38797000,826000,457000,-38762000,None,1699000,-457000,-17593000,None,None,None,None,None,None,None,None,None,None,None,None,31206000,None,1699000
ADUS,2016-06-30,USD,2600000,657000,None,-1281000,17753000,1745000,369000,17166000,None,2600000,-369000,11835000,None,None,None,None,None,None,None,None,None,None,2846000,None,-840000,None,2600000
ADUS,2016-03-31,USD,-13363000,358000,None,4098000,14368000,2372000,342000,16056000,None,157000,-20791000,31726000,None,None,None,None,None,None,None,None,None,None,170000,None,4976000,None,157000
