SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
AGTC,2020-12-31,USD,-13391000,None,None,None,None,390000,114000,None,None,-15462000,783000,146000,None,None,None,None,None,None,None,None,None,None,158000,None,-15462000,None,-15462000
AGTC,2020-09-30,USD,-12917000,None,None,262000,-719000,381000,654000,None,None,-15380000,6244000,-220000,None,None,None,None,None,None,None,None,None,None,43000,None,-6893000,None,-15380000
AGTC,2020-06-30,USD,-13766000,660000,None,-1371000,-632000,416000,131000,0,None,-14503000,-16012000,9750000,None,None,None,None,None,None,None,-138000,None,None,-63000,None,-20028000,None,-14503000
AGTC,2020-03-31,USD,-8818000,None,None,1162000,780000,270000,378000,-169000,None,-11189000,14011000,35222000,None,None,None,None,None,None,None,None,None,None,35233000,None,40415000,None,-11189000
AGTC,2019-12-31,USD,-8321000,None,None,375000,95000,327000,190000,-156000,None,-8623000,10136000,-11000,None,None,None,None,None,None,None,None,None,None,0,None,-8623000,None,-8623000
AGTC,2019-09-30,USD,-10715000,None,None,66000,-228000,322000,244000,None,None,-11577000,264000,20000,None,None,None,None,None,None,None,None,None,None,34000,None,-10431000,None,-11577000
AGTC,2019-06-30,USD,-7537000,None,None,-177000,-1446000,316000,82000,113000,None,-10514000,12503000,167000,None,None,None,None,None,None,None,None,None,None,20000,None,5133000,None,-10514000
AGTC,2019-03-31,USD,-6944000,None,None,-20647000,-101000,318000,0,90000,None,11489000,4577000,-41000,None,None,None,None,None,None,None,None,None,None,-28000,None,-2408000,None,11489000
AGTC,2018-12-31,USD,-9559000,None,None,-6358000,440000,318000,40000,-8000,None,-4181000,6997000,68000,None,None,None,None,None,None,None,None,None,None,81000,None,-4181000,None,-4181000
AGTC,2018-09-30,USD,583000,None,None,-883000,-714000,321000,41000,-9000,None,1200000,-5050000,-126000,None,None,None,None,None,None,None,None,None,None,-113000,None,-4593000,None,1200000
AGTC,2018-06-30,USD,20967000,None,None,-2572000,34000,354000,8000,-77000,None,-6612000,-9735000,-90000,None,None,None,None,None,None,None,None,None,None,-76000,None,-16568000,None,-6612000
AGTC,2018-03-31,USD,-16517000,None,None,-2559000,129000,277000,520000,70000,None,-8101000,-15404000,-31000,None,None,None,None,None,None,None,None,None,None,-20000,None,-22712000,None,-8101000
AGTC,2017-12-31,USD,-5190000,None,None,-5167000,1760000,310000,4000,-21000,None,-5190000,31477000,-17000,None,None,None,None,None,None,None,None,None,None,1000,None,21611000,None,-5190000
AGTC,2017-09-30,USD,-16645000,None,None,-8284000,16000,234000,130000,-8000,None,-1397000,26677000,2000,None,None,None,None,None,None,None,None,None,None,2000,None,18028000,None,-1397000
AGTC,2017-06-30,USD,-20227000,None,None,-7614000,-480000,255000,179000,-5000,None,-4479000,5199000,1000,None,None,None,None,None,None,None,None,None,None,1000,None,-4794000,None,-3197000
AGTC,2017-03-31,USD,-16642000,None,None,-7807000,1588000,223000,-3000,-91000,None,-820000,1217000,3000,None,None,None,None,None,None,None,None,None,None,3000,None,-6999000,None,-821000
AGTC,2016-12-31,USD,2081000,None,None,-11168000,-46000,233000,542000,-44000,None,2081000,-6493000,5000,None,None,None,None,None,None,None,None,None,None,5000,None,-13481000,None,2081000
AGTC,2016-09-30,USD,-10921000,None,None,-11974000,-1602000,201000,21000,920000,None,3625000,32888000,19000,None,None,None,None,None,None,None,None,None,None,19000,None,27112000,None,3625000
AGTC,2016-06-30,USD,14765000,None,None,-11879000,288000,192000,232000,57000,None,3295000,18335000,48000,None,None,None,None,None,None,None,None,None,None,48000,None,10984000,None,2728000
AGTC,2016-03-31,USD,-25056000,None,None,-11056000,8000,179000,2133000,-115000,None,1969000,-18664000,0,None,None,None,None,None,None,None,None,None,None,19211000,None,-26518000,None,1969000
