SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
BJ,2021-01-30,USD,66574000,378493000,None,-162757000,-88067000,157056000,65533000,-15694000,-58628000,95889000,-65533000,-3639000,0,11532000,11532000,None,-25000,-25000,None,None,None,None,-25287000,None,-2598000,None,95882000
BJ,2020-10-31,USD,68280000,67027000,None,180228000,292589000,1107000,69838000,17818000,259049000,122883000,-48006000,-142969000,260000000,50138000,50138000,None,None,None,None,None,None,None,-42712000,None,-122695000,None,122796000
BJ,2020-08-01,USD,263790000,74094000,None,62601000,-41340000,1167000,47750000,-23289000,-19663000,106668000,-43689000,-184205000,0,38460000,38460000,None,None,None,None,None,None,None,-35063000,None,106668000,None,106618000
BJ,2020-05-02,USD,469902000,22290000,None,254946000,-67445000,1197000,35212000,-12469000,-56565000,95742000,-35212000,-331979000,-328000000,6073000,6073000,None,None,None,None,None,None,None,-465000,None,102711000,None,95734000
BJ,2020-02-01,USD,133621000,342908000,None,-131001000,-180528000,159331000,52473000,20370000,-189670000,41602000,-30867000,-102518000,-207094000,0,0,None,-25000,-25000,None,None,None,None,-9293000,None,236000,None,41763000
BJ,2019-11-02,USD,6398000,40840000,None,175592000,276167000,1323000,56130000,23705000,244631000,55196000,-56130000,50608000,254000000,68000,68000,None,-25000,-25000,None,None,None,None,607000,None,876000,None,55092000
BJ,2019-08-03,USD,612757000,39892000,None,-18396000,-77130000,1323000,51764000,-18101000,-59024000,612757000,-51764000,-119209000,-47853000,None,67237000,None,-25000,-25000,None,None,None,None,-72831000,None,612757000,None,54523000
BJ,2019-05-04,USD,574159000,27983000,None,-40626000,-1139000,1323000,36534000,-13921000,33259000,574159000,-36534000,-5671000,-8000000,None,0,None,-25000,-25000,None,None,None,None,6320000,None,574159000,None,35798000
BJ,2019-02-02,USD,628945000,26482000,None,-114976000,-200311000,163523000,42573000,15209000,-192804000,628945000,-42573000,-137993000,-125713000,None,0,None,-25000,-25000,None,None,None,None,0,None,628945000,None,64307000
BJ,2018-11-03,USD,592088000,117257000,None,201161000,263606000,1322000,27674000,14176000,240065000,592088000,-27674000,-19803000,330238000,None,-40000,None,-25000,-25000,None,None,None,None,40000,None,592088000,None,54431000
BJ,2018-08-04,USD,137862000,None,None,None,None,41076000,33521000,None,-50189000,-5614000,-33521000,-103507000,None,None,None,None,-25000,-25000,None,None,None,None,652340000,None,None,None,-5614000
BJ,2018-05-05,USD,65357000,None,None,None,None,41422000,42145000,None,36096000,14137000,-42145000,-27695000,None,None,None,None,-25000,-25000,None,None,None,None,582000,None,None,None,14137000
BJ,2018-02-03,USD,109726000,None,None,None,None,164061000,51344000,None,-164424000,66708000,-51344000,-55173000,None,None,None,None,-735518000,-735518000,None,None,None,None,858000,None,None,None,66708000
BJ,2017-10-28,USD,46389000,None,None,None,None,41116000,39869000,None,152509000,22775000,-39869000,-7592000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22775000
