SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
PSNL,2020-12-31,USD,-2532000,535000,None,3069000,693000,1479000,837000,446000,586000,-13341000,-63140000,941000,None,None,None,None,None,None,None,None,None,None,1283000,None,-64731000,None,-13341000
PSNL,2020-09-30,USD,-16124000,400000,None,-9295000,2989000,1500000,1554000,528000,256000,-9545000,5647000,118683000,None,None,None,None,None,None,None,None,None,None,118776000,None,108206000,None,-9545000
PSNL,2020-06-30,USD,-15354000,400000,None,-7978000,-351000,1400000,779000,-133000,-86000,-9255000,-7615000,1321000,None,None,None,None,None,None,None,None,None,None,1321000,None,-7855000,None,-9255000
PSNL,2020-03-31,USD,-8643000,400000,None,733000,2030000,1396000,76000,2208000,-1832000,-9139000,-35000,323000,None,None,None,None,None,None,None,None,None,None,323000,None,-8355000,None,-9139000
PSNL,2019-12-31,USD,2405000,1663000,None,2903000,-1995000,1366000,1913000,-1144000,-1000,-6645000,-34848000,471000,None,None,None,None,None,None,None,None,None,None,710000,None,-31972000,None,-6645000
PSNL,2019-09-30,USD,-9638000,300000,None,-7778000,219000,1200000,3668000,-2934000,-1067000,-6885000,-43930000,-22686000,None,None,None,None,None,None,None,None,None,None,67000,None,-76253000,None,-6885000
PSNL,2019-06-30,USD,-10902000,None,None,None,None,1100000,1841000,None,-654000,-5869000,-1841000,142777000,None,None,None,None,None,None,None,None,None,None,144644000,None,None,None,-5869000
PSNL,2019-03-31,USD,66000,None,None,None,None,1047000,960000,None,548000,-5685000,-960000,14386000,None,None,None,None,None,None,None,None,None,None,353000,None,None,None,-5685000
PSNL,2018-12-31,USD,3203000,None,None,None,None,1016000,671000,None,None,-3555000,-671000,38000,None,None,None,None,None,None,None,None,None,None,76000,None,None,None,-3555000
PSNL,2018-09-30,USD,-431000,None,None,None,None,900000,1944000,None,-203000,-3641000,-1944000,-226000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3641000
