SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
PRO,2020-12-31,USD,12452000,1890000,None,-12509000,1101000,3750000,4942000,None,None,-18184000,-5531000,-491000,None,None,None,None,None,None,None,None,None,None,0,None,6782000,352000,-18184000
PRO,2020-09-30,USD,-14886000,2072000,None,870000,-525000,3651000,4353000,None,None,-18857000,-4925000,122262000,None,None,None,None,None,None,None,None,None,None,1460000,None,102195000,-256000,-18857000
PRO,2020-06-30,USD,-22782000,1973000,None,-633000,-1887000,3513000,8205000,None,None,-17208000,-8599000,-49000,None,None,None,None,None,None,None,None,None,None,0,None,-19181000,-195000,-17208000
PRO,2020-03-31,USD,-24173000,1627000,None,-2393000,-62000,3420000,10993000,None,None,-22735000,-11405000,-18808000,None,None,None,None,None,None,None,None,None,None,1364000,None,-54295000,91000,-22735000
PRO,2019-12-31,USD,12852000,1534000,None,8559000,1110000,3606000,1911000,None,None,-17300000,-2439000,-23815000,None,None,None,None,None,None,None,None,None,None,0,None,-13085000,317000,-17300000
PRO,2019-09-30,USD,4037000,1467000,None,4722000,2250000,3435000,1053000,None,None,-17347000,-11828000,-2176000,None,None,None,None,None,None,None,None,None,None,1052000,None,-10400000,-433000,-17347000
PRO,2019-06-30,USD,-12145000,1866000,None,-10182000,2498000,3504000,1696000,None,None,-12145000,-1764000,62278000,None,None,None,None,None,None,None,None,None,None,0,None,-12145000,-39000,-17517000
PRO,2019-03-31,USD,-13610000,1016000,None,3199000,2958000,3325000,611000,None,None,-13610000,-1529000,-13296000,None,None,None,None,None,None,None,None,None,None,943000,None,-13610000,80000,-16917000
PRO,2018-12-31,USD,-9609000,None,None,6803000,598000,3270000,69000,None,None,-9609000,-1166000,-257000,0,None,None,None,None,None,None,None,None,None,0,None,-9609000,-178000,-12760000
PRO,2018-09-30,USD,-11866000,None,None,8968000,2697000,3165000,219000,None,None,-11866000,-1421000,142597000,1000,None,None,None,None,None,None,None,None,None,142781000,None,-11866000,21000,-15786000
PRO,2018-06-30,USD,-12993000,None,None,7664000,-871000,3256000,409000,None,None,-12993000,-1577000,-1384000,3000,None,None,None,None,None,None,None,None,None,326000,None,-12993000,260000,-16844000
PRO,2018-03-31,USD,-14747000,None,None,7912000,1575000,3364000,778000,None,None,-14747000,-2094000,-5604000,-58000,None,None,None,None,None,None,None,None,None,1709000,None,-14747000,71000,-18856000
PRO,2017-12-31,USD,4535000,None,None,1880000,-2586000,3484000,51000,None,None,-16980000,-902000,-507000,-54000,None,None,None,None,None,None,None,None,None,-16000,None,3146000,20000,-16980000
PRO,2017-09-30,USD,-8539000,None,None,4426000,5320000,3042000,540000,None,None,-21226000,-29424000,-2357000,0,None,None,None,None,None,None,None,None,None,1830000,None,-40610000,-290000,-21226000
PRO,2017-06-30,USD,-9116000,None,None,-977000,315000,1972000,211000,None,None,-19513000,-947000,96384000,-105000,None,None,None,None,None,None,None,None,None,3078000,None,86101000,-220000,-19513000
PRO,2017-03-31,USD,-12193000,None,None,9191000,666000,2033000,484000,None,None,-20207000,8927000,-2866000,-50000,None,None,None,None,None,None,None,None,None,2974000,None,-6171000,-39000,-20207000
PRO,2016-12-31,USD,-7186000,None,None,4058000,169000,2111000,717000,None,None,-18513000,30123000,246000,0,None,None,None,None,None,None,None,None,-17106000,-16637000,None,22831000,-352000,-18513000
PRO,2016-09-30,USD,2213000,None,None,-2681000,-58000,2423000,1185000,None,None,-15708000,-10688000,516000,-105000,None,None,None,None,None,None,None,None,None,18132000,None,-7943000,16000,-15708000
PRO,2016-06-30,USD,-6608000,None,None,3054000,1262000,2508000,1817000,None,None,-20527000,-8871000,-81000,-53000,None,None,None,None,None,None,None,None,None,14000,None,-15549000,11000,-20527000
PRO,2016-03-31,USD,-2764000,None,None,9853000,-458000,2465000,3522000,None,None,-20477000,-35968000,-4365000,-38000,None,None,None,None,None,None,None,None,None,470000,None,-43070000,27000,-20477000
