SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
SITE,2021-12-31,USD,48700000,24100000,None,-49800000,-61500000,14900000,6800000,-32300000,-27900000,11500000,-97300000,-171000000,0,None,None,None,None,None,None,700000,None,None,700000,None,-219600000,None,11500000
SITE,2020-09-30,USD,61600000,22900000,None,-4500000,1800000,11400000,2300000,-11500000,2800000,48200000,-31400000,80500000,-179000000,None,None,None,None,None,None,263100000,None,None,263100000,None,110700000,None,48200000
SITE,2020-06-30,USD,184700000,16500000,None,19900000,-65100000,11400000,4900000,14200000,-79500000,79100000,-4800000,-38200000,-34200000,None,None,None,None,None,None,2000000,None,None,2000000,None,60500000,None,79100000
SITE,2020-03-31,USD,-65600000,23500000,None,72800000,140700000,11200000,4600000,26600000,112500000,-17500000,-50700000,119600000,120400000,None,None,None,None,None,None,5700000,None,None,5700000,None,3300000,None,-17500000
SITE,2019-12-31,USD,66400000,23400000,None,-52700000,-102300000,10100000,3100000,-37700000,-53900000,2500000,-27900000,-49800000,-50000000,None,None,None,None,None,None,3300000,None,None,3300000,None,-11300000,None,2500000
SITE,2019-09-30,USD,75800000,21500000,None,-2300000,-26000000,10100000,3700000,-18000000,-11600000,34600000,-15600000,-55100000,-54000000,None,None,None,None,None,None,2200000,None,None,2200000,None,5100000,None,34600000
SITE,2019-06-30,USD,37100000,15600000,None,3900000,70200000,10400000,6300000,77400000,-19600000,64700000,-29200000,-3800000,-2300000,None,None,None,None,None,None,2300000,None,None,2300000,None,47500000,None,64700000
SITE,2019-03-31,USD,-48500000,24100000,None,19200000,62500000,10400000,6400000,-12800000,88100000,-24100000,-19200000,71400000,76000000,None,None,None,None,None,None,600000,None,None,600000,None,3700000,None,-24100000
SITE,2018-12-31,USD,36400000,6900000,None,-21100000,-48900000,14200000,3400000,-24300000,-20200000,-2100000,-24300000,-18100000,-16800000,None,None,None,None,None,None,500000,None,None,500000,None,-6100000,-100000,-2100000
SITE,2018-09-30,USD,70100000,6600000,None,-17900000,-50500000,14400000,3500000,-27600000,-30200000,29900000,-61700000,-2100000,-96800000,None,None,None,None,None,None,2300000,None,None,2300000,None,6300000,None,29900000
SITE,2018-06-30,USD,12400000,6900000,None,-5500000,73300000,12900000,6000000,91200000,-20400000,63100000,-22800000,-4200000,-3100000,None,None,None,None,None,None,2500000,None,None,2500000,None,-14600000,None,63100000
SITE,2018-03-31,USD,-40800000,5800000,None,89600000,116900000,11900000,2000000,4100000,109300000,-17000000,-55300000,111200000,112700000,None,None,None,None,None,None,1400000,None,None,1400000,None,15000000,-100000,-17000000
SITE,2017-12-31,USD,30900000,5600000,None,-49100000,-78200000,11800000,4200000,-33000000,-38400000,4000000,-21700000,-16600000,-66700000,None,None,None,None,None,None,1400000,None,None,1400000,None,-7400000,None,4000000
SITE,2017-09-30,USD,17100000,5700000,None,-30300000,-20000000,11400000,4600000,-9000000,-19800000,16900000,-11800000,-1500000,600000,None,None,None,None,None,None,300000,None,None,300000,None,3900000,100000,16900000
SITE,2017-06-30,USD,23000000,7200000,None,16600000,60300000,11200000,2900000,53400000,2100000,44200000,-6100000,-12700000,-12700000,None,None,None,None,None,None,700000,None,None,700000,None,4300000,100000,44200000
SITE,2017-03-31,USD,-54700000,5400000,None,72900000,121600000,10100000,2800000,29100000,87100000,-10500000,-59000000,113300000,114800000,None,None,None,None,None,None,300000,None,None,300000,None,-400000,None,-10500000
SITE,2017-12-31,USD,63700000,3900000,None,-27400000,-91900000,10000000,2600000,-58100000,-21300000,-5600000,-12400000,-60800000,-83800000,0,None,None,None,None,None,None,None,None,200000,None,-9600000,None,-5600000
SITE,2016-09-30,USD,-3000000,8700000,None,-46800000,-20800000,10000000,1800000,-6000000,-19100000,14900000,-16600000,26600000,28300000,0,None,None,-189000000,-189000000,None,None,None,None,None,None,6900000,-100000,14900000
SITE,2016-06-30,USD,2200000,None,None,None,None,10700000,2500000,38600000,-2800000,26900000,-12900000,9100000,None,100000,None,None,-182500000,-182500000,None,None,None,None,-100000,None,-1500000,100000,26900000
