SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
IIPR,2020-12-31,USD,34236000,172000,None,3319000,64000,8726000,None,None,None,22861000,-305831000,236527000,None,None,None,None,26326000,25988000,338000,262853000,None,None,262853000,None,-35068000,None,21333000
IIPR,2020-09-30,USD,33468000,2695000,None,-1913000,367000,7646000,None,None,None,20423000,-220236000,286200000,None,None,None,None,20108000,19770000,338000,306308000,None,None,306308000,None,99432000,None,19215000
IIPR,2020-06-30,USD,23540000,1000,None,1930000,-96000,6746000,None,None,None,14176000,-192752000,99561000,None,None,None,None,17406000,17068000,338000,116967000,None,None,116967000,None,20922000,None,13310000
IIPR,2020-03-31,USD,19570000,2695000,None,-2112000,93000,4907000,155155000,None,None,12277000,-308296000,302703000,None,None,None,None,12976000,12638000,338000,317845000,None,None,317845000,None,13977000,None,11872000
IIPR,2019-12-31,USD,19848000,-1000,None,2351000,665000,3545000,344566000,None,None,10602000,-103204000,91401000,None,None,None,None,9204000,8866000,338000,100605000,None,None,100605000,None,8045000,None,9902000
IIPR,2019-09-30,USD,10469000,None,None,-2475000,-123000,2221000,151411000,None,None,6821000,-138190000,179538000,None,None,None,None,6223000,5885000,338000,185761000,None,None,185761000,None,51817000,None,6520000
IIPR,2019-06-30,USD,5687000,None,None,2295000,-12000,1615000,82041000,None,None,4072000,-6948000,-4836000,None,None,None,None,4750000,4412000,338000,None,None,None,-74000,None,5687000,None,3412000
IIPR,2019-03-31,USD,4658000,None,None,-744000,89000,1218000,14242000,None,None,3440000,-92288000,133859000,None,None,None,None,3759000,3421000,338000,None,None,None,None,None,4658000,None,3641000
IIPR,2018-12-31,USD,2721000,None,None,789000,136000,914000,79767000,None,None,1807000,-157307000,111196000,None,None,None,None,2713000,2375000,338000,None,None,None,113909000,None,2721000,None,2666000
IIPR,2018-09-30,USD,2274000,None,None,355000,-937000,703000,None,None,None,1571000,28011000,-2034000,None,None,None,None,2034000,1696000,338000,None,None,None,None,None,2274000,None,1832000
IIPR,2018-06-30,USD,1772000,None,None,-168000,761000,536000,None,None,None,1236000,-21196000,-2034000,None,None,None,None,2034000,1696000,338000,None,None,None,None,None,1772000,None,1542000
IIPR,2018-03-31,USD,1200000,None,None,-90000,213000,476000,None,None,None,724000,-48763000,77726000,None,None,None,None,1198000,875000,323000,None,None,None,79314000,None,1200000,None,945000
IIPR,2017-12-31,USD,3519000,None,None,1652000,-727000,362000,5911000,None,None,607000,-27449000,13484000,None,None,None,None,525000,525000,None,None,None,None,None,None,-10446000,None,607000
IIPR,2017-09-30,USD,-1502000,None,None,178000,905000,217000,5000,None,None,334000,-3024000,-525000,None,None,None,None,-525000,-525000,None,None,None,None,None,None,-3552000,None,334000
IIPR,2017-06-30,USD,-247000,None,None,None,None,175000,6000,None,None,-422000,-8172000,-298000,None,None,None,None,None,None,None,None,None,None,None,None,-7595000,None,-422000
IIPR,2017-03-31,USD,2538000,None,None,277000,-7000,161000,None,None,None,699000,None,-276000,None,None,None,None,None,None,None,None,None,None,-276000,None,348000,None,-591000
