SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
BY,2020-12-31,USD,105969000,None,None,None,None,6479000,233000,6960000,None,None,-821000,-122807000,None,None,None,None,-2495000,-2495000,None,None,None,None,541000,None,-17659000,None,12291000
BY,2020-09-30,USD,-40243000,None,None,None,None,6426000,747000,-1157000,None,None,-75907000,77298000,None,None,None,None,-1334000,-1334000,None,None,None,None,2084000,None,-38852000,None,13071000
BY,2020-06-30,USD,17444000,None,None,None,None,5555000,1361000,-2773000,None,None,-632436000,635304000,None,None,None,None,-1321000,-1321000,None,None,None,None,56000,None,20312000,None,9139000
BY,2020-03-31,USD,25853000,None,None,None,None,4471000,2040000,878000,None,None,-177191000,190220000,None,None,None,None,-1344000,-1344000,None,None,None,None,-723000,None,38882000,None,2966000
BY,2019-12-31,USD,17780000,None,None,None,None,4528000,1976000,-177000,None,None,-115114000,69232000,None,None,None,None,-196000,-196000,None,None,None,None,787000,None,-28102000,None,15852000
BY,2019-09-30,USD,21015000,None,None,None,None,4157000,878000,116000,None,None,-27148000,25657000,None,None,None,None,-196000,-196000,None,None,None,None,343000,None,19524000,None,15342000
BY,2019-06-30,USD,-23366000,None,None,None,None,4368000,434000,-1119000,None,None,5051000,25633000,None,None,None,None,-195000,-195000,None,None,None,None,1669000,None,7318000,None,13211000
BY,2019-03-31,USD,13885000,None,None,None,None,4107000,979000,-1917000,None,None,-113351000,59603000,None,None,None,None,-196000,-196000,None,None,None,None,927000,None,-39863000,None,12597000
BY,2018-12-31,USD,17769000,None,None,None,None,4116000,1198000,433000,None,None,-60138000,19473000,None,None,None,None,-196000,-196000,None,None,None,None,669000,None,-22896000,None,17121000
BY,2018-09-30,USD,16061000,None,None,None,None,4219000,843000,-516000,41445000,None,-125436000,101415000,None,None,None,None,-196000,-196000,None,None,None,None,739000,None,-7960000,None,14536000
BY,2018-06-30,USD,15635000,None,None,None,None,3487000,474000,-750000,29687000,None,-125871000,134911000,None,None,None,None,-198000,-198000,None,None,None,None,130000,None,24675000,None,2768000
BY,2018-03-31,USD,30470000,None,None,None,None,3202000,63000,673000,22479000,None,-57954000,97176000,None,None,None,None,-193000,-193000,None,None,None,None,1005000,None,69692000,None,6768000
BY,2017-12-31,USD,2115000,None,None,None,None,8267000,2538000,None,15700000,None,-36897000,46598000,None,None,None,None,-11279000,-11279000,None,None,None,None,76829000,None,None,None,21695000
BY,2017-09-30,USD,12445000,None,None,None,None,3919000,2253000,None,26676000,None,6263000,-3005000,None,None,None,None,-11083000,-11083000,None,None,None,None,76829000,None,None,None,9755000
BY,2017-06-30,USD,14360000,None,None,None,None,2608000,1435000,None,16506000,None,50699000,-31771000,None,None,None,None,-385000,-385000,None,None,None,None,0,None,None,None,6146000
BY,2017-03-31,USD,5100000,None,None,None,None,2067000,797000,None,8643000,None,36674000,-5040000,None,None,None,None,-189000,-189000,None,None,None,None,76829000,None,None,None,6560000
BY,2016-12-31,USD,-26221000,None,None,None,None,8063000,5948000,None,None,None,-271326000,299196000,None,None,None,None,-11277000,-11277000,None,None,None,None,49592000,None,None,None,63915000
BY,2016-09-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1565000
BY,2016-06-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2601000
BY,2015-12-31,USD,-43473000,None,None,None,None,8780000,4019000,None,83000,None,-188933000,120637000,None,None,None,None,-11277000,-11277000,None,None,None,None,49592000,None,None,None,-14974000
