SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
AMCIU,2020-12-31,USD,-560339,0,None,305726,531850,None,None,None,None,-322258,60444995,-59969651,35345,60404995,60404995,None,None,None,None,None,None,None,-60404995,None,-84995,None,-322258
AMCIU,2020-09-30,USD,-640974,186655,None,-28082,-45494,None,None,None,None,-1074187,-951301,1584045,1584045,None,None,None,None,None,None,None,None,None,None,None,-8230,None,-617905
AMCIU,2020-06-30,USD,-1647109,None,None,47368,-11257,None,None,None,None,-272195,73227397,None,None,None,None,None,None,None,None,None,None,None,None,None,-272195,None,-418925
AMCIU,2020-03-31,USD,-352152,None,None,-1069,25364,None,None,None,None,365235,208794,None,None,None,None,None,None,None,None,None,None,None,None,None,-143358,None,365235
AMCIU,2019-12-31,USD,-78897,None,None,34828,15626,None,None,None,None,424546,10478,None,None,None,None,None,None,None,None,None,None,None,None,None,-68419,None,424546
AMCIU,2019-09-30,USD,-50446,None,None,9771,-48600,None,None,None,None,-191120,254580,None,None,None,None,None,None,None,None,None,None,None,None,None,-50446,None,815158
AMCIU,2019-06-30,USD,-350870,None,None,None,None,None,None,None,None,1391209,254580,None,None,None,None,None,None,None,None,None,None,None,None,None,1391209,None,842931
AMCIU,2019-03-31,USD,-150701,None,None,-6982,10071,None,None,None,None,790254,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-150701,None,790254
