SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
HASI,2020-12-31,USD,21420000,None,None,2117000,3881000,895000,None,None,None,25013000,-693440000,76784000,0,None,None,None,25572000,-25572000,None,109873000,0,None,109873000,None,-595236000,None,24925000
HASI,2020-09-30,USD,12269000,None,None,3900000,9810000,895000,None,None,None,21277000,-152160000,475420000,-7799000,None,None,None,25274000,-25274000,None,29247000,515000000,None,29247000,None,335529000,None,21175000
HASI,2020-06-30,USD,27938000,None,None,13297000,902000,895000,None,None,None,12058000,59415000,282369000,-122448000,None,None,None,24658000,-24658000,None,44190000,400000000,None,44190000,None,12058000,None,12008000
HASI,2020-03-31,USD,11655000,None,None,-11291000,12660000,895000,None,None,None,24410000,-45467000,127542000,121653000,None,None,None,24363000,-24363000,None,114760000,15938000,None,114760000,None,93730000,None,24308000
HASI,2019-12-31,USD,-2097000,None,None,9988000,-1764000,900000,None,None,None,46241000,-201676000,81362000,-6596000,None,None,None,22167000,-22167000,None,41735000,96000000,None,41735000,None,-122411000,None,46076000
HASI,2019-09-30,USD,11096000,None,None,1639000,6492000,900000,None,None,None,9176000,-89619000,225234000,-171368000,None,None,None,22166000,-22166000,None,-21000,508999000,None,-21000,None,146711000,None,9102000
HASI,2019-06-30,USD,12795000,None,None,1798000,3419000,657000,None,None,None,12795000,63577000,-104469000,-73576000,None,None,None,21555000,-21555000,None,50281000,19379000,None,50281000,None,12795000,None,12740000
HASI,2019-03-31,USD,13708000,None,None,-9285000,2771000,1136000,None,None,None,13708000,26577000,16758000,24575000,None,None,None,20518000,-20518000,None,46388000,13923000,None,46388000,None,13708000,None,13646000
HASI,2018-12-31,USD,9099000,None,None,4461000,-2080000,3801000,4371000,None,None,9099000,88831000,-155416000,-30975000,None,None,None,17926000,-17926000,None,171939000,17321000,None,171939000,None,9099000,None,9055000
HASI,2018-09-30,USD,16574000,None,None,3187000,2593000,4016000,7336000,None,None,16574000,-78353000,49886000,123216000,None,None,None,17786000,-17786000,None,-6000,5261000,None,-6000,None,16574000,None,16483000
HASI,2018-06-30,USD,17353000,None,None,100000,3033000,3705000,15842000,None,None,17353000,14488000,-30086000,None,None,None,None,17671000,-17671000,None,None,15721000,None,15332000,None,17353000,None,17261000
HASI,2018-03-31,USD,-1228000,None,None,-866000,3174000,3731000,None,None,None,-1228000,25834000,-32801000,None,None,None,None,17606000,-17606000,None,None,30952000,None,None,None,-1228000,None,-1222000
HASI,2017-12-31,USD,2045000,None,None,-1545000,-348000,3644000,28030000,None,None,3407000,-26704000,-4862000,None,None,None,None,17606000,-17606000,None,None,180679000,None,-1417000,None,-29521000,None,3383000
HASI,2017-09-30,USD,19491000,None,None,-950000,-2177000,3469000,23989000,None,None,7975000,17622000,28477000,None,None,None,None,17608000,-17608000,None,None,320464000,None,-83000,None,65590000,None,7933000
HASI,2017-06-30,USD,12410000,None,None,2910000,-1400000,3313000,12109000,None,None,12410000,-66973000,81334000,None,None,None,None,17170000,-17170000,None,None,None,None,30559000,None,12410000,None,12340000
HASI,2017-03-31,USD,14411000,None,None,-742000,1529000,2745000,106854000,None,None,7242000,-221825000,240247000,None,None,None,None,15850000,-15850000,None,None,114424000,None,67840000,None,32833000,None,7199000
HASI,2016-12-31,USD,19664000,None,None,-1284000,-5540000,2308000,6729000,None,None,4437000,-125661000,69416000,None,None,None,None,13080000,-13080000,None,None,None,None,86127000,None,-15817000,None,4408000
HASI,2016-09-30,USD,48536000,None,None,1878000,2084000,1777000,3619000,None,None,3347000,-56331000,69092000,None,None,None,None,13080000,-13080000,None,None,None,None,-349000,None,53689000,None,3329000
HASI,2016-06-30,USD,3775000,None,None,-58000,4250000,1787000,18000,None,None,3775000,35173000,-42690000,None,None,None,None,11755000,-11755000,None,None,None,None,91516000,None,-7306000,None,3747000
HASI,2016-03-31,USD,18444000,None,None,2776000,1189000,1786000,7327000,None,None,3197000,-43812000,17886000,None,None,None,None,11566000,-11566000,None,None,None,None,None,None,-16060000,None,3169000
