SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
CGIX,2020-09-30,USD,-1671000,63000,None,-128000,491000,269000,None,154000,None,-1353000,38000,-93000,None,None,None,None,None,None,None,None,None,None,None,None,-1726000,None,-1353000
CGIX,2020-06-30,USD,-1737000,59000,None,None,None,13000,39000,265000,None,-1700000,897000,-160000,None,None,None,None,None,None,None,None,None,None,None,None,-1769000,None,-1700000
CGIX,2020-03-31,USD,-164000,63000,None,1330000,77000,188000,None,183000,None,-1179000,28000,-163000,None,None,None,None,None,None,None,None,None,None,None,None,-299000,None,-1179000
CGIX,2019-12-31,USD,-3121000,372000,None,-3063000,-448000,775000,28000,-117000,None,-161000,6638000,-1894000,None,None,None,None,-5000,-5000,None,0,None,None,5412000,None,1623000,None,-293000
CGIX,2019-09-30,USD,-679000,545000,None,1415000,672000,118000,50000,121000,None,10471000,2508000,-263000,None,None,None,None,None,None,None,0,None,None,5412000,None,1566000,None,1975000
CGIX,2019-06-30,USD,-395000,55000,None,1357000,-552000,11000,11000,-339000,None,-3773000,-23000,351000,None,None,None,None,None,None,None,0,None,None,5412000,None,-3733000,None,-3773000
CGIX,2019-03-31,USD,-4465000,304000,None,-1051000,528000,356000,32000,254000,None,-4617000,-32000,5111000,4915000,None,None,None,None,None,None,5412000,None,None,5412000,None,614000,None,-4617000
CGIX,2018-12-31,USD,-1152000,1358000,None,-204000,-1425000,452000,150000,-857000,None,-3915000,364000,-209000,5224000,None,None,None,None,None,None,None,4000000,None,213000,None,-997000,None,-3765000
CGIX,2018-09-30,USD,-3300000,1595000,None,3549000,-39000,514000,270000,190000,None,-8520000,-239000,3215000,3669000,None,None,None,None,None,None,None,None,None,None,None,-324000,None,-8519000
CGIX,2018-06-30,USD,-3628000,393000,None,700000,-216000,584000,308000,-534000,None,-3633000,1212000,-146000,None,None,None,None,None,None,None,None,None,None,1551000,None,-3429000,None,-3633000
CGIX,2018-03-31,USD,-4472000,245000,None,-279000,308000,564000,221000,160000,None,-4458000,-253000,-713000,None,None,None,None,None,None,None,None,None,None,None,None,-5438000,None,-4456000
CGIX,2017-12-31,USD,-3315000,238000,None,-481000,-642000,495000,92000,-446000,None,-7902000,-630000,8663000,None,None,None,None,None,None,None,None,None,None,6586000,None,4734000,16000,-7901000
CGIX,2017-09-30,USD,-2860000,223000,None,1304000,2414000,523000,792000,2391000,None,-635000,-1458000,2955000,None,None,None,None,None,None,None,None,None,None,3024000,None,-1363000,None,-633000
CGIX,2017-06-30,USD,-4998000,141000,None,-1667000,1253000,530000,222000,737000,None,-2766000,-454000,1958000,None,None,None,None,None,None,None,None,None,None,25000,None,-3494000,None,-2766000
CGIX,2017-03-31,USD,-2391000,269000,None,-694000,717000,617000,178000,901000,None,-9592000,-209000,2762000,None,None,None,None,None,None,None,None,None,None,1750000,None,162000,None,-9580000
CGIX,2016-12-31,USD,-552000,83000,None,-17000,-1167000,613000,145000,-1216000,None,-2804000,-137000,-525000,None,None,None,None,None,None,None,None,None,None,34000,None,-1214000,None,-2776000
CGIX,2016-09-30,USD,-4697000,48000,None,625000,1955000,572000,26000,1743000,None,-3763000,-67000,4928000,None,None,None,None,None,None,None,None,None,None,5445000,None,164000,None,-3745000
CGIX,2016-06-30,USD,-6815000,105000,None,-152000,3657000,585000,319000,3495000,None,-4028000,-47000,4141000,None,None,None,None,None,None,None,None,None,None,4517000,None,-2721000,None,-4028000
CGIX,2016-03-31,USD,-5787000,97000,None,-101000,1530000,605000,319000,1828000,None,-5266000,-358000,-41000,None,None,None,None,None,None,None,None,None,None,None,None,-6186000,None,-5254000
CGIX,2015-12-31,USD,-3648496,82397,None,1783855,1344006,664631,568329,1312613,None,-5673317,-7211660,10401294,None,None,None,None,None,None,None,None,None,None,10440215,None,-458862,None,-5713836
