SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
ALXA,2016-03-31,USD,-4253000,None,None,None,None,1147000,0,-8000,None,None,None,1000000,None,None,None,None,None,None,None,None,None,None,None,None,-3253000,None,-3362000
ALXA,2015-12-31,USD,-3539000,None,None,None,None,1298000,15000,822000,-1126000,None,19453000,7000,None,None,None,None,None,None,None,None,None,None,7000,None,-3532000,None,-3018000
ALXA,2015-09-30,USD,-7467000,None,None,None,None,1168000,1000,-519000,1304000,None,3503000,3058000,None,None,None,None,None,None,None,None,None,None,144000,None,-906000,None,-5438000
ALXA,2015-06-30,USD,-8143000,None,None,None,None,1291000,44000,-204000,1065000,None,7852000,1391000,None,None,None,None,None,None,None,None,None,None,31000,None,1100000,None,-12450000
ALXA,2015-03-31,USD,-12734000,None,None,None,None,1571000,0,74000,1257000,None,8098000,529000,None,None,None,None,None,None,None,None,None,None,None,None,-4107000,None,-404000
ALXA,2014-12-31,USD,-7103000,None,None,None,None,1526000,179000,835000,685000,None,3807000,6870000,None,None,None,None,None,None,None,None,None,None,5664000,None,3574000,None,-6707000
ALXA,2014-09-30,USD,-9791000,None,None,None,None,1499000,81000,10000,-440000,None,9683000,1217000,None,None,None,None,None,None,None,None,None,None,16000,None,1109000,None,-13328000
ALXA,2014-06-30,USD,-13455000,None,None,None,None,1505000,2287000,-740000,463000,None,-35417000,6321000,None,None,None,None,None,None,None,None,None,None,187000,None,-42551000,None,-5962000
ALXA,2014-03-31,USD,-11150000,None,None,None,None,1242000,174000,-149000,-990000,None,8401000,38511000,None,None,None,None,None,None,None,None,None,None,11000,None,35762000,None,-10735000
ALXA,2013-12-31,USD,-10661000,None,None,None,None,1131000,296000,-104000,-1386000,None,-231000,4391000,None,None,None,None,None,None,None,None,None,None,137000,None,-6501000,None,-5692000
ALXA,2013-09-30,USD,-9965000,None,None,None,None,1426000,582000,81000,-785000,None,-81000,8000000,None,None,None,None,None,None,None,None,None,None,32000,None,-2046000,None,-12412000
ALXA,2013-06-30,USD,29127000,None,None,None,None,915000,593000,-106000,-833000,None,-9720000,-5261000,None,None,None,None,None,None,None,None,None,None,6414000,None,14146000,None,-799000
ALXA,2013-03-31,USD,-9113000,None,None,None,None,930000,313000,None,-443000,None,-313000,3418000,None,None,None,None,None,None,None,None,None,None,None,None,-6008000,None,-20712000
ALXA,2012-12-31,USD,-7255000,None,None,None,None,966000,238000,None,None,None,-438000,-107000,None,None,None,None,None,None,None,None,None,None,35242000,None,-7800000,None,-10273000
ALXA,2012-09-30,USD,-6260000,None,None,None,None,1002000,185000,None,None,None,21000,13228000,None,None,None,None,None,None,None,None,None,None,None,None,6989000,None,-6921000
ALXA,2012-06-30,USD,-6153000,None,None,None,None,1045000,29000,None,None,None,390000,-142000,None,None,None,None,None,None,None,None,None,None,None,None,-5905000,None,-6957000
ALXA,2012-03-31,USD,1427000,None,None,None,None,1771000,0,10000000,None,None,2000000,6102000,None,None,None,None,None,None,None,None,None,None,None,None,9529000,None,-3827000
ALXA,2011-12-31,USD,None,None,None,None,None,None,496000,None,None,None,25075000,10582000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ALXA,2011-09-30,USD,None,None,None,None,None,None,409000,None,None,None,9372000,12041000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ALXA,2011-06-30,USD,None,None,None,None,None,None,242000,None,None,None,4623000,13516000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ALXA,2011-03-31,USD,None,None,None,None,None,None,24000,None,None,None,17876000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
