SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
MCB,2020-12-31,USD,30788000,15012000,None,24631000,-21452000,443000,2937000,-18931000,None,11776000,-229730000,295343000,None,None,None,None,None,None,None,None,None,None,None,None,96401000,None,11775000
MCB,2020-09-30,USD,14646000,8077000,None,2234000,981000,2439000,2497000,1490000,None,10782000,-88563000,19145000,None,None,None,None,None,None,None,None,-9724000,None,None,None,-54772000,None,10783000
MCB,2020-06-30,USD,21021000,5658000,None,8546000,8826000,1084000,568000,14633000,None,10811000,-112568000,333298000,None,None,None,None,None,None,None,None,None,None,None,None,101258000,None,10811000
MCB,2020-03-31,USD,20815000,9031000,None,2678000,4994000,933000,3785000,7195000,None,6097000,-58174000,229064000,None,None,None,None,None,None,None,None,-1275000,None,None,None,191705000,None,6097000
MCB,2019-12-31,USD,-9564000,10968000,None,-17511000,-25234000,924000,2871000,-5442000,None,7863000,-163194000,128539000,None,None,None,None,None,None,None,None,None,None,None,None,-44219000,None,7863000
MCB,2019-09-30,USD,27041000,12820000,None,15398000,-432000,1527000,3433000,202000,None,7683000,-308076000,283084000,None,None,None,None,None,None,None,None,None,None,None,None,2049000,None,7683000
MCB,2019-06-30,USD,6057000,16025000,None,-1975000,5534000,1413000,580000,3105000,None,6057000,-310098000,384992000,None,None,None,None,None,None,None,None,None,None,None,None,6057000,None,6057000
MCB,2019-03-31,USD,8531000,7595000,None,9205000,3317000,1185000,48000,4607000,None,8531000,-233421000,335488000,None,None,None,None,None,None,None,None,None,None,None,None,8531000,None,8531000
MCB,2018-12-31,USD,6285000,7162000,None,-1196000,-13404000,672000,337000,-3252000,None,6285000,-159562000,251896000,None,None,None,None,None,None,None,None,None,None,393000,None,6285000,None,6285000
MCB,2018-09-30,USD,7113000,6917000,None,1524000,7271000,318000,257000,6532000,16932000,7113000,-93927000,-9491000,None,None,None,None,None,None,None,0,None,None,0,None,7113000,None,7113000
MCB,2018-06-30,USD,5865000,4565000,None,-5227000,-1054000,724000,654000,2402000,16932000,5865000,1500000,-46634000,None,None,None,None,None,None,None,0,None,None,None,None,5865000,None,5865000
MCB,2018-03-31,USD,54951000,7334000,None,1660000,-19490000,1066000,716000,-7038000,11895000,6291000,-120956000,203458000,None,None,None,None,None,None,None,-33000,None,None,-33000,None,109719000,None,6291000
MCB,2017-12-31,USD,-25446000,6017000,None,1113000,4269000,978000,540000,5896000,None,3325000,-42024000,28954000,-25000,None,None,None,None,None,None,None,None,None,None,None,-5868000,None,3325000
