SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
NWHM,2020-12-31,USD,31066000,5637000,None,-414000,-14926000,1496000,32000,188000,-19384000,-1238000,4457000,-54847000,None,561000,561000,None,None,None,None,None,None,None,-561000,None,-19324000,None,-1238000
NWHM,2020-09-30,USD,39993000,-916000,None,1484000,-35309000,1602000,116000,-26000,-35237000,1138000,6134000,-5076000,None,0,0,None,None,None,None,None,None,None,0,None,41051000,None,1188000
NWHM,2020-06-30,USD,4722000,518000,None,-4926000,15912000,1778000,18000,32000,-3449000,-24293000,-538000,-6739000,None,1485000,1485000,None,None,None,None,None,None,None,-1485000,None,-24811000,None,-24293000
NWHM,2020-03-31,USD,17301000,498000,None,-4006000,-15656000,1845000,125000,-330000,-27130000,-8476000,-1082000,-7363000,None,2233000,2233000,None,None,None,None,None,None,None,-2233000,None,8856000,None,-8476000
NWHM,2019-12-31,USD,62667000,517000,None,1485000,-60490000,1949000,15000,-140000,-60286000,-2999000,-1498000,-22749000,None,0,0,None,None,None,None,None,None,None,0,None,38420000,None,-2998000
NWHM,2019-09-30,USD,39699000,516000,None,-3070000,-37648000,1966000,18000,185000,-37983000,-4606000,964000,-48000000,None,0,0,None,None,None,None,None,None,None,0,None,-7337000,None,-4624000
NWHM,2019-06-30,USD,2565000,563000,None,5991000,-15743000,100000,3000,-346000,-15294000,2565000,-422000,-24344000,None,0,0,None,None,None,None,None,None,None,0,None,2565000,None,1572000
NWHM,2019-03-31,USD,-2651000,490000,None,-18753000,-7857000,2656000,5000,-524000,-9676000,-2651000,1222000,10458000,None,1042000,1042000,None,None,None,None,None,None,None,-1042000,None,-2651000,None,-1987000
NWHM,2018-12-31,USD,-22376000,110000,None,710000,19799000,2234000,31000,-2592000,19073000,-22376000,-1307000,2701000,None,2799000,2799000,None,None,None,None,None,None,None,-2799000,None,-22376000,None,-16150000
NWHM,2018-09-30,USD,3400000,0,None,9703000,88240000,2151000,31000,487000,85524000,3400000,4695000,23303000,None,3692000,3692000,None,None,None,None,None,None,None,-3692000,None,3400000,None,2459000
NWHM,2018-06-30,USD,182000,7000000,None,-4611000,24731000,100000,112000,2970000,15579000,182000,-1134000,32905000,None,None,2072000,None,None,None,None,None,None,None,-2072000,None,182000,None,115000
NWHM,2018-03-31,USD,-1511000,0,None,10003000,31618000,1022000,72000,-5824000,37529000,-1511000,-1952000,-954000,None,None,None,None,None,None,None,None,None,None,None,None,-1511000,None,-640000
NWHM,2017-12-31,USD,69618000,4350000,None,-12144000,-54410000,105000,50000,8778000,-64677000,10470000,-4222000,-4293000,None,None,None,None,None,None,None,None,None,None,None,None,61103000,None,10471000
NWHM,2017-09-30,USD,-88909000,950000,None,1762000,102191000,108000,50000,-3875000,105200000,4318000,-1659000,-948000,None,None,None,None,None,None,None,None,None,None,None,None,-91516000,None,4318000
NWHM,2017-06-30,USD,-31980000,650000,None,-3479000,30515000,113000,45000,-7422000,38330000,1517000,-847000,76673000,None,None,None,None,None,None,None,None,None,None,102000,None,43846000,None,1517000
NWHM,2017-03-31,USD,-39431000,8100000,None,5136000,37219000,123000,50000,-2151000,36077000,836000,-3822000,122870000,None,None,None,None,None,None,None,None,None,None,None,None,79617000,None,846000
NWHM,2016-12-31,USD,104278000,5303000,None,-5651000,-86459000,130000,60000,6454000,-88390000,13774000,-6111000,-111925000,None,None,None,None,None,None,None,None,None,None,-725000,None,-13758000,None,13780000
NWHM,2016-09-30,USD,19005000,120000,None,8399000,916000,130000,83000,6447000,-10468000,5577000,4438000,-9000000,None,None,None,None,None,None,None,None,None,None,None,None,14443000,None,5547000
NWHM,2016-06-30,USD,-64933000,150000,None,-1713000,64713000,126000,122000,-3289000,69521000,2444000,4432000,46384000,None,None,None,None,-725000,-725000,None,None,None,None,-725000,None,-14117000,None,2509000
NWHM,2016-03-31,USD,-100766000,8000000,None,5782000,96315000,125000,174000,-5875000,100725000,-869000,-970000,99790000,None,None,None,None,None,None,None,None,None,None,None,None,-1946000,None,-814000
