SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
ENTG,2020-12-31,USD,204018000,12168000,None,70571000,-27271000,33282000,52192000,-37906000,-3506000,86624000,-52886000,-22203000,None,14999000,14999000,None,10799000,-10799000,None,None,0,None,-11160000,None,132921000,3992000,86624000
ENTG,2020-09-30,USD,101232000,16512000,None,-11974000,24878000,32526000,32687000,23280000,-1084000,79303000,-68133000,-119481000,None,0,0,None,10794000,-10794000,None,None,-217000000,None,3150000,None,-84695000,1687000,79303000
ENTG,2020-06-30,USD,130021000,6688000,None,48300000,36203000,13216000,24288000,-1908000,37157000,68036000,-24097000,92148000,None,0,0,None,10805000,-10805000,None,None,400000000,None,1198000,None,68036000,-482000,68036000
ENTG,2020-03-31,USD,11403000,18013000,None,-38245000,56375000,36859000,22585000,43995000,18205000,61006000,-98210000,71685000,None,29564000,29564000,None,10847000,-10847000,None,None,217000000,None,-29013000,None,-16834000,-1712000,61006000
ENTG,2019-12-31,USD,128644000,7375000,None,26344000,-8076000,36380000,25932000,-27241000,15665000,57438000,-35859000,-24992000,None,15000000,15000000,None,10787000,-10787000,None,None,None,None,-12060000,None,69163000,1370000,57438000
ENTG,2019-09-30,USD,25291000,18816000,None,-15169000,46983000,34458000,26322000,35841000,9398000,40767000,-240810000,-22662000,None,15000000,15000000,None,10815000,-10815000,None,None,None,None,-11566000,None,-238634000,-453000,40767000
ENTG,2019-06-30,USD,166274000,-14699000,None,50576000,-15635000,16591000,25636000,-14545000,-5840000,166274000,-25114000,-26315000,None,15000000,15000000,None,9494000,-9494000,None,None,None,None,-15000000,None,166274000,-450000,123997000
ENTG,2019-03-31,USD,177393000,19719000,None,-87892000,-6538000,35378000,34465000,9109000,2131000,177393000,-84057000,-52851000,None,35321000,35321000,None,9470000,-9470000,None,None,None,None,-34404000,None,177393000,-256000,32658000
ENTG,2018-12-31,USD,179740000,3178000,None,8202000,33139000,33930000,34816000,8760000,9312000,179740000,-35353000,131381000,None,143781000,143781000,None,9890000,-9890000,None,None,None,None,-141233000,None,179740000,-186000,80784000
ENTG,2018-09-30,USD,181716000,None,None,3848000,18302000,37956000,27900000,11400000,6316000,181716000,-24834000,-20286000,None,10000000,10000000,None,9899000,-9899000,None,None,None,None,-9998000,None,181716000,-1236000,48060000
ENTG,2018-06-30,USD,182378000,None,None,4812000,-3839000,12014000,26390000,-8698000,7517000,182378000,-367200000,-17905000,None,10000000,10000000,None,9919000,-9919000,None,None,None,None,-7446000,None,182378000,-6314000,54349000
ENTG,2018-03-31,USD,175997000,None,None,-27293000,21648000,27566000,21047000,6011000,14955000,175997000,-58557000,-58779000,None,10000000,10000000,None,9883000,-9883000,None,None,None,None,-9527000,None,175997000,3347000,57562000
ENTG,2017-12-31,USD,85741000,None,None,71229000,12599000,26055000,25658000,56000,5330000,-28341000,-25590000,123346000,None,10000000,10000000,None,9896000,-9896000,None,None,None,None,-8016000,None,190211000,6714000,-28341000
ENTG,2017-09-30,USD,89041000,None,None,19618000,13491000,25836000,25447000,12313000,1047000,40902000,-24584000,-34491000,None,10000000,10000000,None,None,None,None,None,None,None,-9323000,None,29562000,-404000,40902000
ENTG,2017-06-30,USD,85159000,None,None,14386000,4955000,11007000,20302000,-4514000,8422000,39991000,-40277000,-28800000,None,4000000,4000000,None,None,None,None,None,None,None,-2136000,None,14476000,-1606000,39991000
ENTG,2017-03-31,USD,33432000,None,None,-24742000,7900000,24922000,22190000,7546000,5415000,32514000,-22004000,-32804000,None,4000000,4000000,None,None,None,None,None,None,None,-2959000,None,-15230000,6146000,32514000
ENTG,2016-12-31,USD,57079000,None,None,19549000,12823000,25241000,19992000,3046000,2575000,26098000,-19898000,-28243000,None,4000000,4000000,None,-9896000,-9896000,None,None,None,None,-2048000,None,-5388000,-14326000,26098000
ENTG,2016-09-30,USD,71938000,None,None,1191000,-9634000,24769000,13124000,-13847000,5907000,21947000,-12986000,-25199000,None,0,0,None,None,None,None,None,None,None,512000,None,38034000,4281000,21947000
ENTG,2016-06-30,USD,61199000,None,None,24198000,23794000,11062000,14325000,29300000,-1609000,32890000,-13488000,-22714000,None,0,0,None,None,None,None,None,None,None,2380000,None,29340000,4343000,32890000
ENTG,2016-03-31,USD,17339000,None,None,-10236000,18001000,24989000,17819000,6799000,12998000,16212000,-20314000,-5591000,None,3573000,3573000,None,None,None,None,None,None,None,-3573000,None,-5422000,3144000,16212000
