SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
OXFD,2020-09-30,USD,-3603000,None,None,None,None,514000,1560000,-5906000,172000,None,-1560000,17000,None,None,None,None,None,None,None,None,None,None,41000,None,-5146000,None,-149000
OXFD,2020-06-30,USD,-3772000,None,None,None,None,460000,1809000,8590000,-2119000,None,-1809000,47000,None,None,None,None,None,None,None,None,None,None,57000,None,-5534000,None,-9685000
OXFD,2020-03-31,USD,-5532000,None,None,None,None,466000,605000,-94000,-753000,None,-605000,-7886000,None,None,None,None,None,None,None,None,None,None,-7731000,None,-14023000,None,-6027000
OXFD,2019-12-31,USD,183000,None,None,None,None,402000,929000,2423000,-480000,None,-929000,-3558000,None,None,None,None,None,None,None,None,None,None,-3558000,None,-4304000,None,-1620000
OXFD,2019-09-30,USD,882000,None,None,None,None,-47000,209000,-1991000,-102000,None,-209000,-2800000,None,None,None,None,None,None,None,None,None,None,-2731000,None,-2127000,None,717000
OXFD,2019-06-30,USD,-2654000,None,None,None,None,-100000,378000,-3795000,-223000,None,-378000,1523000,None,None,None,None,None,None,None,None,None,None,1533000,None,-1509000,None,590000
OXFD,2019-03-31,USD,-5574000,None,None,None,None,470000,142000,-900000,-2021000,None,-142000,1654000,None,None,None,None,None,None,None,None,None,None,1799000,None,-4062000,None,-1496000
OXFD,2018-12-31,USD,-11205000,None,None,None,None,1034000,466000,-2099000,-1788000,None,-466000,-31682000,None,None,None,None,None,None,None,None,None,None,544000,None,-43353000,None,141060000
OXFD,2018-09-30,USD,-1925000,None,None,None,None,-1149000,264000,1622000,586000,None,264000,1871000,None,None,None,None,0,0,None,None,None,None,1883000,None,210000,None,-3484000
OXFD,2018-06-30,USD,-7057000,None,None,None,None,1250000,4030000,-3209000,677000,None,-4030000,598000,None,None,None,None,0,0,None,None,None,None,730000,None,-10489000,None,-6471000
OXFD,2018-03-31,USD,-11932000,None,None,None,None,1273000,1118000,296000,-490000,None,-1118000,-94000,None,None,None,None,0,0,None,None,None,None,84000,None,-13144000,None,-10326000
OXFD,2017-12-31,USD,23768000,None,None,None,None,1266000,999000,4572000,-1017000,None,-999000,-141000,None,None,None,None,0,0,None,None,None,None,66000,None,22589000,-39000,8800000
OXFD,2017-09-30,USD,-7015000,None,None,None,None,1262000,1102000,-3388000,477000,None,-1115000,39226000,None,None,None,None,0,0,None,None,None,None,39485000,None,31030000,-66000,-16847000
OXFD,2017-06-30,USD,-5701000,None,None,None,None,1130000,1627000,-907000,-969000,None,-1614000,449000,None,None,None,None,0,0,None,None,None,None,249000,None,-6420000,446000,-16766000
OXFD,2017-03-31,USD,-14638000,None,None,None,None,1152000,1301000,-3573000,-806000,None,-1301000,-148000,None,None,None,None,0,0,None,None,None,None,59000,None,-15977000,110000,-8072000
OXFD,2016-12-31,USD,-1374000,None,None,None,None,1027000,32000,2144000,41000,None,-5347000,29158000,None,None,None,None,0,0,None,None,None,None,61000,None,21786000,-651000,-4858000
OXFD,2016-09-30,USD,-3119000,None,None,None,None,862000,738000,-5562000,1272000,None,-23058000,-17000,None,None,None,None,0,0,None,None,None,None,3000,None,-26641000,-447000,-3996000
OXFD,2016-06-30,USD,-3446000,None,None,None,None,624000,882000,-1641000,-564000,None,-882000,-19000,None,None,None,None,0,0,None,None,None,None,1000,None,-4766000,-419000,-6446000
OXFD,2016-03-31,USD,-13982000,None,None,None,None,581000,731000,-1456000,-1490000,None,-731000,-8000,None,None,None,None,0,0,None,None,None,None,11000,None,-14984000,-263000,-7049000
OXFD,2015-12-31,USD,-3672000,None,None,None,None,609000,959000,305000,-731000,None,-811000,-12000,None,None,None,None,0,0,None,None,None,None,3000,None,-4768000,-273000,-6390000
OXFD,2015-09-30,USD,-704000,None,None,None,None,597000,884000,79000,-1126000,None,-885000,-26000,None,None,None,None,0,0,None,None,None,None,4000,None,-1887000,-272000,-4483000
