SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
PRTH,2020-09-30,USD,-6686000,9796000,None,8158000,5593000,10251000,1762000,4446000,None,85740000,176525000,-162009000,-3505000,None,None,None,None,None,None,None,0,None,None,None,7830000,None,40392000
PRTH,2020-06-30,USD,17076000,None,None,None,None,10363000,1968000,None,None,-17414000,-4306000,-1501000,None,None,None,None,None,None,None,None,None,None,None,None,-15514000,None,-7858000
PRTH,2020-03-31,USD,-7254000,8186000,None,None,-94000,10272000,2281000,296000,None,-15798000,-3229000,-251000,3500000,None,None,None,None,None,None,None,0,None,None,None,-10734000,None,-5869000
PRTH,2019-12-31,USD,28747000,7564000,None,None,330000,10329000,2456000,-90000,None,-17466000,-4124000,-1001000,0,None,None,None,None,None,None,None,0,None,None,None,23622000,None,-7169000
PRTH,2019-09-30,USD,6897000,8932000,None,None,-1231000,10077000,3310000,-1847000,None,-16529000,-3847000,-3419000,-2500000,None,None,None,None,None,None,None,0,None,None,None,-369000,None,-5844000
PRTH,2019-06-30,USD,-3354000,9469000,None,None,929000,9761000,2970000,1487000,None,-3354000,-7598000,610000,None,None,None,None,None,None,None,None,0,None,-2388000,None,-3354000,None,-14130000
PRTH,2019-03-31,USD,2917000,7126000,None,None,3328000,8925000,2382000,2576000,None,2917000,-82178000,78827000,10000000,None,None,None,None,None,None,None,69650000,None,None,None,2917000,None,-6446000
PRTH,2018-12-31,USD,6512000,6813000,None,None,-1783000,7061000,2156000,-2024000,None,-16395000,-66583000,58425000,None,None,None,None,0,-7075000,None,None,59700000,None,-12701000,None,-1646000,None,-5652000
PRTH,2018-09-30,USD,-11454000,4611000,None,None,-11447803,4899000,2685000,-3313000,None,-12554000,-45915540,12392281,None,None,None,None,738000,-738000,None,None,0,None,None,None,-11454000,None,-2562000
PRTH,2018-06-30,USD,1750000,6571000,None,None,-13750,4013000,3097000,-2077000,None,1750000,3698033,-3698034,None,None,None,None,2313000,-2313000,None,None,66980247,None,None,None,1750000,None,-5880000
PRTH,2018-03-31,USD,3526000,5355000,None,None,31553,3767000,2624000,-5628000,None,3526000,-127493,132753,None,None,None,None,4024000,-4024000,None,None,132753,None,None,None,3526000,None,-3403000
PRTH,2017-12-31,USD,-307186,5328000,None,None,-25386,3420000,1688000,6662000,None,-130522,0,-500000,None,None,None,None,-3399000,-3399000,None,None,None,None,None,None,-307186,None,1875000
PRTH,2017-09-30,USD,875315,None,None,None,-82317,3602000,2421000,None,None,-214683,0,-993000,None,None,None,None,-493000,-493000,None,None,None,None,None,None,354599,None,152350
PRTH,2017-06-30,USD,-207059,None,None,None,None,None,None,None,None,-207059,-22607,None,None,None,None,None,None,None,None,None,None,None,None,None,-3288,None,-75024
PRTH,2017-03-31,USD,-771177,None,None,None,64964,None,None,None,None,-404311,71702,None,None,None,None,None,None,None,None,None,None,None,None,None,-234464,None,-188845
PRTH,2016-12-31,USD,-291056,None,None,None,None,None,None,None,None,-133254,-3194127,None,None,None,None,None,None,None,None,None,None,None,None,None,-146516,None,-64349
