SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
PTCT,2020-12-31,USD,-64366000,3022000,None,14482000,12930000,-59782000,6352000,10604000,-1451000,-74354000,-208120000,40089000,None,None,None,None,None,None,None,0,None,None,40089000,None,-232397000,None,-74354000
PTCT,2020-09-30,USD,26659000,6713000,None,59908000,-4946000,67273000,3308000,1739000,553000,-69692000,-394211000,643054000,None,None,None,None,None,None,None,9142000,None,None,17084000,None,275502000,None,-69692000
PTCT,2020-06-30,USD,-74810000,1851000,None,-11618000,3895000,8731000,2160000,486000,-841000,-181427000,142057000,-32918000,None,None,None,None,None,None,None,5447000,None,None,22911000,None,-173747000,None,-181427000
PTCT,2020-03-31,USD,-81554000,6849000,None,-3936000,10046000,17107000,6023000,-2346000,-102000,-112687000,-101274000,18490000,None,None,None,None,None,None,None,13503000,None,None,23490000,None,-164338000,None,-112687000
PTCT,2019-12-31,USD,-10206000,2366000,None,40407000,10150000,-11906000,4653000,-5646000,1882000,-77677000,-228997000,2284000,None,None,None,None,None,None,None,-506000,-304000,None,7588000,None,-238222000,-928000,-77677000
PTCT,2019-09-30,USD,-15502000,5174000,None,-3651000,-18921000,17301000,4253000,-15581000,722000,-59997000,30429000,382354000,None,None,None,None,None,None,None,99717000,None,None,107783000,None,397281000,None,-59997000
PTCT,2019-06-30,USD,-38758000,1508000,None,23630000,36967000,6575000,1986000,30488000,518000,-38758000,-38171000,2849000,None,None,None,None,None,None,None,104000,None,None,4516000,None,-38758000,794000,-41789000
PTCT,2019-03-31,USD,-69140000,3843000,None,-20014000,-9507000,13018000,2865000,-20786000,334000,-69140000,-150498000,225722000,None,None,None,None,None,None,None,224441000,None,None,225722000,None,-69140000,-1169000,-72113000
PTCT,2018-12-31,USD,-45138000,-7554000,None,26167000,30495000,-10065000,4608000,26908000,2571000,-45138000,-24596000,3726000,None,None,None,None,None,None,None,1000,None,None,3726000,None,-45138000,-1402000,-48330000
PTCT,2018-09-30,USD,-48230000,11489000,None,20242000,-16368000,12861000,1302000,-17748000,-141000,-48230000,-24113000,5080000,None,None,None,None,None,None,None,41000,None,None,5080000,None,-48230000,-1219000,-50969000
PTCT,2018-06-30,USD,-5574000,815000,None,11790000,18968000,5593000,708000,16206000,1947000,-5574000,7744000,121629000,None,None,None,None,None,None,None,None,None,None,121629000,None,-5574000,-3263000,-9520000
PTCT,2018-03-31,USD,-16743000,3023000,None,-5876000,5019000,11480000,479000,4223000,1446000,-16743000,-1648000,1136000,None,None,None,None,None,None,None,None,None,None,1136000,None,-16743000,2273000,-19263000
PTCT,2017-12-31,USD,21288000,797000,None,10889000,5311000,-4814000,2043000,1209000,2829000,1270000,-54042000,1851000,None,None,None,None,None,None,None,None,None,None,1851000,None,-30046000,857000,1270000
PTCT,2017-09-30,USD,-15769000,3022000,None,5811000,5227000,20498000,479000,4232000,819000,-33738000,19272000,1707000,None,None,None,None,None,None,None,None,None,None,1707000,None,8827000,3617000,-33738000
PTCT,2017-06-30,USD,-17475000,224000,None,21478000,2218000,1098000,354000,16000,1456000,-17475000,23469000,39997000,None,None,None,None,None,None,None,None,None,None,429000,None,78905000,2119000,-17475000
PTCT,2017-03-31,USD,-58704000,2250000,None,-3965000,8229000,900000,225000,6746000,1350000,-29057000,24418000,663000,None,None,None,None,None,None,None,None,None,None,663000,None,-4215000,-394000,-29057000
PTCT,2016-12-31,USD,78331000,0,None,1456000,-1145000,1166000,1236000,-1193000,-6454000,-26796000,23131000,42000,None,None,None,None,None,None,None,None,None,None,42000,None,8035000,-1819000,-26796000
PTCT,2016-09-30,USD,-48687000,2250000,None,6377000,7607000,1360000,265000,7555000,None,-35167000,38236000,892000,None,None,None,None,None,None,None,None,None,None,892000,None,14628000,-425000,-35167000
PTCT,2016-06-30,USD,-38914000,0,None,-615000,-2501000,1399000,10000,-2198000,None,-38914000,20997000,0,None,None,None,None,None,None,None,None,None,None,0,None,-4507000,-919000,-38914000
PTCT,2016-03-31,USD,-83246000,2263000,None,-2232000,9988000,1552000,265000,10678000,None,-41233000,22117000,34000,None,None,None,None,None,None,None,None,None,None,34000,None,-17857000,1579000,-41233000
