SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
PLRX,2020-12-31,USD,-16485000,None,None,540000,130000,347000,587000,2148000,None,-19027000,11906000,237000,None,None,None,None,None,None,None,None,None,None,52256000,None,-4342000,None,-19027000
PLRX,2020-09-30,USD,-15792000,None,None,1130000,1875000,330000,323000,3532000,None,-16534000,-105080000,-2365000,None,None,None,None,None,None,None,None,None,None,-2365000,None,-123237000,None,-16534000
