SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
VBTX,2020-12-31,USD,13764000,-16036000,None,94118000,11960000,3922000,431000,None,None,22801000,-4337000,92631000,197000,None,7913000,None,8208000,-8208000,None,None,None,None,-7680000,None,102058000,None,22801000
VBTX,2020-09-30,USD,26285000,40832000,None,-1006000,-16092000,4054000,1343000,None,None,22920000,-141609000,83785000,256000,None,0,None,8558000,-8558000,None,None,None,None,0,None,-31539000,None,22920000
VBTX,2020-06-30,USD,27871000,16662000,None,-2325000,12114000,3769000,2432000,None,None,24028000,-325479000,27072000,-654000,None,0,None,8563000,-8563000,None,None,None,None,646000,None,24028000,None,24028000
VBTX,2020-03-31,USD,39730000,22207000,None,13031000,1425000,4087000,1342000,None,None,4134000,-403130000,542692000,73000,None,49557000,None,8728000,-8728000,None,None,None,None,-46026000,None,179292000,None,4134000
VBTX,2019-12-31,USD,28458000,9693000,None,342087000,1689000,3561000,1263000,None,None,29051000,-5533000,-23967000,-434000,None,35746000,None,6484000,-6484000,None,None,None,None,-34199000,None,-1042000,None,29051000
VBTX,2019-09-30,USD,35470000,33568000,None,47000,3882000,4428000,4175000,None,None,27405000,32087000,-80787000,-24000,None,28972000,None,6713000,-6713000,None,None,None,None,-27974000,None,-13230000,None,27405000
VBTX,2019-06-30,USD,22156000,34034000,None,78523000,-570000,3938000,370000,None,None,26876000,-185664000,89857000,None,None,22083000,None,6783000,-6783000,None,None,None,None,-21563000,None,26876000,None,26876000
VBTX,2019-03-31,USD,17876000,15000000,None,-87193000,-2318000,4006000,2590000,None,None,7407000,112771000,124377000,None,None,7732000,None,6816000,-6816000,None,None,None,None,-6859000,None,255024000,None,7407000
VBTX,2018-12-31,USD,11547000,-19359000,None,-46569000,-160000,1729000,1819000,None,None,9825000,-109571000,-79317000,None,None,None,None,-6816000,-6816000,None,None,None,None,427000,None,-177341000,None,9825000
VBTX,2018-09-30,USD,12046000,8914000,None,-32391000,947000,1629000,1720000,None,None,8935000,-27739000,130743000,None,None,None,None,-6816000,-6816000,None,None,None,None,0,None,115050000,None,8935000
VBTX,2018-06-30,USD,13526000,12206000,None,62445000,-463000,1733000,1179000,None,None,10193000,-118475000,56495000,None,None,None,None,None,None,None,None,None,None,27000,None,-48454000,None,10193000
VBTX,2018-03-31,USD,13269000,5012000,None,-25661000,-27000,1986000,295000,None,171000,10388000,-144225000,177106000,None,None,None,None,None,None,None,None,None,None,0,None,46150000,None,10388000
VBTX,2017-12-31,USD,10322000,7737000,None,33170000,-1426000,1248000,38363000,None,5309000,3257000,-17053000,4399000,None,None,None,None,-227000,-227000,None,None,None,None,0,None,-2332000,None,3257000
VBTX,2017-09-30,USD,-2610000,5513000,None,-81876000,-1981000,711000,721000,None,3734000,5182000,54355000,-83296000,None,None,None,None,-227000,-227000,None,None,None,None,56706000,None,-21770000,None,5182000
VBTX,2017-06-30,USD,3615000,5453000,None,-7716000,2060000,431000,1090000,None,1605000,3615000,-96163000,-10631000,None,None,None,None,None,None,None,None,None,None,-6000,None,-112589000,None,3615000
VBTX,2017-03-31,USD,30080000,2006000,None,7803000,-3373000,446000,397000,None,3520000,3098000,-65994000,101974000,None,None,None,None,None,None,None,None,None,None,-41000,None,50944000,None,3098000
VBTX,2016-12-31,USD,-17915000,4061000,None,450000,162000,296000,196000,None,None,3189000,-83132000,137167000,None,None,None,None,-227000,-227000,None,None,None,None,94627000,None,56204000,None,3190000
VBTX,2016-09-30,USD,9401000,2979000,None,683000,-260000,463000,535000,None,None,3376000,-2491000,49454000,None,None,None,None,None,None,None,None,None,None,None,None,51343000,None,3375000
VBTX,2016-06-30,USD,3173000,3848000,None,-368000,981000,376000,271000,None,None,3173000,-48410000,81636000,None,None,None,None,None,None,None,None,None,None,None,None,34861000,None,3173000
VBTX,2016-03-31,USD,15124000,3131000,None,9921000,707000,373000,73000,None,None,2813000,-69283000,87614000,None,None,None,None,None,None,None,None,None,None,None,None,20832000,None,2813000
