SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
ISTR,2020-12-31,USD,6461000,None,None,-882000,1111000,998000,1226000,-89000,None,4540000,-15753000,-5893000,-58270000,321000,321000,None,693000,693000,None,None,None,None,-321000,None,-15185000,None,4540000
ISTR,2020-09-30,USD,7123000,None,None,-2405000,-1132000,757000,1392000,-643000,None,4467000,-49849000,-37685000,21015000,2948000,2948000,None,654000,654000,None,None,None,None,-2948000,None,-80411000,None,4467000
ISTR,2020-06-30,USD,3382000,None,None,1415000,4613000,598000,3213000,4937000,None,4274000,-61887000,150927000,-5545000,1184000,1184000,None,660000,660000,None,None,None,None,-1184000,None,28240000,None,4274000
ISTR,2020-03-31,USD,783000,None,None,-2500000,2311000,543000,1759000,851000,None,608000,-20654000,13718000,37458000,6659000,6659000,None,679000,679000,None,None,None,None,-6659000,None,-6153000,None,608000
ISTR,2019-12-31,USD,4830000,None,None,1181000,1743000,436000,1700000,594000,None,3331000,-24198000,35062000,-58413000,1000,1000,None,601000,601000,None,None,None,None,28524000,None,15694000,None,3331000
ISTR,2019-09-30,USD,1906000,None,None,-3255000,1008000,327000,2708000,250000,None,4657000,-54531000,17707000,-34608000,428000,428000,None,553000,553000,None,None,None,None,-428000,None,-34918000,None,4657000
ISTR,2019-06-30,USD,4934000,None,None,1600000,1443000,18000,1085000,503000,None,4934000,-40013000,25564000,23500000,4529000,4529000,None,532000,532000,None,None,None,None,-4529000,None,4934000,None,4934000
ISTR,2019-03-31,USD,3917000,None,None,1464000,449000,-16000,2425000,578000,None,3917000,15679000,33718000,-25865000,3368000,3368000,None,481000,481000,None,None,None,None,-3368000,None,3917000,None,3917000
ISTR,2018-12-31,USD,3337000,None,None,-1247000,-68000,75000,1058000,480000,None,3337000,-58535000,46625000,400000,1535000,1535000,None,436000,436000,None,None,None,None,-2572000,None,3337000,None,3337000
ISTR,2018-09-30,USD,4047000,None,None,-324000,507000,115000,1107000,231000,None,4047000,-49383000,35407000,-19000000,1159000,1159000,None,390000,390000,None,None,None,None,-1101000,None,4047000,None,4047000
ISTR,2018-06-30,USD,3820000,None,None,-597000,329000,138000,1682000,134000,None,3820000,-40937000,50468000,50000000,0,0,None,339000,339000,None,None,None,None,807000,None,3820000,None,3820000
ISTR,2018-03-31,USD,2402000,None,None,-414000,-270000,196000,1089000,20000,None,2402000,-33546000,20208000,-8500000,674000,674000,None,303000,303000,None,None,None,None,-502000,None,2402000,None,2402000
ISTR,2017-12-31,USD,3026000,None,None,-1229000,580000,315000,867000,45000,None,2284000,-13137000,-7045000,5000000,242000,242000,None,265000,265000,None,None,None,None,41000,None,-18087000,None,2284000
ISTR,2017-09-30,USD,3425000,None,None,-1039000,142000,275000,377000,298000,None,2131000,-23943000,35685000,23500000,None,264000,None,194000,194000,None,None,None,None,-42000,None,13547000,None,2131000
ISTR,2017-06-30,USD,1980000,None,None,-6278000,536000,228000,491000,-47000,None,1923000,-41530000,53423000,20000000,None,0,None,176000,176000,None,None,None,None,150000,None,8318000,None,1923000
ISTR,2017-03-31,USD,17831000,None,None,6272000,-53000,331000,346000,25000,None,1864000,-19738000,7801000,-5000000,None,0,None,87000,87000,None,None,None,None,33026000,None,-2805000,None,1864000
ISTR,2016-12-31,USD,8172000,None,None,-4396000,-5908000,411000,282000,137000,28519000,1848000,-31507000,10551000,0,None,641000,None,79000,79000,None,None,None,None,-671000,None,-16707000,None,1848000
ISTR,2016-09-30,USD,-1889000,None,None,-3040000,794000,359000,2050000,241000,23342000,2037000,-18981000,28604000,-5000000,None,1240000,None,71000,71000,None,None,None,None,-1225000,None,9021000,None,2037000
ISTR,2016-06-30,USD,2054000,None,None,4465000,711000,304000,1143000,-139000,23342000,2005000,-36434000,46008000,-19358000,None,1277000,None,65000,65000,None,None,None,None,-1262000,None,15810000,None,2005000
ISTR,2016-03-31,USD,54710000,None,None,807000,-24121000,230000,489000,148000,23342000,1990000,-65044000,37981000,-9422000,None,315000,None,63000,63000,None,None,None,None,-315000,None,358000,None,1990000
