,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,VITL,2020-09-30,USD,-2685000,None,None,None,None,614000,1340000,None,-1797000,None,-494000,98704000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,1677000
1,VITL,2020-06-30,USD,16881000,None,None,None,None,498000,1119000,None,2134000,None,-1119000,-379000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5964000
2,VITL,2020-03-31,USD,847000,None,None,None,None,456000,4269000,None,726000,None,-4269000,3859000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1945000
3,VITL,2019-12-31,USD,-5454000,None,None,None,None,802000,1710000,None,211000,None,None,1552000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-4301000
4,VITL,2019-09-30,USD,-1944000,None,None,None,None,393000,1610000,None,-3744000,None,-1610000,-365000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,829000
5,VITL,2019-06-30,USD,-1074000,None,None,None,None,None,0,None,None,None,-775000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6,VITL,2019-03-31,USD,3120000,None,None,None,None,None,0,None,None,None,-4704000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
