,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,ANPC,2020-06-30,CNY,-26965500,None,None,None,None,None,0,None,None,None,-586000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1,ANPC,2020-03-31,CNY,-26965500,None,None,None,None,None,0,None,None,None,-586000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2,ANPC,2019-12-31,CNY,-15984000,None,None,None,None,740000,332000,None,-349000,None,-632000,-1431000,None,None,None,None,None,None,None,None,None,None,-7954000,None,None,None,-32555000
3,ANPC,2019-09-30,CNY,-10423000,None,None,None,None,1026000,2464000,None,130000,None,None,26675000,None,None,None,None,None,None,None,None,None,None,103000,None,None,None,-12446000
4,ANPC,2019-06-30,CNY,-11096500,None,None,None,None,None,0,None,None,None,-182500,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5,ANPC,2018-12-31,CNY,-8116000,None,None,None,None,0,0,0,0,None,5210000,0,None,None,None,None,0,0,None,None,None,None,0,None,0,0,-0.04
