,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,SFTW,2020-09-30,USD,-590642,None,None,1505463,138935,None,None,None,None,-1868373,390000,None,None,None,None,None,None,None,None,None,None,None,None,None,-200642,None,-1868373
1,SFTW,2020-06-30,USD,-322881,None,None,None,None,None,None,None,None,-114443,168468,None,None,None,None,None,None,None,None,None,None,None,None,None,-114443,None,-114443
2,SFTW,2020-03-31,USD,-342023,None,None,145331,30985,None,None,None,None,1048954,115392,None,None,None,None,None,None,None,None,None,None,None,None,None,-226631,None,1048954
3,SFTW,2019-12-31,USD,-284058,None,None,274515,None,None,None,None,None,353774,-316250000,317582264,None,None,None,None,None,None,None,None,37392,None,318250000,None,1048206,None,353774
