,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,DCBO,2020-12-31,USD,7046000,None,None,None,None,460000,767000,None,None,None,-2904000,154759000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3741000
1,DCBO,2020-09-30,USD,455000,None,None,None,None,279000,282000,None,None,None,-595000,17916000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1158000
2,DCBO,2020-06-30,USD,198000,None,None,None,None,254000,233000,None,None,None,-233000,-232000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3498000
3,DCBO,2020-03-31,USD,-2544000,None,None,None,None,238000,163000,None,None,None,-163000,-173000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,743000
4,DCBO,2019-12-31,USD,-3493000,None,None,None,None,99000,60000,None,None,None,-60000,44733000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3299000
5,DCBO,2019-09-30,USD,-1892000,None,None,None,None,208000,93000,None,None,None,None,-317000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3742000
