,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,OM,2020-12-31,USD,-25840000,None,None,None,None,None,0,None,None,None,10358000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-32043000
1,OM,2020-09-30,USD,-29116000,None,None,None,None,433000,1459000,None,-7211000,None,-31882000,259758000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-42294000
2,OM,2020-06-30,USD,-19166000,None,None,None,None,None,0,None,None,None,6312000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3,OM,2020-03-31,USD,-24893000,None,None,None,None,None,0,None,None,None,19159000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,OM,2019-12-31,USD,-15192000,None,None,None,None,823000,529000,None,591000,None,None,106000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-19446000
5,OM,2019-09-30,USD,-16612000,None,None,None,None,130000,452000,None,-2339000,None,44709000,-166000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-15402000
6,OM,2019-06-30,USD,-20095000,None,None,None,None,None,0,None,None,None,7593000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
7,OM,2019-03-31,USD,-18393000,None,None,None,None,None,0,None,None,None,9199000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
