,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,ADCT,2020-12-31,USD,-51694000,None,None,None,None,819000,774000,None,None,None,-793000,-2871000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-55929000
1,ADCT,2020-09-30,USD,-44347000,None,None,None,None,489000,1401000,None,None,None,-1401000,191343000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-20328000
2,ADCT,2020-06-30,USD,-36344000,None,None,None,None,None,0,None,None,None,-317000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-126557000
3,ADCT,2020-03-31,USD,-36344000,None,None,None,None,None,0,None,None,None,-317000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,ADCT,2019-12-31,USD,-33655000,None,None,None,None,497000,194000,None,None,None,-170500,-129000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-35285000
5,ADCT,2019-09-30,USD,-32238000,None,None,None,None,354000,47000,None,None,None,-47000,-290000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-31341000
6,ADCT,2019-06-30,USD,-27844000,None,None,None,None,282000,1907000,None,None,None,-953500,100931000,None,None,None,None,None,None,None,None,None,None,101479000,None,None,None,-49858000
7,ADCT,2019-03-31,USD,-27844000,None,None,None,None,397500,75000,None,None,None,-953500,50465500,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-24929000
8,ADCT,2018-12-31,USD,-121362000,None,None,None,None,740000,2470000,None,None,None,-2506000,-24000,None,None,None,None,None,None,None,None,None,None,-24000,None,None,None,-123096000
9,ADCT,2018-06-30,USD,-61494000,None,None,None,None,463000,528000,None,None,None,-531000,-13000,None,None,None,None,None,None,None,None,None,None,-13000,None,None,None,-61828000
10,ADCT,2018-03-31,USD,-30747000,None,None,None,None,112000,247000,None,None,None,-265500,-6500,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-30914000
11,ADCT,2010-09-30,USD,136600000,None,None,None,None,None,29400000,None,13800000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10600000
12,ADCT,2010-06-30,USD,102200000,None,None,None,None,None,21800000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,75800000
13,ADCT,2010-03-31,USD,16900000,None,None,None,None,None,14100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
14,ADCT,2009-12-31,USD,14300000,None,None,None,None,None,6700000,None,None,None,10100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
15,ADCT,2009-06-30,USD,52700000,None,None,None,None,None,25600000,None,13200000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
16,ADCT,2009-03-31,USD,5200000,None,None,None,None,None,18400000,None,8200000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
17,ADCT,2008-12-31,USD,None,None,None,None,None,None,7700000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
18,ADCT,2008-09-30,USD,175600000,None,None,None,None,None,42400000,None,None,None,None,163800000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
19,ADCT,2008-06-30,USD,110500000,None,None,None,None,None,30800000,None,None,None,None,220800000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15100000
20,ADCT,2008-03-31,USD,54500000,None,None,None,None,None,20000000,None,None,None,None,421600000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16300000
