,SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
0,YGMZ,2020-06-30,USD,741831,None,None,None,None,None,0,None,None,None,-68482,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1,YGMZ,2020-03-31,USD,741831,None,None,None,None,None,0,None,None,None,-68482,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2,YGMZ,2019-12-31,USD,117737,None,None,None,None,383092,624580,None,-27,None,-624580,429661,None,None,None,None,0,0,None,None,None,None,None,None,None,None,616761
3,YGMZ,2019-06-30,USD,334906,None,None,None,None,None,0,None,None,None,-130080,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,YGMZ,2018-12-31,USD,1117893,None,None,None,None,None,0,None,None,None,54396,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
